"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","study_id","es_id","ni","author","comparison","age","test","model","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Barlett_et_al._2009_S2 (exp2) 2009",0.227809523982389,0.0500173589770111,"from_dataset",209,1382,81,"Barlett_et_al._2009_S2 (exp2)","Non-Active","adults","SynWin",3,2009,4.47135984002983,0.227809523982389,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Cherney_2008_S2 2008",0.593802816650643,0.2148907915013,"from_dataset",210,1383,20,"Cherney_2008_S2","Non-Active","adults","Card rotation task",3,2008,2.15720340562471,0.593802816650643,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Cherney_2008_S2 2008",-0.316056338041725,0.2078297718709,"from_dataset",210,1384,20,"Cherney_2008_S2","Non-Active","adults","Mental rotation task",3,2008,2.19354283462028,0.316056338041725,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Cherney_2008_S4 2008",0.0384076823047683,0.195086644181482,"from_dataset",210,1385,21,"Cherney_2008_S4","Non-Active","adults","Card rotation task",3,2008,2.26405113220878,0.0384076823047683,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Cherney_2008_S4 2008",0.4799999999236,0.201142857140917,"from_dataset",210,1386,21,"Cherney_2008_S4","Non-Active","adults","Mental rotation task",3,2008,2.22970646255037,0.4799999999236,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Clemenson_&_Stark_2015_S1 2015",0.196483810637472,0.0903323076455295,"from_dataset",211,1387,45,"Clemenson_&_Stark_2015_S1","Active","adults","Enumeration task (RT)",3,2015,3.3271964771948,0.196483810637472,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Clemenson_&_Stark_2015_S1 2015",-0.186718064303666,0.0902887470366846,"from_dataset",211,1388,45,"Clemenson_&_Stark_2015_S1","Active","adults","Enumeration task (Accuracy)",3,2015,3.32799899817336,0.186718064303666,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Clemenson_&_Stark_2015_S1 2015",0.422456141353827,0.091960346099259,"from_dataset",211,1389,45,"Clemenson_&_Stark_2015_S1","Active","adults","Mnemonic discrimination task (LDI score)",3,2015,3.2976131132644,0.422456141353827,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Clemenson_&_Stark_2015_S1 2015",0,0.0898829269404831,"from_dataset",211,1390,45,"Clemenson_&_Stark_2015_S1","Active","adults","Recognition memory task",3,2015,3.33550347038854,0,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Clemenson_&_Stark_2015_S1 2015",0.147388338780377,0.0901357910108459,"from_dataset",211,1391,45,"Clemenson_&_Stark_2015_S1","Non-Active","adults","Water maze task (distance)",3,2015,3.33082152696661,0.147388338780377,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Clemenson_&_Stark_2015_S2 2015",0.235977654397899,0.0866367753590046,"from_dataset",211,1392,47,"Clemenson_&_Stark_2015_S2","Non-Active","adults","Enumeration task (RT)",3,2015,3.39741703702518,0.235977654397899,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Clemenson_&_Stark_2015_S2 2015",-0.118004068897341,0.0861723211320837,"from_dataset",211,1393,47,"Clemenson_&_Stark_2015_S2","Non-Active","adults","Enumeration task (Accuracy)",3,2015,3.40656048459494,0.118004068897341,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Clemenson_&_Stark_2015_S2 2015",0.51128491671099,0.0889248395232521,"from_dataset",211,1394,47,"Clemenson_&_Stark_2015_S2","Non-Active","adults","Mnemonic discrimination task (LDI score)",3,2015,3.35342389764825,0.51128491671099,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Clemenson_&_Stark_2015_S2 2015",0,0.0860174497170181,"from_dataset",211,1395,47,"Clemenson_&_Stark_2015_S2","Non-Active","adults","Recognition memory task",3,2015,3.40962580207533,0,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Clemenson_&_Stark_2015_S2 2015",0.14750596714333,0.0862594391937524,"from_dataset",211,1396,47,"Clemenson_&_Stark_2015_S2","Non-Active","adults","Water maze task (distance)",3,2015,3.40483981542084,0.14750596714333,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Colom_et_al._2012 2012",0,0.205038682801032,"from_dataset",212,1397,20,"Colom_et_al._2012","Non-Active","adults","Raven Advanced Progressive Matrices; abstract reasoning; spatial relations; verbal reasoning",3,2012,2.20842217045839,0,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","De_Lisi_&_Cammarano_1996 1996",0.148976048760609,0.036632207637046,"from_dataset",213,1398,110,"De_Lisi_&_Cammarano_1996","Non-Active","adults","Mental rotation task",3,1996,5.22478536076636,0.148976048760609,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Dorval_&_Pépin_1986 1986",0.217564575337841,0.0579010995405317,"from_dataset",214,1399,70,"Dorval_&_Pépin_1986","Non-Active","adults","Mental rotation task",3,1986,4.15581871460461,0.217564575337841,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Glass_et_al._2013 2013",0.237419355610008,0.0563458879879547,"from_dataset",215,1400,72,"Glass_et_al._2013","Active","adults","Anti-saccade task",3,2013,4.21278103053371,0.237419355610008,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Glass_et_al._2013 2013",-0.247311828788861,0.0563801531356081,"from_dataset",215,1401,72,"Glass_et_al._2013","Active","adults","Digit span",3,2013,4.21150067303939,0.247311828788861,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Glass_et_al._2013 2013",0.158279569327395,0.0561221155933313,"from_dataset",215,1402,72,"Glass_et_al._2013","Active","adults","Multi-location switching",3,2013,4.22117136169754,0.158279569327395,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Glass_et_al._2013 2013",0.0891225403652125,0.055999855002003,"from_dataset",215,1403,72,"Glass_et_al._2013","Active","adults","O-span",3,2013,4.22577674444223,0.0891225403652125,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Glass_et_al._2013 2013",0.306666665819534,0.0566151141392196,"from_dataset",215,1404,72,"Glass_et_al._2013","Active","adults","Stroop task",3,2013,4.20275241510344,0.306666665819534,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Glass_et_al._2013 2013",0,0.055943097682027,"from_dataset",215,1405,72,"Glass_et_al._2013","Active","adults","Task switching",3,2013,4.22791984135647,0,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Glass_et_al._2013 2013",0.197841993660312,0.0562227920526329,"from_dataset",215,1406,72,"Glass_et_al._2013","Active","adults","Visual search task",3,2013,4.21739030611309,0.197841993660312,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",-0.413403140759721,0.0825865483898698,"from_dataset",216,1407,50,"Lee_et_al._2012_S1","Non-Active","adults","Attentional blink",3,2012,3.4797283558296,0.413403140759721,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",-0.206701570672632,0.0812502389736779,"from_dataset",216,1408,50,"Lee_et_al._2012_S1","Non-Active","adults","Change detenction task",3,2012,3.50822691800798,0.206701570672632,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",0.0492300464799512,0.0808300697927707,"from_dataset",216,1409,50,"Lee_et_al._2012_S1","Non-Active","adults","Dot comparison task (RT)",3,2012,3.51733329515553,0.0492300464799512,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",0.295287958257163,0.0817138565289299,"from_dataset",216,1410,50,"Lee_et_al._2012_S1","Non-Active","adults","Dot comparison task (Accuracy)",3,2012,3.4982604983207,0.295287958257163,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",-0.344502618311343,0.0820421260418773,"from_dataset",216,1411,50,"Lee_et_al._2012_S1","Non-Active","adults","Dual task manual tracking",3,2012,3.49125480895683,0.344502618311343,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",-0.147663934028657,0.0810321274431715,"from_dataset",216,1412,50,"Lee_et_al._2012_S1","Non-Active","adults","Flanker task (RT)",3,2012,3.5129452350058,0.147663934028657,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",-0.216544502311329,0.0812936715536723,"from_dataset",216,1413,50,"Lee_et_al._2012_S1","Non-Active","adults","Flanker task (Accuracy)",3,2012,3.50728962670011,0.216544502311329,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",0.964607330460091,0.0905054190524612,"from_dataset",216,1414,50,"Lee_et_al._2012_S1","Non-Active","adults","Manual sequence task (RT)",3,2012,3.32401295872204,0.964607330460091,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",-0.354345549087188,0.0821138402956202,"from_dataset",216,1415,50,"Lee_et_al._2012_S1","Non-Active","adults","Manual sequence task (Accuracy)",3,2012,3.48972992945971,0.354345549087188,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",0.423246074303254,0.0826724035065789,"from_dataset",216,1416,50,"Lee_et_al._2012_S1","Non-Active","adults","N-back task",3,2012,3.47792104120472,0.423246074303254,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",0.442931936914244,0.0828501740608233,"from_dataset",216,1417,50,"Lee_et_al._2012_S1","Non-Active","adults","Probability Learning task",3,2012,3.47418777227099,0.442931936914244,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",0.413403140759721,0.0825865483898698,"from_dataset",216,1418,50,"Lee_et_al._2012_S1","Non-Active","adults","Raven's Progrssive Matrices",3,2012,3.4797283558296,0.413403140759721,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",0.0983549895087071,0.0809056560093148,"from_dataset",216,1419,50,"Lee_et_al._2012_S1","Non-Active","adults","Sternberg memory test (RT)",3,2012,3.51568987457342,0.0983549895087071,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S1 2012",0.40356020897259,0.0825027134086621,"from_dataset",216,1420,50,"Lee_et_al._2012_S1","Non-Active","adults","Sternberg memory test (Accuracy)",3,2012,3.48149586672991,0.40356020897259,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",-0.147663934028657,0.0810321274431715,"from_dataset",216,1421,50,"Lee_et_al._2012_S2","Non-Active","adults","Attentional blink",3,2012,3.5129452350058,0.147663934028657,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",0.00984305497612897,0.0808058125852149,"from_dataset",216,1422,50,"Lee_et_al._2012_S2","Non-Active","adults","Change detenction task",3,2012,3.51786119209068,0.00984305497612897,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",-0.0393796044573322,0.0808209699274025,"from_dataset",216,1423,50,"Lee_et_al._2012_S2","Non-Active","adults","Dot comparison task (RT)",3,2012,3.51753130291623,0.0393796044573322,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",0.187067200549559,0.0811696349974955,"from_dataset",216,1424,50,"Lee_et_al._2012_S2","Non-Active","adults","Dot comparison task (Accuracy)",3,2012,3.50996837509462,0.187067200549559,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",-0.413403140759721,0.0825865483898698,"from_dataset",216,1425,50,"Lee_et_al._2012_S2","Non-Active","adults","Dual task manual tracking",3,2012,3.4797283558296,0.413403140759721,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",-0.354345549087188,0.0821138402956202,"from_dataset",216,1426,50,"Lee_et_al._2012_S2","Non-Active","adults","Flanker task (RT)",3,2012,3.48972992945971,0.354345549087188,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",0.216544502311329,0.0812936715536723,"from_dataset",216,1427,50,"Lee_et_al._2012_S2","Non-Active","adults","Flanker task (Accuracy)",3,2012,3.50728962670011,0.216544502311329,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",1.47643979057592,0.103531153203037,"from_dataset",216,1428,50,"Lee_et_al._2012_S2","Non-Active","adults","Manual sequence task (RT)",3,2012,3.10788166426033,1.47643979057592,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",-0.128031175365092,0.0809756976300172,"from_dataset",216,1429,50,"Lee_et_al._2012_S2","Non-Active","adults","Manual sequence task (Accuracy)",3,2012,3.51416906094934,0.128031175365092,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",0.314973821771419,0.0818391039704982,"from_dataset",216,1430,50,"Lee_et_al._2012_S2","Non-Active","adults","N-back task",3,2012,3.49558258567776,0.314973821771419,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",-0.137743284936189,0.0810026083328476,"from_dataset",216,1431,50,"Lee_et_al._2012_S2","Non-Active","adults","Probability Learning task",3,2012,3.51358527348274,0.137743284936189,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",0.22638743472676,0.0813391242572732,"from_dataset",216,1432,50,"Lee_et_al._2012_S2","Non-Active","adults","Raven's Progrssive Matrices",3,2012,3.50630954439587,0.22638743472676,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",0.196851207441207,0.081208796009651,"from_dataset",216,1433,50,"Lee_et_al._2012_S2","Non-Active","adults","Sternberg memory test (RT)",3,2012,3.50912197362135,0.196851207441207,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Lee_et_al._2012_S2 2012",1.00397905815965,0.0913134670769387,"from_dataset",216,1434,50,"Lee_et_al._2012_S2","Non-Active","adults","Sternberg memory test (Accuracy)",3,2012,3.30927290580498,1.00397905815965,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Minear_et_al._2016 2016",0.266009851705589,0.0768820513169511,"from_dataset",217,1435,53,"Minear_et_al._2016","Active","adults","Attention network task",3,2016,3.60651313974869,0.266009851705589,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Minear_et_al._2016 2016",0.236453202738603,0.0767363421746506,"from_dataset",217,1436,53,"Minear_et_al._2016","Active","adults","Cattell non-verbal intelligence test",3,2016,3.60993559056188,0.236453202738603,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Minear_et_al._2016 2016",-0.0394167511337934,0.0762030337379712,"from_dataset",217,1437,53,"Minear_et_al._2016","Active","adults","Choice reaction time tasks",3,2016,3.62254566882365,0.0394167511337934,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Minear_et_al._2016 2016",-0.246305419547698,0.0767830071965162,"from_dataset",217,1438,53,"Minear_et_al._2016","Active","adults","ETS mathematical aptitude test",3,2016,3.60883845115352,0.246305419547698,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Minear_et_al._2016 2016",-0.334975369594125,0.0772887036500785,"from_dataset",217,1439,53,"Minear_et_al._2016","Active","adults","Inference/nonsense sylligisms",3,2016,3.59701284332903,0.334975369594125,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Minear_et_al._2016 2016",0.256157634953492,0.0768315769061035,"from_dataset",217,1440,53,"Minear_et_al._2016","Active","adults","Simon task",3,2016,3.60769759245618,0.256157634953492,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Minear_et_al._2016 2016",0.236453202738603,0.0767363421746506,"from_dataset",217,1441,53,"Minear_et_al._2016","Active","adults","Raven's Progrssive Matrices",3,2016,3.60993559056188,0.236453202738603,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Minear_et_al._2016 2016",-0.0887598656453712,0.076265086745694,"from_dataset",217,1442,53,"Minear_et_al._2016","Active","adults","STM span tasks",3,2016,3.62107162868565,0.0887598656453712,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Minear_et_al._2016 2016",-0.699507389870647,0.0809885732147849,"from_dataset",217,1443,53,"Minear_et_al._2016","Active","adults","Verbal/object N-back task",3,2016,3.51388970808311,0.699507389870647,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Minear_et_al._2016 2016",-0.118241873783162,0.0763249635385716,"from_dataset",217,1444,53,"Minear_et_al._2016","Active","adults","WM span tasks",3,2016,3.61965098800729,0.118241873783162,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Okagaki_&_Frensch_1994_S1 (exp1) 1994",-0.0690834224531456,0.0708377772549054,"from_dataset",218,1445,57,"Okagaki_&_Frensch_1994_S1 (exp1)","Non-Active","adults","Card rotation task",3,1994,3.75722788841072,0.0690834224531456,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Okagaki_&_Frensch_1994_S1 (exp1) 1994",0.463561644143523,0.0727491718626278,"from_dataset",218,1446,57,"Okagaki_&_Frensch_1994_S1 (exp1)","Non-Active","adults","Cube comparison",3,1994,3.70754109094516,0.463561644143523,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Okagaki_&_Frensch_1994_S1 (exp1) 1994",0.40438356119142,0.0722819290640387,"from_dataset",218,1447,57,"Okagaki_&_Frensch_1994_S1 (exp1)","Non-Active","adults","Form board",3,1994,3.71950487914898,0.40438356119142,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Okagaki_&_Frensch_1994_S1 (exp1) 1994",0.40438356119142,0.0722819290640387,"from_dataset",218,1448,57,"Okagaki_&_Frensch_1994_S1 (exp1)","Non-Active","adults","Perceptual speed test",3,1994,3.71950487914898,0.40438356119142,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Okagaki_&_Frensch_1994_S2 (exp2) 1994",1.01477832478203,0.0862912433880144,"from_dataset",218,1449,53,"Okagaki_&_Frensch_1994_S2 (exp2)","Non-Active","adults","Mental rotation task",3,1994,3.40421230002995,1.01477832478203,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Okagaki_&_Frensch_1994_S2 (exp2) 1994",0.935960592287241,0.0847827251723724,"from_dataset",218,1450,53,"Okagaki_&_Frensch_1994_S2 (exp2)","Non-Active","adults","Spatial visualization task",3,1994,3.43436392811961,0.935960592287241,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Orosy-Fildes_&_Allan_1989 1989",2.3847887353654,0.363946225351309,"from_dataset",219,1451,20,"Orosy-Fildes_&_Allan_1989","Non-Active","adults","Visual choice reaction times (Lafayette)",3,1989,1.65760630605633,2.3847887353654,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Pepin_&_Dorval_1986_S1 1986",0.247232473156328,0.0580025365386696,"from_dataset",220,1452,70,"Pepin_&_Dorval_1986_S1","Non-Active","adults","Space relation test",3,1986,4.1521831990827,0.247232473156328,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Shute_et_al._2015 2015",0.485016948859353,0.0545693735900582,"from_dataset",221,1453,76,"Shute_et_al._2015","Active","adults","Insight test",3,2015,4.28080569525861,0.485016948859353,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Shute_et_al._2015 2015",0.128751437296464,0.0530913780866678,"from_dataset",221,1454,76,"Shute_et_al._2015","Active","adults","Mental rotation task",3,2015,4.3399827245395,0.128751437296464,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Shute_et_al._2015 2015",0.237559322805651,0.0533607825967118,"from_dataset",221,1455,76,"Shute_et_al._2015","Active","adults","Remote association test",3,2015,4.32901314764202,0.237559322805651,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Shute_et_al._2015 2015",-0.0396011413594362,0.0529899315144192,"from_dataset",221,1456,76,"Shute_et_al._2015","Active","adults","Spatial orientation task",3,2015,4.34413507799743,0.0396011413594362,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Shute_et_al._2015 2015",0.306847456779487,0.0536157456231188,"from_dataset",221,1457,76,"Shute_et_al._2015","Active","adults","Raven's Progrssive Matrices",3,2015,4.31870783916868,0.306847456779487,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Sims_&_Mayer_2002 (exp2) 2002",-0.444363636658792,0.264971157034252,"from_dataset",222,1458,16,"Sims_&_Mayer_2002 (exp2)","Non-Active","adults","Card rotation task",3,2002,1.94267744943884,0.444363636658792,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Sims_&_Mayer_2002 (exp2) 2002",0.406545455510631,0.263810826474578,"from_dataset",222,1459,16,"Sims_&_Mayer_2002 (exp2)","Non-Active","adults","Form board",3,2002,1.94694504309505,0.406545455510631,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Sims_&_Mayer_2002 (exp2) 2002",0.141837349397739,0.258576642326303,"from_dataset",222,1460,16,"Sims_&_Mayer_2002 (exp2)","Non-Active","adults","Mental rotation task",3,2002,1.96655163556841,0.141837349397739,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Sims_&_Mayer_2002 (exp2) 2002",-0.12297926825204,0.258396572617251,"from_dataset",222,1461,16,"Sims_&_Mayer_2002 (exp2)","Non-Active","adults","Mental rotation task (computerized)",3,2002,1.96723673503621,0.12297926825204,"CRAN",NA,NA,"CRAN"
"psymetadata_sala2019","psymetadata","sala2019","Studies on the impact of working-memory training on near- and far-transfer measures","Sims_&_Mayer_2002 (exp2) 2002",0.141837349397739,0.258576642326303,"from_dataset",222,1462,16,"Sims_&_Mayer_2002 (exp2)","Non-Active","adults","Paper folding",3,2002,1.96655163556841,0.141837349397739,"CRAN",NA,NA,"CRAN"
