"dataset_id","source_pkg","object","title","slab","yi","vi","measure","year","article","species","amniotes","environment","reprounit"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Marangoni, F., Tejedo, M. & Gomez-Mestre, I. 2008",0.739759772997305,0.00617283950617284,"ZCOR","2008",308,"Epidalea_calamita","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Marangoni, F., Tejedo, M. & Gomez-Mestre, I. 2008",0.484700278594052,0.0172413793103448,"ZCOR","2008",308,"Pelobates_cultripes","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Naimi, M., Znari, M., Lovich, J., Feddadi, Y. & Baamrane, M. 2012",0.562729769352149,0.04,"ZCOR","2012",309,"Mauremys_leprosa","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rua, M. & P., Galan 2002",-0.140925576070494,0.0196078431372549,"ZCOR","2002",311,"Iberolacerta_monticola","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Pignati, M. & Pezzuti, C. 2012",1.16295326376391,0.125,"ZCOR","2012",312,"Podocnemis_unifilis","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Tinkle, D. & Ballinger, R. 1972",0.792813631870191,0.00523560209424084,"ZCOR","1972",318,"Sceloporus_undulatus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Bejakovic, D., Kalezic, M. Aleksic, I., Dzukic, G. & Crnobrnja-Isalovic, J. 1995",0.416526302625577,0.0285714285714286,"ZCOR","1995",324,"Podarcis_melisellensis","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Campos, Z., Magnusson, W., Sanaiotti, T. & Coutinho, M. 2008",0.290940262008008,0.0166666666666667,"ZCOR","2008",325,"Caiman_crocodilus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Campos, Z., Magnusson, W., Sanaiotti, T. & Coutinho, M. 2008",0.551976377649714,0.0123456790123457,"ZCOR","2008",325,"Caiman_crocodilus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Adamopoulou, C. & Valakos, E. 2000",0.153187102731967,0.00813008130081301,"ZCOR","2000",330,"Podarcis_milensis","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Arribas, O. & Galan, P. 2005",0.0500417292784913,0.166666666666667,"ZCOR","2005",332,"Iberolacerta_bonnali","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Arribas, O. & Galan, P. 2005",0.298566263660178,0.0158730158730159,"ZCOR","2005",332,"Iberolacerta_aranica","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Arribas, O. & Galan, P. 2005",0.342828254415394,0.125,"ZCOR","2005",332,"Iberolacerta_aurelioi","yes","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Busack, S. 1987",1.99960977522915,0.2,"ZCOR","1987",333,"Atlantolacerta_andreanszkyi","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Das, I. 1996",0.477202012601095,0.00813008130081301,"ZCOR","1996",339,"Rana_hexadactyla","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Purse, B. & Thompson, D. 2003",0.41180003447869,0.0344827586206897,"ZCOR","2003",341,"Coenagrion_mercuriale","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ramirez-Bautista, A. & Olivera-Becerril, V. 2004",0.58598245836335,0.0555555555555556,"ZCOR","2004",343,"Sceloporus_pyrocephalus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ramirez-Bautista, A., Luja, V. H., Balderas-Valdivia, C. & Ortiz-Pulido, R. 2006",0.473471561422212,0.037037037037037,"ZCOR","2006",344,"Sceloporus_melanorhinus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ramirez-Bautista, A., Stephenson, B. P., Hernandez-Ibarra, X.,  Hernandez-Salinas, U.,  Cruz-Elizalde, R., Lozano, A. & Geoffrey, R.S. 2012",0.342828254415394,0.111111111111111,"ZCOR","2012",345,"Sceloporus_spinosus","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","de Oliveira, R. B., Pontes, G. M. F., Maciel, A. P., Gomes, L. R. & Di-Bernardo, M. 2011",0.444055026670094,0.0434782608695652,"ZCOR","2011",349,"Xenodon_dorbignyi","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Brown, G. & Shine, R. 2007",0.0681051024172745,0.00120918984280532,"ZCOR","2007",350,"Tropidonophis_mairii","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Potti, J. 2008",0.366583810628054,0.0008058017727639,"ZCOR","2008",351,"Ficedula_hypoleuca","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rollinson, N. & R. Brooks 2008",0.574970116245006,0.00606060606060606,"ZCOR","2008",352,"Chrysemys_picta","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Lardner, B. & Loman, J. 2003",0.318334288199737,0.0277777777777778,"ZCOR","2003",353,"Rana_temporaria","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Milanovich, J. R., Trauth, S. E., Saugey, D. A. & Jordan, R. R. 2006",0.426032156821952,0.0222222222222222,"ZCOR","2006",354,"Plethodon_albagula","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones, P. unpub",0.716923450684486,0.0454545454545455,"ZCOR","unpub",355,"Galaxias_anomalus","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones, P. unpub",0.641617671225172,0.0625,"ZCOR","unpub",355,"Galaxias_depressiceps","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones, P. unpub",0.646042831314642,0.0526315789473684,"ZCOR","unpub",355,"Galaxias_eldoni","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones, P. unpub",0.654960691167658,0.0714285714285714,"ZCOR","unpub",355,"Galaxias_pullus","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones, P. unpub",0.834715710156763,0.0666666666666667,"ZCOR","unpub",355,"Galaxias_gollumoides","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones, P. unpub",0.739759772997305,0.0588235294117647,"ZCOR","unpub",355,"Galaxias_southern","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones, P. unpub",1.21441848384162,0.2,"ZCOR","unpub",355,"Galaxias_D.","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Jones, P. unpub",0.498580420420851,0.0833333333333333,"ZCOR","unpub",355,"Galaxias_vulgaris","no","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Lyapkov, S. M., Kornilova, M. B. & Severtsov, A. S. 2002",0.470991400682336,0.00348432055749129,"ZCOR","2002",356,"Rana_temporaria","no","captive","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dolenec, Z., Kralj, J., Mustafic, P. & Dolenec, P. 2008",0.0701146706543251,0.0238095238095238,"ZCOR","2008",357,"Sturnus_vulgaris","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Qu, Y. F., Li, H., Gao, J. F. & Ji, X. 2011",0.0500417292784913,0.0714285714285714,"ZCOR","2011",358,"Elaphe_carinata","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Qu, Y. F., Li, H., Gao, J. F. & Ji, X. 2011",0.677666067757962,0.0161290322580645,"ZCOR","2011",358,"Elaphe_carinata","yes","wild","single"
"metadat_dat.lim2014","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Qu, Y. F., Li, H., Gao, J. F. & Ji, X. 2011",0.725005087752999,0.0294117647058824,"ZCOR","2011",358,"Elaphe_carinata","yes","wild","single"
