"dataset_id","source_pkg","object","title","slab","yi","vi","measure","article","experiment","sample","pairing","stimuli","condition","gen_difficulty","manip_type","present_style","word_status","memory_test","memory_type","gen_constraint","learning_type","stimuli_relation","gen_mode","gen_task","attention","pacing","filler_task","age_grp","retention_delay"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1221,0.92,0.00055,"from_dataset",999,"1",1,359,12,"generate","high","within","pure","words","recognition","item","low","intentional","semantic","verbal/speaking","cue only","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1222,0.71,0.00131363636363636,"from_dataset",999,"1",1,359,12,"generate","high","within","pure","words","recognition","item","medium","intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1223,0.55,0.00284090909090909,"from_dataset",999,"1",1,359,12,"read","high","within","pure","words","recognition","item",NA,"intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1224,0.89,0.000768181818181818,"from_dataset",999,"1",1,361,12,"generate","low","within","pure","words","recognition","source","low","intentional","semantic","verbal/speaking","cue only","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1225,0.68,0.00240454545454545,"from_dataset",999,"1",1,361,12,"generate","low","within","pure","words","recognition","source","medium","intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1226,0.75,0.00284090909090909,"from_dataset",999,"1",1,361,12,"read","low","within","pure","words","recognition","source",NA,"intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1227,0.89,0.00102272727272727,"from_dataset",999,"1",1,362,12,"generate","high","within","pure","words","recognition","source","low","intentional","semantic","verbal/speaking","cue only","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1228,0.67,0.00240454545454545,"from_dataset",999,"1",1,362,12,"generate","high","within","pure","words","recognition","source","medium","intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1229,0.76,0.00382272727272727,"from_dataset",999,"1",1,362,12,"read","high","within","pure","words","recognition","source",NA,"intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1230,0.9,0.00055,"from_dataset",999,"1",1,364,12,"generate","low","within","pure","words","cued recall","item","low","incidental","semantic","verbal/speaking","cue only","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1231,0.83,0.00147272727272727,"from_dataset",999,"1",1,364,12,"generate","low","within","pure","words","cued recall","item","medium","incidental","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1232,0.62,0.00261818181818182,"from_dataset",999,"1",1,364,12,"read","low","within","pure","words","cued recall","item",NA,"incidental","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1233,0.87,0.00131363636363636,"from_dataset",999,"1",1,365,12,"generate","high","within","pure","words","cued recall","item","low","incidental","semantic","verbal/speaking","cue only","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1234,0.57,0.00331363636363636,"from_dataset",999,"1",1,365,12,"generate","high","within","pure","words","cued recall","item","medium","incidental","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1235,0.3,0.00284090909090909,"from_dataset",999,"1",1,365,12,"read","high","within","pure","words","cued recall","item",NA,"incidental","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1236,0.84,0.0018375,"from_dataset",999,"2",1,366,24,"generate",NA,"within","pure","words","recognition","item","low","intentional","semantic","verbal/speaking","cue only","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1237,0.86,0.00135,"from_dataset",999,"2",1,366,24,"generate",NA,"within","pure","words","recognition","item","medium","intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1238,0.62,0.0024,"from_dataset",999,"2",1,366,24,"read",NA,"within","pure","words","recognition","item",NA,"intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1239,0.8,0.00166666666666667,"from_dataset",999,"2",1,367,24,"generate",NA,"within","pure","words","recognition","source","low","intentional","semantic","verbal/speaking","cue only","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1240,0.68,0.00201666666666667,"from_dataset",999,"2",1,367,24,"generate",NA,"within","pure","words","recognition","source","medium","intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1241,0.63,0.0024,"from_dataset",999,"2",1,367,24,"read",NA,"within","pure","words","recognition","source",NA,"intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1242,0.95,0.00015,"from_dataset",999,"2",1,368,24,"generate",NA,"within","pure","words","cued recall","item","low","incidental","semantic","verbal/speaking","cue only","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1243,0.91,0.000416666666666667,"from_dataset",999,"2",1,368,24,"generate",NA,"within","pure","words","cued recall","item","medium","incidental","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1244,0.81,0.00106666666666667,"from_dataset",999,"2",1,368,24,"read",NA,"within","pure","words","cued recall","item",NA,"incidental","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1245,0.8,0.00201666666666667,"from_dataset",999,"3",1,369,24,"generate",NA,"within","pure","words","recognition","item","low","intentional","semantic","verbal/speaking","cue only","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1246,0.84,0.000704166666666667,"from_dataset",999,"3",1,369,24,"generate",NA,"within","pure","words","recognition","item","medium","intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1247,0.6,0.00106666666666667,"from_dataset",999,"3",1,369,24,"read",NA,"within","pure","words","recognition","item",NA,"intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1248,0.79,0.00106666666666667,"from_dataset",999,"3",1,370,24,"generate",NA,"within","pure","words","recognition","source","low","intentional","semantic","verbal/speaking","cue only","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1249,0.66,0.00106666666666667,"from_dataset",999,"3",1,370,24,"generate",NA,"within","pure","words","recognition","source","medium","intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1250,0.71,0.00166666666666667,"from_dataset",999,"3",1,370,24,"read",NA,"within","pure","words","recognition","source",NA,"intentional","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1251,0.92,0.000266666666666667,"from_dataset",999,"3",1,371,24,"generate",NA,"within","pure","words","cued recall","item","low","incidental","semantic","verbal/speaking","cue only","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1252,0.88,0.000416666666666667,"from_dataset",999,"3",1,371,24,"generate",NA,"within","pure","words","cued recall","item","medium","incidental","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1253,0.75,0.00135,"from_dataset",999,"3",1,371,24,"read",NA,"within","pure","words","cued recall","item",NA,"incidental","semantic","verbal/speaking","anagram","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1254,0.82,0.00125,"from_dataset",1152,"1",1,624,12,"generate",NA,"within","pure","words","recognition","item","medium","intentional","definitions","covert/thinking","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1255,0.55,0.0018,"from_dataset",1152,"1",1,624,12,"read",NA,"within","pure","words","recognition","item",NA,"intentional","definitions","covert/thinking","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1256,0.74,0.00125,"from_dataset",1152,"1",2,625,12,"generate",NA,"within","pure","words","recognition","item","medium","intentional","definitions","covert/thinking","word fragment","full","timed","yes","older","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1257,0.49,0.0021125,"from_dataset",1152,"1",2,625,12,"read",NA,"within","pure","words","recognition","item",NA,"intentional","definitions","covert/thinking","word fragment","full","timed","yes","older","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1258,0.87,0.000672222222222222,"from_dataset",1152,"2b",1,626,12,"generate",NA,"within","pure","words","recognition","item","medium","intentional","definitions","verbal/speaking","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1259,0.61,0.0018,"from_dataset",1152,"2b",1,626,12,"read",NA,"within","pure","words","recognition","item",NA,"intentional","definitions","verbal/speaking","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1260,0.86,8e-04,"from_dataset",1152,"2b",2,627,12,"generate",NA,"within","pure","words","recognition","item","medium","intentional","definitions","verbal/speaking","word fragment","full","timed","yes","older","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1261,0.63,0.00222222222222222,"from_dataset",1152,"2b",2,627,12,"read",NA,"within","pure","words","recognition","item",NA,"intentional","definitions","verbal/speaking","word fragment","full","timed","yes","older","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1262,0.82,0.000527205553620001,"from_dataset",1444,"1",1,628,24,"generate","low","between","pure","words","cued recall","item","high","incidental",NA,"verbal/speaking","word stem","full","self-paced","no","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1263,0.97,0.000305880960843912,"from_dataset",1444,"1",2,628,24,"generate","high","between","pure","words","cued recall","item","medium","incidental",NA,"verbal/speaking","word stem","full","self-paced","no","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1264,0.65,0.00132918988587701,"from_dataset",1444,"1",3,628,24,"read","low","between","pure","words","cued recall","item",NA,"incidental",NA,"verbal/speaking","word stem","full","self-paced","no","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1265,0.68,0.00269828841576483,"from_dataset",1445,"1",1,629,5,"generate",NA,"within","pure","numbers","free recall","item","low","intentional",NA,"verbal/speaking","calculation","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1266,0.38,0.00221323830214398,"from_dataset",1445,"1",1,629,5,"read",NA,"within","pure","numbers","free recall","item",NA,"intentional",NA,"verbal/speaking","calculation","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1267,0.55,0.00364046988352862,"from_dataset",1445,"2",1,630,5,"generate",NA,"within","pure","numbers","free recall","item","low","incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1268,0.42,0.00299373823192371,"from_dataset",1445,"2",1,630,5,"read",NA,"within","pure","numbers","free recall","item",NA,"incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1269,0.49,0.003459856891865,"from_dataset",1445,"2",2,631,5,"generate",NA,"within","pure","numbers","free recall","item","low","incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1270,0.24,0.00135313643836072,"from_dataset",1445,"2",2,631,5,"read",NA,"within","pure","numbers","free recall","item",NA,"incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1271,0.4,0.00282440780440771,"from_dataset",1445,"2",3,632,5,"generate",NA,"within","pure","numbers","free recall","item","low","incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1272,0.1,0.000479346542582598,"from_dataset",1445,"2",3,632,5,"read",NA,"within","pure","numbers","free recall","item",NA,"incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1273,0.81,0.00208003421578239,"from_dataset",1445,"2",1,633,5,"generate",NA,"within","pure","numbers","recognition","item","low","incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1274,0.81,0.00208003421578239,"from_dataset",1445,"2",1,633,5,"read",NA,"within","pure","numbers","recognition","item",NA,"incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1275,0.75,0.00264874504444061,"from_dataset",1445,"2",2,634,5,"generate",NA,"within","pure","numbers","recognition","item","low","incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1276,0.61,0.00358041310123274,"from_dataset",1445,"2",2,634,5,"read",NA,"within","pure","numbers","recognition","item",NA,"incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1277,0.69,0.0031527259644885,"from_dataset",1445,"2",3,635,5,"generate",NA,"within","pure","numbers","recognition","item","low","incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1278,0.52,0.00357909512043901,"from_dataset",1445,"2",3,635,5,"read",NA,"within","pure","numbers","recognition","item",NA,"incidental",NA,"verbal/speaking","calculation","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1279,0.4,0.00105228171721961,"from_dataset",1447,"1",1,636,30,"generate",NA,"within","mixed","words","cued recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1280,0.26,0.000567411410100094,"from_dataset",1447,"1",1,636,30,"read",NA,"within","mixed","words","cued recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1281,0.32,0.000773400682312095,"from_dataset",1447,"2",1,637,30,"generate",NA,"within","mixed","words","cued recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1282,0.26,0.000567411410100094,"from_dataset",1447,"2",1,637,30,"read",NA,"within","mixed","words","cued recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1283,0.37,0.0011384626233811,"from_dataset",1447,"3",1,638,15,"generate",NA,"within","mixed","words","cued recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1284,0.28,0.000758957065330976,"from_dataset",1447,"3",1,638,15,"read",NA,"within","mixed","words","cued recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1285,0.68,0.00143837817727036,"from_dataset",1447,"3",2,639,15,"generate",NA,"within","mixed","words","cued recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1286,0.65,0.00152144455310718,"from_dataset",1447,"3",2,639,15,"read",NA,"within","mixed","words","cued recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1287,0.355,0.0010930390922655,"from_dataset",1448,"4",1,640,24,"generate",NA,"within","mixed","words","free recall","item","high","intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1288,0.21,0.000506664153269232,"from_dataset",1448,"4",1,640,24,"read",NA,"within","mixed","words","free recall","item",NA,"intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1289,0.316,0.000923975755467458,"from_dataset",1448,"4",2,641,24,"generate",NA,"within","mixed","words","free recall","item","high","intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1290,0.228,0.000569484629531175,"from_dataset",1448,"4",2,641,24,"read",NA,"within","mixed","words","free recall","item",NA,"intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1291,0.581,0.00165044752056318,"from_dataset",1448,"4",3,642,24,"generate",NA,"within","pure","words","free recall","item","high","intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1292,0.172,0.000388051675693025,"from_dataset",1448,"4",3,642,24,"read",NA,"within","pure","words","free recall","item",NA,"intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1293,0.453,0.00147003840025331,"from_dataset",1448,"4",4,643,24,"generate",NA,"within","pure","words","free recall","item","high","intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1294,0.267,0.000718476061226675,"from_dataset",1448,"4",4,643,24,"read",NA,"within","pure","words","free recall","item",NA,"intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1295,0.331,0.000988995031456238,"from_dataset",1448,"4",1,644,24,"generate",NA,"within","mixed","words","free recall","cue word","high","intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1296,0.191,0.000444913029348881,"from_dataset",1448,"4",1,644,24,"read",NA,"within","mixed","words","free recall","cue word",NA,"intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1297,0.313,0.000911032650362313,"from_dataset",1448,"4",2,645,24,"generate",NA,"within","mixed","words","free recall","cue word","high","intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1298,0.254,0.00066703012957821,"from_dataset",1448,"4",2,645,24,"read",NA,"within","mixed","words","free recall","cue word",NA,"intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1299,0.53,0.0016351765182408,"from_dataset",1448,"4",3,646,24,"generate",NA,"within","pure","words","free recall","cue word","high","intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1300,0.204,0.000486645931881284,"from_dataset",1448,"4",3,646,24,"read",NA,"within","pure","words","free recall","cue word",NA,"intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1301,0.412,0.00132741185687012,"from_dataset",1448,"4",4,647,24,"generate",NA,"within","pure","words","free recall","cue word","high","intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1302,0.235,0.000594990444626934,"from_dataset",1448,"4",4,647,24,"read",NA,"within","pure","words","free recall","cue word",NA,"intentional","synonym","writing/typing","word fragment","full","self-paced","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1303,0.56,0.00162497239126158,"from_dataset",1449,"1",1,648,12,"generate",NA,"within","mixed","words",NA,"item","medium","incidental","semantic","verbal/speaking","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1304,0.44,0.00140313125293507,"from_dataset",1449,"1",1,648,12,"read",NA,"within","mixed","words",NA,"item",NA,"incidental","semantic","verbal/speaking","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1305,0.9,0.000568185860784074,"from_dataset",1450,"1",1,649,12,"generate",NA,"within","mixed","words","recognition","item","medium","intentional",NA,"writing/typing","anagram","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1306,0.79,0.00101198665075202,"from_dataset",1450,"1",1,649,12,"read",NA,"within","mixed","words","recognition","item",NA,"intentional",NA,"writing/typing","anagram","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1307,0.88,0.000641800867800594,"from_dataset",1450,"2",1,650,12,"generate","high","within","mixed","words","recognition","item","medium","intentional",NA,"writing/typing","anagram","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1308,0.79,0.00101198665075202,"from_dataset",1450,"2",1,650,12,"read","high","within","mixed","words","recognition","item",NA,"intentional",NA,"writing/typing","anagram","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1309,0.81,0.000926673432044785,"from_dataset",1450,"2",1,651,12,"generate","low","within","mixed","words","recognition","item","medium","intentional",NA,"writing/typing","anagram","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1310,0.56,0.00162497239126158,"from_dataset",1450,"2",1,651,12,"read","low","within","mixed","words","recognition","item",NA,"intentional",NA,"writing/typing","anagram","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1311,0.77,0.00109689403923499,"from_dataset",1450,"3",1,652,12,"generate","high","within","mixed","words","recognition","item","medium","intentional",NA,"writing/typing","anagram","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1312,0.66,0.00149406377136989,"from_dataset",1450,"3",1,652,12,"read","high","within","mixed","words","recognition","item",NA,"intentional",NA,"writing/typing","anagram","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1313,0.67,0.00146636286407761,"from_dataset",1450,"3",1,653,12,"generate","low","within","mixed","words","recognition","item","medium","intentional",NA,"writing/typing","anagram","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1314,0.54,0.001615722673919,"from_dataset",1450,"3",1,653,12,"read","low","within","mixed","words","recognition","item",NA,"intentional",NA,"writing/typing","anagram","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1315,0.328,0.00105065804611659,"from_dataset",1450,"4",1,654,12,"generate","high","within","mixed","words","free recall","item","medium","intentional",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1316,0.228,0.000613069028475398,"from_dataset",1450,"4",1,654,12,"read","high","within","mixed","words","free recall","item",NA,"intentional",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1317,0.407,0.0014082867509981,"from_dataset",1450,"4",2,655,12,"generate","low","within","mixed","words","free recall","item","medium","intentional",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1318,0.274,0.000803977600790431,"from_dataset",1450,"4",2,655,12,"read","low","within","mixed","words","free recall","item",NA,"intentional",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1319,0.77,0.00125207338734244,"from_dataset",1451,"1",1,656,11,"generate","low","between","pure","words","cued recall","item","low","intentional","semantic","verbal/speaking","sentence completion","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1320,0.695,0.00158425003302347,"from_dataset",1451,"1",2,656,11,"read","low","between","pure","words","cued recall","item",NA,"intentional","semantic","verbal/speaking","sentence completion","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1321,0.909,0.000612467579438924,"from_dataset",1451,"1",1,657,11,"generate","high","between","pure","words","cued recall","item","low","intentional","semantic","verbal/speaking","sentence completion","full","timed","no","younger","immediate"
