"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","author","domain","n1","n2","n_total","mean_age1","mean_age2","miyake","task","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sullivan, 1993 1993",0.256531422,111.2217394,"from_dataset",1043,349,"Sullivan, 1993","inhibition",20,16,36,"23.6","67.1","no","Priming Task",1993,0.0948211369984477,0.256531422,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Male, 2009 2009",1.90292151,0.150245611,"from_dataset",1044,350,"Male, 2009","shifting",12,13,25,"21.33","71.62","no","Attentional Blink Task",2009,2.57987760698197,1.90292151,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Trewartha, 2009 2009",1.677148403,4.130110328,"from_dataset",1045,351,"Trewartha, 2009","processing speed",12,12,24,"23.83","66.75","no","Digit Symbol Substitution Task",2009,0.492061258935629,1.677148403,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Trewartha, 2009 2009",0.503664918,10.50127512,"from_dataset",1046,351,"Trewartha, 2009","shifting",12,12,24,"23.83","66.75","no","Trail Making Test",2009,0.308587963031903,0.503664918,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Trewartha, 2009 2009",1.074765743,0.156129197,"from_dataset",1047,351,"Trewartha, 2009","inhibition",12,12,24,"23.83","66.75","yes","Stroop",2009,2.53080064789841,1.074765743,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Trewartha, 2009 2009",1.645630505,5.45311542,"from_dataset",1048,351,"Trewartha, 2009","processing speed",12,12,24,"23.83","66.75","no","Digit Symbol Substitution Task",2009,0.428230558213676,1.645630505,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Trewartha, 2009 2009",1.410346834,3.496844311,"from_dataset",1049,351,"Trewartha, 2009","shifting",12,12,24,"23.83","66.75","no","Trail Making Test",2009,0.53476361642735,1.410346834,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Trewartha, 2009 2009",0.722956892,0.158283789,"from_dataset",1050,351,"Trewartha, 2009","inhibition",12,12,24,"23.83","66.75","yes","Stroop",2009,2.51351673476353,0.722956892,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Trewartha, 2009 2009",0.810958011,0.868333705,"from_dataset",1051,351,"Trewartha, 2009","inhibition",12,12,24,"23.83","66.75","no","Sequencing Task",2009,1.073140710719,0.810958011,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Robert, 2009A 2009",1.712784254,0.372224745,"from_dataset",1052,352,"Robert, 2009A","updating",74,74,148,"21.3","75.38","no","Reading Span Task",2009,1.63906953964523,1.712784254,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Robert, 2009B 2009",0.888461814,0.061603273,"from_dataset",1053,353,"Robert, 2009B","updating",34,34,68,"21.12","68.97","no","Reading Span Task",2009,4.02900778467789,0.888461814,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kamijo, 2009 2009",4.857938274,4.633345224,"from_dataset",1054,354,"Kamijo, 2009","inhibition",12,12,24,"21.8","65.5","no","Flanker Task",2009,0.464571613690014,4.857938274,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Campbell, 2009 2009",1.336902696,29.6093009,"from_dataset",1055,355,"Campbell, 2009","inhibition",8,8,16,"20.13","68.5","yes","Anti-saccade Task",2009,0.183774784971982,1.336902696,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Collette, 2009 2009",0.578211421,2.908593149,"from_dataset",1056,356,"Collette, 2009","inhibition",40,40,80,"24.15","67","no","Directed Forgetting Task",2009,0.586352136024215,0.578211421,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Collette, 2009 2009",0.861671457,1.286111672,"from_dataset",1057,356,"Collette, 2009","inhibition",40,40,80,"24.15","67","no","Directed Forgetting task",2009,0.881780844588146,0.861671457,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Collette, 2009 2009",0.482153295,0.050291769,"from_dataset",1058,356,"Collette, 2009","inhibition",40,40,80,"24.15","67","no","Hayling Task",2009,4.45914447872719,0.482153295,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Collette, 2009 2009",1.127317507,216.7078587,"from_dataset",1059,356,"Collette, 2009","updating",40,40,80,"24.15","67","no","Probe Task",2009,0.0679301650133557,1.127317507,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Collette, 2009 2009",0.480099144,2.087414603,"from_dataset",1060,356,"Collette, 2009","inhibition",40,40,80,"24.15","67","no","Retrieval Induced Forgetting Task",2009,0.692142697694477,0.480099144,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Collette, 2009 2009",1.210863031,37.84050723,"from_dataset",1061,356,"Collette, 2009","inhibition",40,40,80,"24.15","67","no","Flanker Task",2009,0.162562932648834,1.210863031,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Dumas, 2008A 2008",-0.094107392,0.054442331,"from_dataset",1062,357,"Dumas, 2008A","inhibition",36,36,72,"19.3","74.1","no","Inhibition Task",2008,4.28579747035186,0.094107392,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Dumas, 2008B 2008",-0.282642089,0.054500436,"from_dataset",1063,358,"Dumas, 2008B","inhibition",36,36,72,"18.8","72.4","no","Inhibition Task",2008,4.28351223476652,0.282642089,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Troche, 2008 2008",2.381638848,132.4901817,"from_dataset",1064,359,"Troche, 2008","inhibition",37,37,74,"21.5","69.4","no","Priming Task",2008,0.0868776674462162,2.381638848,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Troche, 2008 2008",1.507212487,168.598305,"from_dataset",1065,359,"Troche, 2008","inhibition",37,37,74,"21.5","69.4","no","Priming Task",2008,0.0770146591968639,1.507212487,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Germain, 2008 2008",1.965537194,40.34211376,"from_dataset",1066,360,"Germain, 2008","inhibition",40,35,75,"24.15","66.69","no","Simon Task",2008,0.157442027965527,1.965537194,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kray, 2009 2009",2.047733923,0.626922188,"from_dataset",1067,361,"Kray, 2009","processing speed",36,36,72,"23","68.6","no","Digit Symbol Substitution Task",2009,1.26297042176235,2.047733923,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kray, 2009 2009",0.457788669,19.88821444,"from_dataset",1068,361,"Kray, 2009","inhibition",36,36,72,"23","68.6","no","Stop-Signal Task",2009,0.224234329844829,0.457788669,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Madden, 2009 2009",1.719274472,967.1895124,"from_dataset",1069,362,"Madden, 2009","processing speed",20,20,40,"22.4","69.6","no","Digit Symbol Substitution Task",2009,0.0321546813906696,1.719274472,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Madden, 2009 2009",1.234575562,163.7120196,"from_dataset",1070,362,"Madden, 2009","shifting",20,20,40,"22.4","69.6","no","Task Switching Task",2009,0.0781555307926827,1.234575562,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","De Neys, 2009 2009",-0.13888841,2.740899431,"from_dataset",1071,363,"De Neys, 2009","inhibition",28,25,53,"19.04","66.46","no","Deductive Reasonsing Task",2009,0.604022963329941,0.13888841,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","West, 2008 2008",2.901809158,1.703126774,"from_dataset",1072,364,"West, 2008","processing speed",12,12,24,"20.75","70.58","no","Digit Symbol Substitution Task",2008,0.766260629102866,2.901809158,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","West, 2008 2008",0.296841196,0.244873761,"from_dataset",1073,364,"West, 2008","updating",12,12,24,"20.75","70.58","no","Digit Span",2008,2.02082578277003,0.296841196,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","West, 2008 2008",-0.009812095,1.358896433,"from_dataset",1074,364,"West, 2008","updating",12,12,24,"20.75","70.58","no","Verbal Fluency",2008,0.857841042326347,0.009812095,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","West, 2008 2008",1.015242851,2.185276675,"from_dataset",1075,364,"West, 2008","shifting",12,12,24,"20.75","70.58","yes","WCST",2008,0.676467264110536,1.015242851,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","West, 2008 2008",1.968409849,2362.303012,"from_dataset",1076,364,"West, 2008","shifting",12,12,24,"20.75","70.58","no","Task Switching Task",2008,0.0205746377814505,1.968409849,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Emery, 2008 2008",1.086727064,0.052408269,"from_dataset",1077,365,"Emery, 2008","updating",71,71,142,"22","69.9","yes","Operation Span Task",2008,4.36817563617305,1.086727064,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bailey, 2008 2008",1.667927231,1.18630987,"from_dataset",1078,366,"Bailey, 2008","inhibition",36,33,69,"19.5","72.2","yes","Stroop",2008,0.918123129079452,1.667927231,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bailey, 2008 2008",1.36488403,0.065148274,"from_dataset",1079,366,"Bailey, 2008","inhibition",36,33,69,"19.5","72.2","no","Hayling Task",2008,3.91785666146888,1.36488403,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bailey, 2008 2008",1.051498562,0.087102282,"from_dataset",1080,366,"Bailey, 2008","updating",36,33,69,"19.5","72.2","no","Digit Span",2008,3.38832635146302,1.051498562,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bailey, 2008 2008",0.367427248,0.081921777,"from_dataset",1081,366,"Bailey, 2008","updating",36,33,69,"19.5","72.2","no","Digit Span",2008,3.49381832127965,0.367427248,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bailey, 2008 2008",0.828010678,0.736060729,"from_dataset",1082,366,"Bailey, 2008","updating",36,33,69,"19.5","72.2","no","Verbal Fluency",2008,1.16558292387017,0.828010678,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bailey, 2008 2008",2.048346892,0.603581482,"from_dataset",1083,366,"Bailey, 2008","processing speed",36,33,69,"19.5","72.2","no","Digit Symbol Substitution Task",2008,1.28715855181352,2.048346892,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bailey, 2008 2008",0.840626657,0.130528683,"from_dataset",1084,366,"Bailey, 2008","inhibition",36,33,69,"19.5","72.2","no","Inhibition Task",2008,2.76787849820114,0.840626657,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Hogge, 2008 2008",-0.774276689,0.065686763,"from_dataset",1085,367,"Hogge, 2008","inhibition",33,27,60,"23.6","66.04","no","Directed Forgetting Task",2008,3.90176464976735,0.774276689,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Hogge, 2008 2008",2.187543276,139.0585968,"from_dataset",1086,367,"Hogge, 2008","processing speed",33,27,60,"23.6","66.04","no","Choice RT",2008,0.0848010205044759,2.187543276,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Hogge, 2008 2008",0.62743111,0.070040195,"from_dataset",1087,367,"Hogge, 2008","updating",33,27,60,"23.6","66.04","no","Word Span Task",2008,3.77856003420636,0.62743111,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ashendorf, 2008 2008",1.965005481,0.136763261,"from_dataset",1088,368,"Ashendorf, 2008","shifting",24,14,38,"19.79","77.44","yes","WCST",2008,2.70405347678299,1.965005481,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ashendorf, 2008 2008",1.402630344,3.568298724,"from_dataset",1089,368,"Ashendorf, 2008","processing speed",24,14,38,"19.79","77.44","no","Trail Making Test",2008,0.529382277062239,1.402630344,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ashendorf, 2008 2008",2.771525063,16.82952884,"from_dataset",1090,368,"Ashendorf, 2008","shifting",24,14,38,"19.79","77.44","no","Trail Making Test",2008,0.243760886805991,2.771525063,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Joanisse, 2008 2008",0.51351485,1.992087804,"from_dataset",1091,369,"Joanisse, 2008","updating",24,24,48,"23","72.1","no","Pointing Task",2008,0.708509636798629,0.51351485,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rowe, 2008 2008",2.349462366,1.794118781,"from_dataset",1092,370,"Rowe, 2008","updating",36,36,72,"19.72","66.56","no","Corsi Blocks Task",2008,0.746576651724376,2.349462366,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Andrs, 2008 2008",1.927363043,0.737238434,"from_dataset",1093,371,"Andrs, 2008","processing speed",30,30,60,"20","73.8","no","Digit Symbol Substitution Task",2008,1.16465156881326,1.927363043,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Andrs, 2008 2008",1.63188863,5.135434959,"from_dataset",1094,371,"Andrs, 2008","inhibition",30,30,60,"20","73.8","yes","Stroop",2008,0.441277092898846,1.63188863,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Andrs, 2008 2008",1.351366795,140.3814471,"from_dataset",1095,371,"Andrs, 2008","inhibition",30,30,60,"20","73.8","yes","Stop-Signal Task",2008,0.0844005239172767,1.351366795,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Fernandez-Duque, 2008 2008",2.249264421,87.54924111,"from_dataset",1096,372,"Fernandez-Duque, 2008","inhibition",13,12,25,"19.7","72.9","no","RT Task",2008,0.10687442890596,2.249264421,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Rossit, 2008 2008",1.190296251,190.477386,"from_dataset",1097,373,"Rossit, 2008","inhibition",8,8,16,"20.88","72.88","no","Stop-Signal Task",2008,0.0724566563442022,1.190296251,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Li, 2008 2008",1.542011207,1.703069383,"from_dataset",1098,374,"Li, 2008","processing speed",20,20,40,"23.2","72.1","no","Digit Symbol Substitution Task",2008,0.766273539937187,1.542011207,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Li, 2008 2008",7.367085986,3.578457085,"from_dataset",1099,374,"Li, 2008","inhibition",20,20,40,"23.2","72.1","no","Flanker Task",2008,0.528630349899549,7.367085986,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Li, 2008 2008",1.39018125,1.200104031,"from_dataset",1100,374,"Li, 2008","processing speed",20,20,40,"23.2","72.1","no","Digit Symbol Substitution Task",2008,0.912831362216364,1.39018125,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Li, 2008 2008",6.81192053,4.899364063,"from_dataset",1101,374,"Li, 2008","inhibition",20,20,40,"23.2","72.1","no","Flanker Task",2008,0.451783269311748,6.81192053,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Zeintl, 2007 2007",1.04524004,0.041587807,"from_dataset",1102,375,"Zeintl, 2007","updating",49,46,95,"27","68","yes","Operation Span Task",2007,4.90362205929027,1.04524004,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Chen, 2007 2007",1.623935558,0.06279075,"from_dataset",1103,376,"Chen, 2007","updating",54,47,101,"28.1","69.8","no","Paper Folding Task",2007,3.99072833632309,1.623935558,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Chen, 2007 2007",1.6547191,0.098187484,"from_dataset",1104,376,"Chen, 2007","updating",54,47,101,"28.1","69.8","no","Processing Speed Task",2007,3.19133161211278,1.6547191,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Chen, 2007 2007",2.257985409,0.613780409,"from_dataset",1105,376,"Chen, 2007","processing speed",54,47,101,"28.1","69.8","no","Digit Symbol Substitution Task",2007,1.27641967204416,2.257985409,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Chen, 2007 2007",2.042197971,173.368614,"from_dataset",1106,376,"Chen, 2007","processing speed",54,47,101,"28.1","69.8","no","Processing Speed Task",2007,0.0759477236370777,2.042197971,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Chen, 2007 2007",1.560299147,368.131099,"from_dataset",1107,376,"Chen, 2007","processing speed",54,47,101,"28.1","69.8","no","Pattern Comparison Task",2007,0.0521193206577653,1.560299147,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Chen, 2007 2007",2.554281246,373.1407607,"from_dataset",1108,376,"Chen, 2007","processing speed",54,47,101,"28.1","69.8","no","Processing Speed Task",2007,0.0517682702158835,2.554281246,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Chen, 2007 2007",0.935219172,2.69638578,"from_dataset",1109,376,"Chen, 2007","processing speed",54,47,101,"28.1","69.8","no","Processing Speed Task",2007,0.608988351847416,0.935219172,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Chen, 2007 2007",1.828361237,7.693858576,"from_dataset",1110,376,"Chen, 2007","processing speed",54,47,101,"28.1","69.8","no","Processing Speed Task",2007,0.360518786402106,1.828361237,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Chen, 2007 2007",1.913218029,1.97355619,"from_dataset",1111,376,"Chen, 2007","updating",54,47,101,"28.1","69.8","no","Updating Task",2007,0.711828303097075,1.913218029,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Chen, 2007 2007",1.930060492,0.618534103,"from_dataset",1112,376,"Chen, 2007","updating",54,47,101,"28.1","69.8","yes","Keep Track Task",2007,1.27150530132172,1.930060492,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Chen, 2007 2007",2.237807801,0.954729943,"from_dataset",1113,376,"Chen, 2007","updating",54,47,101,"28.1","69.8","no","Updating Task",2007,1.02343373484572,2.237807801,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Gottlob, 2007 2007",0.802922389,0.096523244,"from_dataset",1114,377,"Gottlob, 2007","inhibition",19,21,40,"20.8","70.6","no","Saccade Task",2007,3.21872627518925,0.802922389,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Gottlob, 2007 2007",2.015167904,575.3396982,"from_dataset",1115,377,"Gottlob, 2007","processing speed",19,21,40,"20.8","70.6","no","Digit Symbol Substitution Task",2007,0.0416905696632382,2.015167904,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Robert, 2007 2007",0.697925948,64.6224027,"from_dataset",1116,378,"Robert, 2007","processing speed",27,27,54,"20.9","67.8","no","Lexical Decision Task",2007,0.124396582509119,0.697925948,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Thompson, 2007 2007",-0.114739299,0.053606874,"from_dataset",1117,379,"Thompson, 2007","updating",40,40,80,"21.5","70.7","no","Reading Span Task",2007,4.31906518478873,0.114739299,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Thompson, 2007 2007",-0.045754681,0.077759085,"from_dataset",1118,379,"Thompson, 2007","updating",40,40,80,"21.5","70.7","no","Digit Span",2007,3.58611678986872,0.045754681,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Norman, 2007 2007",2.184511289,1.865335647,"from_dataset",1119,380,"Norman, 2007","processing speed",8,8,16,"22.4","66.4","no","Grating Task",2007,0.732186142553251,2.184511289,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Verhaeghen, 2007 2007",1.363951855,6145.781347,"from_dataset",1120,381,"Verhaeghen, 2007","shifting",25,23,48,"18.8","68.1","no","Continuous Calculation Task",2007,0.0127559100327824,1.363951855,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Cornoldi, 2007 2007",2.593268386,1.560496079,"from_dataset",1121,382,"Cornoldi, 2007","updating",27,20,47,"14.11","71","no","Working Memory Task",2007,0.800513497753109,2.593268386,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Madden, 2007 2007",2.304406955,840.0773406,"from_dataset",1122,383,"Madden, 2007","processing speed",24,24,48,"19.33","70.42","no","Digit Symbol Substitution Task",2007,0.0345016896814255,2.304406955,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Madden, 2007 2007",2.974665677,23.41431628,"from_dataset",1123,383,"Madden, 2007","inhibition",24,24,48,"19.33","70.42","no","Singleton Discrimination Task",2007,0.206661348901925,2.974665677,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Castel, 2007 2007",1.930723156,45.86470399,"from_dataset",1124,384,"Castel, 2007","inhibition",137,122,259,"19.5","77.89","no","Simon Task",2007,0.147659265076034,1.930723156,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Abel, 2007 2007",1.215185666,0.06657369,"from_dataset",1125,385,"Abel, 2007","inhibition",27,32,59,"21.9","72.9","yes","Anti-saccade Task",2007,3.87568690253432,1.215185666,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kliegel, 2006 2006",3.053076495,0.362475149,"from_dataset",1126,386,"Kliegel, 2006","processing speed",27,35,62,"24.48","83.23","no","Digit Symbol Substitution Task",2006,1.66096653140131,3.053076495,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kliegel, 2006 2006",2.042351398,0.511296538,"from_dataset",1127,386,"Kliegel, 2006","inhibition",27,35,62,"24.48","83.23","yes","Stroop",2006,1.39850355259679,2.042351398,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Butler, 2006 2006",0.781145817,45.42975725,"from_dataset",1128,387,"Butler, 2006","inhibition",32,32,64,"21.1","74.9","yes","Anti-saccade Task",2006,0.148364429824967,0.781145817,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Ryan, 2006 2006",0.246330092,86.38604835,"from_dataset",1129,388,"Ryan, 2006","processing speed",12,12,24,"21.75","70.42","no","Cueing Task",2006,0.107591557882851,0.246330092,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kray, 2006 2006",2.280370202,1.214865211,"from_dataset",1130,389,"Kray, 2006","processing speed",16,16,32,"21.4","65.3","no","Digit Symbol Substitution Task",2006,0.907268749688963,2.280370202,"CRAN",NA,NA,"CRAN"
