study_id,es_id,authors,year,yi,vi,ni,es,se,type_es,citations,countrycode,jrnl_impact,similarity
1643,1940,Swanson 1987a,1987,0.149394347870804,0.027777777777777887,39,-0.3,0.322157454,4,17,US,2.275,NA
1547,1941,Siegel,1989,0.377956316089035,0.02702702702702694,40,-0.79,0.334616074,4,409,CA,4.235,0
1638,1942,Swanson,1989,1.14088480492088,0.021276595744680982,50,-2.81,0.398699135,4,26,US,2.635,0
1638,1943,Swanson,1989,0.905907051965742,0.021276595744680982,50,-2.07,0.350498217,4,26,US,2.635,0
148,1944,Bauer,1990,0.00499997916690104,0.037037037037036945,30,-0.01,0.365150654,4,3,US,0.795,0
1639,1945,Swanson 1,1990,0.308425603898784,0.013333333333333298,78,-0.63,0.233176914,4,8,US,0.643,0
1830,1946,Wertlieb,1990,0.328776661551815,0.04545454545454527,25,-0.67,0.411381101,4,4,US,1.359,0
1638,1947,Swanson,1991,0.213300355277805,0.009259259259259255,111,-0.43,0.192081392,4,9,US,3.167,0
1639,1948,Swanson 1,1992,-0.147921468273737,0.04000000000000001,28,0.3,0.383979786,4,115,US,2.909,0
1644,1949,Swanson 1993a,1993,0.138576524497952,0.010869565217391224,95,-0.29,0.215053107,4,25,US,2.275,0
1645,1950,Swanson 1993b,1993,0.0898789407439468,0.04000000000000001,28,-0.18,0.378729078,4,35,US,3.162,0
1646,1951,Swanson 1993d 1,1993,0.343719391790251,0.010204081632653047,101,-0.76,0.222268272,4,131,US,2.635,0
1647,1952,Swanson 1993d 2,1993,0.611675541061019,0.023809523809523836,45,-1.38,0.34808045,4,131,US,2.635,0
1648,1953,Swanson 1994a,1994,0.168799995146187,0.006329113924050632,161,-0.34,0.159123369,4,106,US,2.025,0
217,1954,Bowers,1995,0.305204861625713,0.03846153846153844,29,-0.67,0.410914549,4,98,CA,1.331,0
1639,1955,Swanson 1,1995,0.792557010290796,0.018518518518518427,57,-1.79,0.317798939,4,82,US,3.162,0
1067,1956,Mauer,1996,0.551450390513114,0.037037037037036945,30,-1.23,0.418586909,4,14,US,2.025,0
1649,1957,Swanson 2,1996,0.37140239146356,0.008547008547008557,120,-0.76,0.189050258,4,79,US,2.635,0
1638,1958,Swanson,1997,0.124676746921443,0.012987012987013,80,-0.25,0.224478562,4,101,US,2.909,0
830,1959,Johnston,1998,0.144474558472351,0.018518518518518427,57,-0.29,0.26633581,4,17,GB,1.714,0
413,1960,de_Jong,1998,0.0749298648848773,0.030303030303030356,36,-0.15,0.333801754,4,116,NL,2.635,0
606,1961,Geary,1999,0.0915236843881488,0.021276595744680982,50,-0.2,0.309254095,4,185,US,2.635,0
1158,1962,Nation,1999,0.109714340123665,0.03846153846153844,29,-0.22,0.372732774,4,125,GB,2.635,0
1763,1963,van_Daal,1999,0.192886451131873,0.016949152542372916,62,-0.39,0.257590107,4,39,NL,1.792,0
1638,1964,Swanson,1999,0.0699429590194018,0.030303030303030356,36,-0.14,0.333741417,4,100,US,2.635,0
606,1965,Geary,2000,0.438894221847364,0.02702702702702694,40,-0.95,0.348096768,4,245,US,2.635,0
929,1966,Kroese,2000,0.453930231195343,0.022727272727272787,47,-1.05,0.343603791,4,13,US,1.331,NA
1651,1967,Swanson 2001b,2001,0.3511342798016,0.02000000000000014,53,-0.72,0.284675238,4,131,US,2.635,0
1650,1968,Swanson 2001a,2001,0.568111675761242,0.028571428571428463,38,-1.2,0.352849719,4,49,US,2.025,0
1680,1969,Terepocki,2002,1.44139716852179,0.05882352941176472,20,-3.99,0.773306214,4,30,CA,2.025,0
29,1970,Abu-Rabia,2003,0.490138161436235,0.02702702702702694,40,-1.02,0.336162163,4,36,IL,1.331,NA
1638,1971,Swanson,2005,0.422656633851441,0.029411764705882415,37,-0.93,0.367452271,4,16,US,0.643,0
1122,1972,Moffatt12.8/6,1994,0.0918700320157049,0.004132231404958679,245,0.18400017,0.128046463,4,95,CA,3.736,1
1123,1973,Moffatt12.8/9,1994,0.00371435945915497,0.004975124378109449,204,0.007428736,0.140028491,4,95,CA,3.736,1
1120,1974,Moffatt12.8/12,1994,0.0430179929641868,0.0054644808743169425,186,0.086062524,0.146714986,4,95,CA,3.736,1
1121,1975,Moffatt12.8/15,1994,0.0837999202576578,0.006622516556291384,154,0.167796069,0.161447948,4,95,CA,3.736,1
1140,1976,Morley,1999,-0.0256375028921003,0.003773584905660375,268,-0.051282051,0.122192925,4,55,GB,2.905,1
1886,1977,Yalcin,2000,0.0832581141595781,0.07692307692307718,16,0.16802655,0.504827231,4,14,TR,0.731,1
575,1978,Friel,2003,0,0.023255813953488472,46,0,0.297424845,4,54,CA,3.736,1
60,1979,an,1992,0.266822666909941,0.004184100418410043,242,0.54,0.216,4,NA,CN,NA,NA
1883,1980,xu,1994,0.152079764948866,0.007936507936507936,129,0.305333333,0.212,4,NA,CN,NA,NA
978,1981,li,1995,0.00666661711827536,0.0022222222222222253,453,0.013333333,0.142666667,4,73,CN,0.931,1
1914,1982,zhao,1996,0.248113172288838,0.0031545741324921087,320,0.501333333,0.204666667,4,71,CN,0.931,1
1795,1983,wang,1996,0.185271587682515,0.004405286343612335,230,0.372666667,0.274666667,4,2,CN,NA,NA
1888,1984,yao,1997,0.168863008111402,0.0020040080160320622,502,0.339333333,0.139333333,4,NA,CN,NA,NA
1909,1985,zhang,1998,0.0679477034124921,0.010000000000000002,103,0.136,0.314,4,NA,CN,NA,NA
1008,1986,lu,2000,0.352018005526874,0.008695652173913047,118,0.718666667,0.418666667,4,69,CN,0.931,1
1882,1987,xiang,2003,0.276143689312462,0.0019646365422396833,512,0.559333333,0.152666667,4,74,CN,0.931,1
519,1988,fan,2007,0.0765917595225248,0.013157894736842132,79,0.153333333,0.398666667,4,NA,CN,NA,NA
321,1989,chen,2008,0.125999675330824,0.0015698587127158585,640,0.252666667,0.152666667,4,8,CN,0.931,1
676,1990,guo,2008,0.156032760616256,0.008474576271186435,121,0.313333333,0.251333333,4,5,NA,0.931,1
750,1991,hong,2008,0.0736001999159782,0.008771929824561405,117,0.147333333,0.21,4,3,CN,0.931,1
978,1992,li,2008,0.0569691795398246,0.001049317943336828,956,0.114,0.147333333,4,2,CN,0.931,1
348,1993,Coles,1987,0.202542272498383,0.02173913043478257,49,-0.41,0.290816327,4,31,US,NA,1
348,1994,Coles,1987,-0.0589232511324639,0.028571428571428463,38,0.13,0.357142857,4,31,US,NA,1
1627,1995,Streissguth,1980,0,0.003508771929824557,288,0,0.137755102,4,187,US,3.311,NA
805,1996,Jacobson,1993,0.297817643991934,0.014285714285714199,73,-0.79,0.31377551,4,138,US,3.311,1
806,1997,Jacobson adjusted for covariates,1993,0.190143134331901,0.014285714285714199,73,-0.5,0.308673469,4,138,US,3.311,1
854,1998,Kaplan-Estrin,1999,0.190839502034626,0.05882352941176472,20,-0.64,0.75255102,4,27,US,3.224,1
53,1999,Alloway,2006,0.536060337,0.003546099290780146,285,0.536060337,0.059549133,1,228,GB,4.235,1
53,2000,Alloway,2006,0.459896681,0.004830917874396138,210,0.459896681,0.069504805,1,228,GB,4.235,1
53,2001,Alloway,2006,0.459896681,0.004761904761904758,213,0.459896681,0.069006556,1,228,GB,4.235,1
53,2002,Alloway,2004,0.266108407,0.0015873015873015884,633,0.266108407,0.039840954,1,165,GB,2.635,1
73,2003,Andersson,2007,0.447692024,0.022727272727272787,47,0.447692024,0.150755672,1,60,SE,2.635,1
73,2004,Andersson,2007,0.244774113,0.021276595744680982,50,0.244774113,0.145864991,1,60,SE,2.635,1
257,2005,Burgaleta,2008,0.459896681,0.010752688172043109,96,0.459896681,0.103695169,1,8,ES,1083,0
281,2006,Cantor,1991,0.181982689,0.02173913043478257,49,0.181982689,0.147441956,1,102,US,3.162,1
325,2007,Chiappe exp. 3,2007,0.40005965,0.010204081632653047,101,0.40005965,0.101015254,1,23,US,2.647,0
350,2008,Colom,2008,0.435611223,0.003875968992248058,261,0.435611223,0.062257281,1,95,ES,3.162,1
350,2009,Colom,2005,0.536060337,0.004878048780487802,208,0.536060337,0.06984303,1,71,ES,3.162,0
350,2010,Colom,2006,0.459896681,0.0025000000000000005,403,0.459896681,0.05,1,25,ES,1.714,1
350,2011,Colom,2007,0.447692024,0.0075757575757575725,135,0.447692024,0.087038828,1,37,ES,1.861,0
369,2012,Cowan,2005,0.677666068,0.016666666666666777,63,0.677666068,0.129099445,1,314,US,3.571,0
369,2013,Cowan,2003,0.604155603,0.020833333333333204,51,0.604155603,0.144337567,1,68,US,5.495,1
369,2014,Cowan,2003,0.354092529,0.021276595744680982,50,0.354092529,0.145864991,1,68,US,5.495,1
408,2015,De Jonge,1996,0.342828254,0.003496503496503501,289,0.342828254,0.05913124,1,24,NL,1.861,1
410,2016,De Smedt,2009,0.298566264,0.009708737864077667,106,0.298566264,0.098532928,1,80,BE,2.635,NA
451,2017,Dixon,1988,0.484700279,0.010869565217391224,95,0.484700279,0.104257207,1,79,CA,2.909,0
605,2018,Gathercole,2000,0.287682072,0.011904761904761862,87,0.287682072,0.109108945,1,143,GB,2.909,1
605,2019,Gathercole,2004,0.365443754,0.005524861878453033,184,0.365443754,0.074329415,1,371,GB,3.782,1
605,2020,Gathercole,2004,0.255412812,0.006622516556291384,154,0.255412812,0.081378846,1,371,GB,3.782,1
605,2021,Gathercole,2004,0.447692024,0.0077519379844961265,132,0.447692024,0.088045091,1,371,GB,3.782,1
605,2022,Gathercole,2004,0.447692024,0.009803921568627446,105,0.447692024,0.099014754,1,371,GB,3.782,1
605,2023,Gathercole,2004,0.549306144,0.02702702702702694,40,0.549306144,0.164398987,1,187,GB,1.414,0
605,2024,Gathercole,2004,0.662462707,0.02500000000000001,43,0.662462707,0.158113883,1,187,GB,1.414,0
816,2025,Jarvis,2003,0.741416144,0.019230769230769156,55,0.741416144,0.138675049,1,89,GB,NA,NA
816,2026,Jarvis,2003,0.497311288,0.014285714285714199,73,0.497311288,0.119522861,1,89,GB,NA,NA
847,2027,Kane,2004,0.59014516,0.00404858299595142,250,0.59014516,0.063628476,1,501,US,5.495,1
868,2028,Kemper,2001,0.708921359,0.010309278350515483,100,0.708921359,0.101534617,1,78,US,2.913,1
1253,2029,Passolunghi,2008,0.354092529,0.01449275362318836,72,0.354092529,0.120385853,1,49,IT,2.67,0
1253,2030,Passolunghi,2007,0.376885901,0.00598802395209581,170,0.376885901,0.077382323,1,76,IT,1.623,0
1265,2031,Pazzaglia,2008,0.376885901,0.011235955056179777,92,0.376885901,0.105999788,1,9,IT,1.394,0
1345,2032,Rasmussen,2005,0.365443754,0.032258064516129066,34,0.365443754,0.179605302,1,105,CA,2.635,0
1595,2033,St Clair-Thompson,2007,0.40005965,0.017543859649122705,60,0.40005965,0.132453236,1,6,GB,2.127,1
1595,2034,St Clair-Thompson,2007,0.497311288,0.015384615384615271,68,0.497311288,0.124034735,1,6,GB,2.127,1
1638,2035,Swanson,2008,0.171666664,0.004950495049504952,205,0.171666664,0.070359754,1,29,US,2.909,1
1725,2036,Turner,1989,0.234189467,0.004166666666666669,243,0.234189467,0.064549722,1,774,US,2.647,1
826,2037,Jing,1996,0.395969503115701,0.006451612903225809,158,0.812796783,0.165550851,4,NA,CN,NA,NA
1887,2038,Yang,2000,0.858776522391243,0.010309278350515483,100,1.936591059,0.242387963,4,NA,CN,NA,NA
1884,2039,Xu,2005,0.396096415267124,0.00934579439252337,110,0.813070774,0.198415131,4,NA,CN,NA,NA
979,2040,Li,2006,0.620747020551362,0.005649717514124297,180,1.322774486,0.164567888,4,NA,CN,NA,NA
984,2041,Liang,2000,0.425984190350662,0.004329004329004329,234,0.878098203,0.136918114,4,NA,CN,NA,NA
268,2042,Cai,2000,0.163633284928315,7.651109410864568e-4,1310,0.549751773,0.093032893,4,NA,CN,NA,NA
1634,2043,Sun,2000,0.688070705200435,0.010309278350515483,100,1.506739387,0.228915314,4,NA,CN,NA,NA
1910,2044,Zhang,2000,0.398727782823332,0.0054644808743169425,186,0.818754598,0.152667668,4,NA,CN,NA,NA
984,2045,Liang,2006,0.720650520858915,0.009259259259259255,111,1.569907863,0.217173268,4,NA,CN,NA,NA
1796,2046,Wang,2010,0.308575766157985,0.0022026431718061663,457,0.647839436,0.099013346,4,NA,CN,NA,NA
1446,2047,Salthouse,2004,0.080171325,0.0030581039755351682,330,0.080171325,0.055300126,1,85,US,2.021,1
235,2048,Breneiser ,2007,0.223656109,0.0053763440860215145,189,0.223656109,0.073323558,1,NA,US,NA,NA
384,2049,Cuttler and Graf,2007,0.120581028,0.00724637681159421,141,0.120581028,0.085125653,1,14,CA,3.042,1
1571,2050,Smith et al.,2011,0.040021354,0.002439024390243904,413,0.040021354,0.04938648,1,8,US,1.036,1
1744,2051,Uttl and Kibreab,2011,0.140925576,0.005780346820809257,176,0.140925576,0.076028592,1,6,CA,1.361,1
160,2052,Bell,1978,0.244774113,0.033333333333333194,33,0.244774113,0.182574186,1,NA,NA,NA,NA
355,2053,Connell,1974,0,0.037037037037036945,30,0,0.19245009,1,NA,NA,NA,NA
355,2054,Connell,1976,0,0.02040816326530616,52,0,0.142857143,1,24,NA,NA,NA
627,2055,Goldberg,1989,0.276863823,0.021276595744680982,50,0.276863823,0.145864991,1,12,CA,0.667,NA
805,2056,Jacobson,1986,0.020002667,0.05000000000000001,23,0.020002667,0.223606798,1,75,US,4.235,NA
1392,2057,Rodning,1989,0,0.0666666666666666,18,0,0.25819889,1,76,US,3.24,NA
1673,2058,Taylor,1989,0.287682072,0.029411764705882415,37,0.287682072,0.171498585,1,NA,US,NA,NA
1737,2059,Urban,1992,0,0.022727272727272787,47,0,0.150755672,1,81,US,3.24,NA
1758,2060,Van Ijzendoorn,1988,-0.030009005,0.016129032258064644,65,-0.030009005,0.127000127,1,11,NL,0.647,1
1758,2061,Van Ijzendoorn,1992,-0.030009005,0.015384615384615271,68,-0.030009005,0.124034735,1,173,NL,4.235,NA
1230,2062,Oppenheim,1988,0.266108407,0.017857142857142808,59,0.266108407,0.133630621,1,79,US,3.782,1
1807,2063,Waters,1979,0,0.0344827586206897,32,0,0.185695338,1,350,US,4.235,NA
1676,2064,teasdale,1986,0.0842318145043484,2.050440844781625e-4,4880,0.35,0.059516767,4,17,DK,2.25,NA
1858,2065,witmer,1963,0,0.0010362694300518121,968,0,0.064282435,4,61,US,NA,NA
1161,2066,neiss,2000,0.039989341006027,0.0012804097311139595,784,0.08,0.071457137,4,34,US,2.839,1
961,2067,leahy,1935,-0.0299955018215243,0.0025974025974026017,388,-0.06,0.101557459,4,9,US,1.979,NA
544,2068,fisch,1976,0,0.0035842293906810075,282,0,0.126322788,4,13,US,3.736,NA
1294,2069,plomin,1985,0.0699429590194018,0.002770083102493072,364,0.14,0.10495682,4,120,US,4.864,NA
755,2070,horn,1979,0.0671297571299826,0.0015873015873015884,633,0.153333333,0.090820308,4,105,US,2.839,NA
1478,2071,scarr,1976,0.365082940120972,0.003144654088050311,321,0.75,0.115993699,4,176,US,5.45,NA
754,2072,Hoopes,1970,0.0599640581953339,0.005076142131979688,200,0.12,0.141548578,4,7,US,NA,NA
1562,2073,skodak,1949,-0.534224073953662,0.005076142131979688,200,-1.12,0.152105227,4,206,US,0.647,NA
1719,2074,tsitsikas,1988,0.31477598001879,0.007092198581560285,144,0.64,0.170880075,4,NA,GR,NA,NA
754,2075,Hoopes,1982,0.0729046351906491,0.003076923076923075,328,0.18,0.136387046,4,36,US,NA,NA
434,2076,dennis,1973,-0.602013873786457,0.007518796992481203,136,-1.32,0.194366745,4,97,US,NA,NA
1137,2077,morison,2000,0.653462024801176,0.010989010989011025,94,1.45,0.23812621,4,32,CA,1.054,1
1698,2078,tizard,1978,-0.242269871579677,0.027777777777777887,39,-0.51,0.338767157,4,213,GB,5.669,NA
351,2079,colombo,1992,-0.54290280180265,0.04166666666666687,27,-1.16,0.422288538,4,48,CL,3.292,1
1514,2080,segal,1997,1.09961188882142,0.11111111111111088,12,2.67,0.793958962,4,18,US,2.909,1
27,2081,Aboud,1991,-0.0299955018215243,0.0062893081761006275,162,-0.06,0.157170192,4,20,ET,2.558,1
61,2082,Anaut,1999,-0.109642603770288,0.012987012987013,80,-0.22,0.22456138,4,NA,FR,NA,NA
188,2083,Bjerring Hansen,1971,0.0898789407439468,0.024390243902439,44,0.18,0.302121288,4,4,NO,5.545,NA
435,2084,Dennis,1957,1.11427158905035,0.011494252873563114,90,2.73,0.293604167,4,23,LE,NA,NA
452,2085,Dobrova,2006,0.525304397126366,0.029411764705882415,37,1.1,0.352900107,4,NA,UA,NA,NA
468,2086,Dumaret,1985,0.68043197457043,0.025641025641025595,42,1.47,0.348108525,4,49,FR,5.669,NA
601,2087,Gardner,1958,-1.13218156119126,0.012345679012345652,84,-2.8,0.308172499,4,11,US,4.235,NA
632,2088,Goldfarb,1945,0.632065531523204,0.037037037037036945,30,1.35,0.404608865,4,18,US,1.504,NA
708,2089,Harden,2002,0.183421628423753,0.016129032258064644,65,0.37,0.250914007,4,12,US,1.133,1
774,2090,Hunt,1976,0.207635269048833,0.05263157894736853,22,0.42,0.432830711,4,47,IR,NA,NA
842,2091,Kaler,1994,0.576032972288665,0.03571428571428586,31,1.54,0.49489219,4,77,RO,5.669,1
892,2092,Klackenberg,1956,0.594861728707575,0.009259259259259255,111,1.61,0.265341826,4,22,SE,1.842,NA
904,2093,Kohen-Raz,1968,0.845864132203523,0.0053475935828877046,190,1.94,0.178420949,4,21,IL,4.235,NA
975,2094,Levy,1947,0.203780469454528,0.008403361344537811,122,0.44,0.19616998,4,20,US,2.935,NA
1235,2095,Otieno,1999,0.251886415633633,0.004629629629629634,219,0.54,0.145649231,4,7,KE,NA,1
1425,2096,Roy,2000,-0.0948576814038145,0.028571428571428463,38,-0.19,0.325174042,4,82,GB,5.669,1
1567,2097,Sloutsky,1997,0.858184005112514,0.010638297872340356,97,1.94,0.246683991,4,32,RU,1.495,1
1594,2098,Spitz,1945,1.24535341790581,0.006211180124223608,164,3.93,0.290158891,4,1023,? 'Western hemisphere' (according to MA),NA,NA
1699,2099,Tizard,1970,0.590143685781959,0.017543859649122705,60,1.25,0.282289745,4,32,GB,5.669,NA
1785,2100,Vorria,2003,0.434073915997267,0.008333333333333337,123,0.95,0.200634157,4,73,GR,5.669,1
1862,2101,Wolff,1995,-0.266822666909941,0.006896551724137936,148,-0.54,0.167368343,4,24,ER,5.669,1
1885,2102,Yagmurlu,2005,-0.273836062232612,0.00934579439252337,110,-0.6,0.210252284,4,21,TR,1.373,0
1907,2103,Zeanah,2005,0.964420338025378,0.0053763440860215145,189,2.36,0.195406047,4,132,RO,4.235,0
33,2104,aftanas,1969,0.342828254,0.010309278350515483,100,-0.342828254,0.101534617,1,25,CA,NA,NA
84,2105,Arenberg,1988,0.484700279,0.0012121212121212145,828,-0.484700279,0.034815531,1,7,US,NA,NA
123,2106,Baltes,1997,0.435611223,0.005952380952380959,171,-0.435611223,0.077151675,1,507,DE,2.913,0
133,2107,Barr,1990,0.549306144,0.011494252873563114,90,-0.549306144,0.107211253,1,44,US,2.913,0
211,2108,Bors,1995,0.287682072,0.016666666666666777,63,-0.287682072,0.129099445,1,41,CA,3.162,1
244,2109,Bromley,1991,0.725005088,0.004219409282700423,240,-0.725005088,0.06495698,1,10,GB,2.913,0
260,2110,Burke,1972,0.266108407,0.0017730496453900672,567,-0.266108407,0.042107596,1,16,US,0.968,NA
316,2111,Charness,1987,0.576339755,0.023809523809523836,45,-0.576339755,0.15430335,1,36,CA,NA,NA
335,2112,Clark,1960,0.536060337,0.01010101010101006,102,-0.536060337,0.100503782,1,45,NA,NA,NA
364,2113,Cornelius,1984,0.376885901,0.010309278350515483,100,-0.376885901,0.101534617,1,31,US,NA,NA
399,2114,Davies,1964,0.725005088,0.010752688172043109,96,-0.725005088,0.103695169,1,3,GB,3.389,NA
484,2115,Edwards,1963,0.618381314,0.012987012987013,80,-0.618381314,0.113960576,1,19,NA,NA,NA
730,2116,Heron men,1967,0.758173745,0.003367003367003362,300,-0.758173745,0.058025885,1,163,NA,NA,NA
731,2117,Heron women,1967,0.562729769,0.004219409282700423,240,-0.562729769,0.06495698,1,163,NA,NA,NA
753,2118,Hooper,1984,0.365443754,0.005649717514124297,180,-0.365443754,0.075164603,1,25,CH,NA,NA
767,2119,Hoyer,1979,0.472230804,0.017543859649122705,60,-0.472230804,0.132453236,1,57,US,NA,NA
914,2120,Koss,1991,0.536060337,0.015625,67,-0.536060337,0.125,1,42,US,2.67,1
923,2121,Kraus,1967,0.342828254,0.005076142131979688,200,-0.342828254,0.07124705,1,4,AU,0.66,NA
1061,2122,Mason sample 1,1964,0.298566264,0.005128205128205129,198,-0.298566264,0.071611487,1,12,NA,NA,NA
1076,2123,McCrae,1987,0.472230804,0.0014184397163120588,708,-0.472230804,0.037662179,1,66,US,2.913,NA
1287,2124,Pierce,1989,0.42364893,0.003496503496503501,289,-0.42364893,0.05913124,1,4,US,1.103,1
1321,2125,Prigatano,1976,0.447692024,0.03125000000000004,35,-0.447692024,0.176776695,1,80,US,5.228,NA
1448,2126,Salthouse 1991b Study 1,1991,0.576339755,0.004587155963302747,221,-0.576339755,0.067728546,1,329,US,4.864,1
1449,2127,Salthouse 1991b Study 2,1991,0.447692024,0.004444444444444448,228,-0.447692024,0.066666667,1,329,US,4.864,1
1450,2128,Salthouse 1991b Study 3,1991,0.484700279,0.004545454545454544,223,-0.484700279,0.067419986,1,329,US,4.864,1
1446,2129,Salthouse,1993,0.365443754,0.0033112582781456954,305,-0.365443754,0.057543534,1,182,US,3.782,1
1451,2130,Salthouse 1994b Study 1,1994,0.3884231,0.004115226337448557,246,-0.3884231,0.06415003,1,149,US,3.782,1
1452,2131,Salthouse 1994b Study 2,1994,0.090244188,0.003921568627450986,258,-0.090244188,0.062622429,1,149,US,3.782,1
1446,2132,Salthouse,1996,0.484700279,0.00390625,259,-0.484700279,0.0625,1,148,US,3.425,1
1447,2133,Salthouse 1988a Study 2,1988,0.376885901,0.004347826086956522,233,-0.376885901,0.065938047,1,73,US,2.913,1
1446,2134,Salthouse,1990,0.255412812,0.0026315789473684206,383,-0.255412812,0.051298918,1,56,US,3.782,1
1446,2135,Salthouse,1989,0.562729769,0.008547008547008557,120,-0.562729769,0.092450033,1,159,US,3.098,1
1486,2136,Schaie Study 1,1989,0.59014516,0.0016447368421052605,611,-0.59014516,0.040555355,1,105,US,2.913,1
1487,2137,Schaie Study 2,1989,0.181982689,0.0016,628,-0.181982689,0.04,1,105,US,2.913,1
1495,2138,Schludermann,1983,0.447692024,0.001801801801801803,558,-0.447692024,0.042447636,1,8,CA,1.853,1
1599,2139,Stankov,1994,0.411800034,0.006211180124223608,164,-0.411800034,0.078811041,1,16,AU,1.861,1
1851,2140,Wilson,1963,0.725005088,0.010752688172043109,96,-0.725005088,0.103695169,1,11,GB,NA,NA
164,2141,Ben-Itzchak,2008,0.960141620687618,0.013698630136986403,76,2.23,0.25255102,4,56,IL,2.735,1
1570,2142,Smith,2000,0.618182031861821,0.04000000000000001,28,1.32,0.352040816,4,249,US,NA,1
492,2143,Eikeseth,2002,0.627470958306196,0.04545454545454527,25,1.34,0.37755102,4,161,NO,1.811,1
710,2144,Harris,1991,0.659836886950546,0.07142857142857123,17,1.42,0.477040816,4,95,US,3.384,1
193,2145,Blanchard 1,2001,0.365443754,0.010752688172043109,96,0.365443754,0.103695169,1,10,US,2.913,0
194,2146,Blanchard 2,2001,0.276863823,0.004629629629629634,219,0.276863823,0.068041382,1,10,US,2.913,0
211,2147,Bors,2006,0.234189467,0.0015455950540958292,650,0.234189467,0.039314057,1,21,CA,1.861,1
265,2148,Cacioppo,1982,0.411800034,0.0099009900990099,104,0.411800034,0.099503719,1,1542,US,5.51,NA
265,2149,Cacioppo,1986,0.331647109,0.005494505494505492,185,0.331647109,0.074124932,1,238,US,5.51,NA
314,2150,Chang,1995,0.320545409,0.0344827586206897,32,0.320545409,0.185695338,1,17,US,0.659,0
377,2151,Crowson,2003,0.255412812,0.005649717514124297,180,0.255412812,0.075164603,1,NA,NA,NA,NA
552,2152,Fletcher,1986,0.202732554,0.012820512820512915,81,0.202732554,0.113227703,1,187,NZ,5.51,NA
693,2153,Hambrick,2008,0.309519604,0.0017361111111111138,579,0.309519604,0.041666667,1,10,US,3.162,1
821,2154,Jensen,1998,0.192337169,0.012820512820512915,81,0.192337169,0.113227703,1,NA,NA,NA,NA
855,2155,Kardash,2000,0.522984278,0.012499999999999891,83,0.522984278,0.111803399,1,19,US,2,1
855,2156,Kardash,1996,0.060072156,0.015384615384615271,68,0.060072156,0.124034735,1,136,US,2.909,0
1078,2157,McCutcheon,2003,0.287682072,0.01010101010101006,102,0.287682072,0.100503782,1,24,US,0.968,0
1226,2158,Olson,1984,0.320545409,0.011764705882352922,88,0.320545409,0.108465229,1,65,US,0.402,NA
1860,2159,Wolfe 1,1992,0.223656109,0.0062893081761006275,162,0.223656109,0.079305159,1,NA,US,NA,NA
1861,2160,Wolfe 2,1992,0.100335348,0.005263157894736847,193,0.100335348,0.072547625,1,NA,US,NA,NA
1629,2161,Stuart-Hamilton,2001,0.060072156,0.02702702702702694,40,0.060072156,0.164398987,1,7,GB,0.413,1
1670,2162,Taube,1995,0.266108407,0.007462686567164177,137,0.266108407,0.086386843,1,NA,US,NA,NA
1695,2163,Tidwell,2000,0.342828254,0.004608294930875581,220,0.342828254,0.067884423,1,13,US,0.968,1
1807,2164,Waters,1990,0.181982689,0.004901960784313726,207,0.181982689,0.070014004,1,12,US,1.167,1
458,2165,Dollinger,1992,0.110446916,0.023255813953488472,46,0.110446916,0.15249857,1,6,US,1.861,0
1868,2166,Woo,2007,0.298566264,0.012820512820512915,81,0.298566264,0.113227703,1,15,US,1.861,1
934,2167,Ku,2010,0.13073985,0.007462686567164177,137,0.13073985,0.086386843,1,8,CN,1.861,1
1151,2168,Mussel,2010,0.070114671,0.005319148936170217,191,0.070114671,0.072932496,1,20,DE,1.861,0
1832,2169,West,2008,0.244774113,0.0012658227848101264,793,0.244774113,0.035578403,1,41,US,2.909,0
1585,2170,Soubelet,2010,0.342828254,4.4365572315882736e-4,2257,0.342828254,0.021063137,1,13,FR,1.861,1
311,2171,Chamorro-Premuzic 2006a,2006,0.376885901,0.005050505050505058,201,0.376885901,0.071066905,1,21,GB,1.861,1
312,2172,Chamorro-Premuzic 2006b,2006,0.276863823,0.0099009900990099,104,0.276863823,0.099503719,1,21,GB,2.008,0
428,2173,Dellenbach,2008,0.181982689,0.002770083102493072,364,0.181982689,0.052631579,1,11,CH,1.168,1
583,2174,Furnham,2008,-0.060072156,0.010204081632653047,101,-0.060072156,0.101015254,1,10,GB,0.913,NA
648,2175,Gow,2005,0.13073985,0.002188183807439825,460,0.13073985,0.046778027,1,23,GB,1.861,1
901,2176,Koch,2000,-0.320545409,0.03846153846153844,29,0.320545409,0.196116135,1,NA,US,NA,NA
1814,2177,Weglage,2000,-0.255412812,0.025641025641025595,42,0.255412812,0.160128154,1,43,DE,4.138,1
973,2178,Leuzzi,2000,-0.223656109,0.14285714285714265,10,0.223656109,0.377964473,1,NA,IT,NA,NA
973,2179,Leuzzi,2000,-0.202732554,0.20000000000000004,8,0.202732554,0.447213595,1,NA,IT,NA,NA
1814,2180,Weglage,2002,-0.202732554,0.20000000000000004,8,0.202732554,0.447213595,1,NA,DE,NA,NA
1326,2181,Pueschel,1983,-0.181982689,0.20000000000000004,8,0.181982689,0.447213595,1,8,NA,NA,NA
158,2182,Behbehani,1985,-0.120581028,0.12500000000000017,11,0.120581028,0.353553391,1,NA,NA,NA,NA
336,2183,Clarke,1987,-0.110446916,0.16666666666666666,9,0.110446916,0.40824829,1,NA,NA,NA,NA
973,2184,Leuzzi,1998,-0.110446916,0.07142857142857123,17,0.110446916,0.267261242,1,21,IT,4.138,0
