Row_number,Study_number,Study_title,Country,Latitude,Longitude,Species,Family,Hedges_g,Hedges_g_sei,LRR,LRR_sei,Clutch_size,Reproductive_mode,Mass,Disturbance_type,Vegetation_type,Precip,Temp,Range_size,Habitat_spec
2613,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Oxyrhopus_rhombifer,Dipsadidae,-0.188262756,0.57862779,-0.128175193,0.362995917,8,Oviparous,129.1097392,Grazing,Woodland,669,27.25583339,9206253.627,NA
2614,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Phalotris_tricolor,Colubridae,0.369251884,0.58224948,0.693147181,1.127120224,NA,Oviparous,121.080061,Grazing,Woodland,669,27.25583339,1677413.489,3
2615,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Philodryas_baroni,Dipsadidae,-0.463078439,0.585037094,-0.708185058,0.80470596,NA,Oviparous,471.59309,Grazing,Woodland,669,27.25583339,620989.2636,1
2616,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Philodryas_mattogrossensis,Dipsadidae,0,0.577350269,0,0.899954085,NA,Oviparous,471.59309,Grazing,Woodland,669,27.25583339,1281164.447,NA
2617,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Philodryas_psammophidea,Dipsadidae,-1.066973678,0.617064044,-1.093624747,0.444370501,NA,Oviparous,168.6553025,Grazing,Woodland,669,27.25583339,3988769.465,2
2618,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Phimophis_vittatus,Colubridae,0.713316228,0.595427719,0.913301193,1.01933687,NA,Oviparous,68.26036866,Grazing,Woodland,669,27.25583339,567345.0052,3
2621,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Amphisbaena_bolivica,Amphisbaenidae,0.837174525,0.602109527,NA,NA,NA,NA,247.0215551,Grazing,Woodland,669,27.25583339,718015.7771,1
2623,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Amphisbaena_kingii,Amphisbaenidae,0.532747426,0.587502476,NA,NA,2.6,Oviparous,8.034302354,Grazing,Woodland,669,27.25583339,1387413.439,NA
2624,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Ameiva_ameiva,Teiidae,1.817200821,0.686240325,2.61782511,1.033702369,5.25,Oviparous,298.6083905,Grazing,Woodland,669,27.25583339,12354872.48,NA
2625,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Ameivula_ocellifera,Teiidae,-1.019482862,0.61370953,-1.09575922,0.47417439,2.5,Oviparous,52.39063655,Grazing,Woodland,669,27.25583339,6685545.088,NA
2626,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Homonota_fasciata,Phyllodactylidae,0.642987358,0.59208082,1.883389792,0.942957808,1.25,Oviparous,5.68401784,Grazing,Woodland,669,27.25583339,1773959.108,2
2627,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Liolaemus_chacoensis,Iguanidae,1.145590827,0.622909114,2.61782511,1.086523727,6.1,Oviparous,5.151138765,Grazing,Woodland,669,27.25583339,375206.3198,1
2628,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Phyllopezus_pollicaris,Phyllodactylidae,-0.532747426,0.587502476,NA,NA,1.95,Oviparous,21.99864936,Grazing,Woodland,669,27.25583339,5928029.192,NA
2629,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Stenocercus_doellojuradoi,Iguanidae,-1.808893238,0.685325189,-1.733423892,0.496340419,6.5,Oviparous,19.49041366,Grazing,Woodland,669,27.25583339,328835.7564,3
2630,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Teius_teyou,Teiidae,0.91068069,0.606538654,0.389464767,0.210769965,4.8,Oviparous,104.8682005,Grazing,Woodland,669,27.25583339,1153045.15,3
2631,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Tropidurus_etheridgei,Iguanidae,1.296544207,0.635118981,0.72266962,0.2908539,5.3,Oviparous,52.27876125,Grazing,Woodland,669,27.25583339,4252028.78,NA
2632,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Tropidurus_spinulosus,Iguanidae,-0.837174525,0.602109527,NA,NA,4.9,Oviparous,89.24685142,Grazing,Woodland,669,27.25583339,751583.2885,2
2633,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Salvator_rufescens,Teiidae,-1.339103425,0.638787849,-1.621486251,0.700749576,21.4,Oviparous,8398.536892,Grazing,Woodland,669,27.25583339,1403801.574,NA
2634,2610,Restoration of degraded Chaco woodlands: Effects on reptile assemblages,Argentina,-24.7,-63.3,Urostrophus_gallardoi,Leiosauridae,-0.532747426,0.587502476,NA,NA,7,Oviparous,13.05660271,Grazing,Woodland,669,27.25583339,223183.7463,NA
2731,3091,Shrinking forest shrinks skink: Morphological change in response to rainforest fragmentation in the prickly forest skink (Gnypetoscincus queenslandiae),Australia,-17.56,145.61,Concinnia_queenslandiae,Scincidae,-0.994654919,0.491878351,-0.716078122,0.336698708,3.15,Viviparous,12.73777904,Fragment,Forest,3655.75,23.51483329,12897.72054,1
2737,183,Small-scale field experiments provide important insights to restore the rock habitat of Australia's most endangered snake,Australia,-34.08,151.08,Hoplocephalus_bungaroides,Elapidae,-2.811839654,0.353303364,-0.603916047,0.055611278,6,Viviparous,195.8221075,Other,Woodland,1191.25,21.36192377,11907.12873,2
2889,3006,"The effects of selective logging on the lizards Kentropyx calcarata, Ameiva ameiva and Mabuya nigropunctata",Brazil,-2.62,-60.18,Copeoglossum_nigropunctatum,Scincidae,0.818266088,0.69911934,0.810930216,0.623017349,4.8,Viviparous,31.94407332,Logging,Forest,2353.5,27.04366644,9740112.209,NA
2890,3006,"The effects of selective logging on the lizards Kentropyx calcarata, Ameiva ameiva and Mabuya nigropunctata",Brazil,-2.62,-60.18,Copeoglossum_nigropunctatum,Scincidae,3.261099158,1.246153004,2.037316615,0.598203445,4.8,Viviparous,31.94407332,Logging,Forest,2353.5,27.04366644,9740112.209,NA
2891,3006,"The effects of selective logging on the lizards Kentropyx calcarata, Ameiva ameiva and Mabuya nigropunctata",Brazil,-2.62,-60.18,Kentropyx_calcarata,Teiidae,-0.281336879,0.679655119,-0.154864711,0.254635507,4.85,Oviparous,51.04474633,Logging,Forest,2353.5,27.04366644,7229360.465,NA
2892,3006,"The effects of selective logging on the lizards Kentropyx calcarata, Ameiva ameiva and Mabuya nigropunctata",Brazil,-2.62,-60.18,Kentropyx_calcarata,Teiidae,2.465593245,1.083172426,0.53828247,0.159442132,4.85,Oviparous,51.04474633,Logging,Forest,2353.5,27.04366644,7229360.465,NA
2893,3006,"The effects of selective logging on the lizards Kentropyx calcarata, Ameiva ameiva and Mabuya nigropunctata",Brazil,-2.62,-60.18,Ameiva_ameiva,Teiidae,0.98887692,0.709071445,0.700609902,0.569142873,5.25,Oviparous,298.6083905,Logging,Forest,2353.5,27.04366644,12354872.48,NA
2894,3006,"The effects of selective logging on the lizards Kentropyx calcarata, Ameiva ameiva and Mabuya nigropunctata",Brazil,-2.62,-60.18,Ameiva_ameiva,Teiidae,3.725573802,1.350305526,1.74773322,0.555678601,5.25,Oviparous,298.6083905,Logging,Forest,2353.5,27.04366644,12354872.48,NA
2895,3006,"The effects of selective logging on the lizards Kentropyx calcarata, Ameiva ameiva and Mabuya nigropunctata",Brazil,-2.62,-60.18,Copeoglossum_nigropunctatum,Scincidae,-0.322107447,0.821774158,-0.400477567,0.763628922,4.8,Viviparous,31.94407332,Logging,Forest,2353.5,27.04366644,9740112.209,NA
2896,3006,"The effects of selective logging on the lizards Kentropyx calcarata, Ameiva ameiva and Mabuya nigropunctata",Brazil,-2.62,-60.18,Kentropyx_calcarata,Teiidae,-1.976917106,0.996167709,-0.848011891,0.321786876,4.85,Oviparous,51.04474633,Logging,Forest,2353.5,27.04366644,7229360.465,NA
2897,3006,"The effects of selective logging on the lizards Kentropyx calcarata, Ameiva ameiva and Mabuya nigropunctata",Brazil,-2.62,-60.18,Ameiva_ameiva,Teiidae,0.115741853,0.817179916,0.116533816,0.667143428,5.25,Oviparous,298.6083905,Logging,Forest,2353.5,27.04366644,12354872.48,NA
2898,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Ctenotus_robustus,Scincidae,0.415749384,0.771802816,0.371063681,0.577732587,5,Oviparous,44.25093301,Mining,Woodland,1110.5,22.66487042,3976588.787,3
2899,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Ctenotus_taeniolatus,Scincidae,2.511801922,1.016851428,NA,NA,3.8,Oviparous,14.77679783,Mining,Woodland,1110.5,22.66487042,1154602.457,5
2900,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Amphibolurus_muricatus,Agamidae,0,0.763762616,0,0.856037382,5.55,Oviparous,66.81986446,Mining,Woodland,1110.5,22.66487042,595236.8861,2
2901,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Lampropholis_guichenoti,Scincidae,0.767495032,0.790827563,NA,NA,2.8,Oviparous,2.606002312,Mining,Woodland,1110.5,22.66487042,658208.6035,4
2902,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Lampropholis_delicata,Scincidae,-0.542700941,0.777412879,NA,NA,3.35,Oviparous,3.123425304,Mining,Woodland,1110.5,22.66487042,944505.5318,3
2903,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Ctenotus_robustus,Scincidae,1.539331639,0.867517335,0.877881284,0.413272871,5,Oviparous,44.25093301,Mining,Woodland,1110.5,22.66487042,3976588.787,3
2904,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Ctenotus_taeniolatus,Scincidae,1.6916217,0.887542781,NA,NA,3.8,Oviparous,14.77679783,Mining,Woodland,1110.5,22.66487042,1154602.457,5
2905,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Amphibolurus_muricatus,Agamidae,1.02609711,0.811503981,1.386294361,0.742495791,5.55,Oviparous,66.81986446,Mining,Woodland,1110.5,22.66487042,595236.8861,2
2906,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Lampropholis_delicata,Scincidae,-0.542700941,0.777412879,NA,NA,3.35,Oviparous,3.123425304,Mining,Woodland,1110.5,22.66487042,944505.5318,3
2907,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Ctenotus_robustus,Scincidae,-1.971500679,0.927880903,-1.739934401,0.670990336,5,Oviparous,44.25093301,Mining,Woodland,1110.5,22.66487042,3976588.787,3
2908,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Ctenotus_taeniolatus,Scincidae,1.756886592,0.896553606,1.883874758,0.764031442,3.8,Oviparous,14.77679783,Mining,Woodland,1110.5,22.66487042,1154602.457,5
2909,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Amphibolurus_muricatus,Agamidae,0.815818409,0.794275337,1.54329811,1.20661241,5.55,Oviparous,66.81986446,Mining,Woodland,1110.5,22.66487042,595236.8861,2
2910,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Carlia_tetradactyla,Scincidae,0.767495032,0.790827563,NA,NA,2,Oviparous,5.095128436,Mining,Woodland,1110.5,22.66487042,191646.7216,2
2911,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Ctenotus_robustus,Scincidae,-1.454521492,0.795127064,-0.973762086,0.460544602,5,Oviparous,44.25093301,Mining,Woodland,1110.5,22.66487042,3976588.787,3
2912,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Ctenotus_taeniolatus,Scincidae,0.293963673,0.710915547,0.405465108,0.863222077,3.8,Oviparous,14.77679783,Mining,Woodland,1110.5,22.66487042,1154602.457,5
2913,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Amphibolurus_muricatus,Agamidae,-0.235797544,0.709559744,-0.579818495,1.414213562,5.55,Oviparous,66.81986446,Mining,Woodland,1110.5,22.66487042,595236.8861,2
2914,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Ctenotus_taeniolatus,Scincidae,1.22508467,1.089772479,1.912387457,1.064063628,3.8,Oviparous,14.77679783,Mining,Woodland,1110.5,22.66487042,1154602.457,5
2915,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Amphibolurus_muricatus,Agamidae,0.940185401,1.053799589,1.289667525,0.746816341,5.55,Oviparous,66.81986446,Mining,Woodland,1110.5,22.66487042,595236.8861,2
2916,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Carlia_tetradactyla,Scincidae,1.154620543,1.08011276,NA,NA,2,Oviparous,5.095128436,Mining,Woodland,1110.5,22.66487042,191646.7216,2
2917,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Lampropholis_guichenoti,Scincidae,-0.240268069,1.003601561,-0.653926467,1.414213563,2.8,Oviparous,2.606002312,Mining,Woodland,1110.5,22.66487042,658208.6035,4
2918,5791,"The impact of industrial fluoride fallout on faunal succession following sand mining of dry sclerophyll forest at Tomago, NSW .1. Lizard recolonisation",Australia,-32.87,151.75,Lampropholis_delicata,Scincidae,-1.692568749,1.165374884,NA,NA,3.35,Oviparous,3.123425304,Mining,Woodland,1110.5,22.66487042,944505.5318,3
2919,2544,"The impacts of forest clearance on lizard, small mammal and bird communities in the arid spiny forest, southern Madagascar",Madagascar,-24.83,46.45,Oplurus_saxicola,Iguanidae,-0.533071631,0.587514729,NA,NA,2,Oviparous,38.76684001,Agriculture,Forest,656,27.29466645,115256.7529,1
2920,2544,"The impacts of forest clearance on lizard, small mammal and bird communities in the arid spiny forest, southern Madagascar",Madagascar,-24.83,46.45,Oplurus_quadrimaculatus,Iguanidae,-0.848857055,0.602790673,NA,NA,7,Oviparous,119.3410704,Agriculture,Forest,656,27.29466645,73690.51042,3
2922,2544,"The impacts of forest clearance on lizard, small mammal and bird communities in the arid spiny forest, southern Madagascar",Madagascar,-24.83,46.45,Trachylepis_aureopunctata,Scincidae,-1.681389936,0.671660632,NA,NA,NA,NA,11.34239923,Agriculture,Forest,656,27.29466645,406547.5906,2
2924,2544,"The impacts of forest clearance on lizard, small mammal and bird communities in the arid spiny forest, southern Madagascar",Madagascar,-24.83,46.45,Madascincus_igneocaudatus,Scincidae,-0.541080708,0.587819712,NA,NA,NA,Viviparous,9.651025699,Agriculture,Forest,656,27.29466645,84810.04923,3
2926,2544,"The impacts of forest clearance on lizard, small mammal and bird communities in the arid spiny forest, southern Madagascar",Madagascar,-24.83,46.45,Trachylepis_gravenhorstii,Scincidae,-1.184863407,0.625962635,-2.057135784,1.05232271,3.5,Oviparous,17.62908774,Agriculture,Forest,656,27.29466645,1122594.475,5
2927,2544,"The impacts of forest clearance on lizard, small mammal and bird communities in the arid spiny forest, southern Madagascar",Madagascar,-24.83,46.45,Paroedura_androyensis,Gekkonidae,-0.855090813,0.603157673,-1.928960591,1.110193356,2,Oviparous,2.370997112,Agriculture,Forest,656,27.29466645,35962.59512,2
2928,2544,"The impacts of forest clearance on lizard, small mammal and bird communities in the arid spiny forest, southern Madagascar",Madagascar,-24.83,46.45,Oplurus_cyclurus,Iguanidae,-0.832587973,0.601844482,-1.10262031,1.038530277,4,Oviparous,175.886591,Agriculture,Forest,656,27.29466645,452105.195,2
2929,2544,"The impacts of forest clearance on lizard, small mammal and bird communities in the arid spiny forest, southern Madagascar",Madagascar,-24.83,46.45,Tracheloptychus_madagascariensis,Gerrhosauridae,-1.451568185,0.648943057,-1.085939737,0.385940114,3,Oviparous,17.61319493,Agriculture,Forest,656,27.29466645,70659.43372,3
2930,2544,"The impacts of forest clearance on lizard, small mammal and bird communities in the arid spiny forest, southern Madagascar",Madagascar,-24.83,46.45,Trachylepis_elegans,Scincidae,-0.601961913,0.590280941,-0.553885113,0.559723566,NA,NA,6.773557167,Agriculture,Forest,656,27.29466645,768333.8672,4
2931,2544,"The impacts of forest clearance on lizard, small mammal and bird communities in the arid spiny forest, southern Madagascar",Madagascar,-24.83,46.45,Paroedura_picta,Gekkonidae,0.863733372,0.603670555,0.738548836,0.432123497,1.9,Oviparous,15.3231119,Agriculture,Forest,656,27.29466645,125953.1242,2
2971,2991,The influence of habitat disturbance on reptiles in a Box-Ironbark eucalypt forest of south-eastern Australia,Australia,-36.72,144.95,Christinus_marmoratus,Gekkonidae,-0.724595356,0.440171414,-2.313634929,1.122680337,1.75,Oviparous,7.122848836,Other,Forest,591.8,20.45240024,959856.4888,3
2972,2991,The influence of habitat disturbance on reptiles in a Box-Ironbark eucalypt forest of south-eastern Australia,Australia,-36.72,144.95,Amphibolurus_muricatus,Agamidae,0.244871101,0.427996438,0.693147181,1.207905126,5.55,Oviparous,66.81986446,Other,Forest,591.8,20.45240024,595236.8861,2
2973,2991,The influence of habitat disturbance on reptiles in a Box-Ironbark eucalypt forest of south-eastern Australia,Australia,-36.72,144.95,Lampropholis_guichenoti,Scincidae,-0.581714432,0.435326202,-0.819779831,0.624801524,2.8,Oviparous,2.606002312,Other,Forest,591.8,20.45240024,658208.6035,4
2974,2991,The influence of habitat disturbance on reptiles in a Box-Ironbark eucalypt forest of south-eastern Australia,Australia,-36.72,144.95,Lerista_bougainvillii,Scincidae,-0.528585442,0.433783633,-0.619644719,0.552297942,2.75,Mixed,8.142339808,Other,Forest,591.8,20.45240024,622014.7926,2
2975,2991,The influence of habitat disturbance on reptiles in a Box-Ironbark eucalypt forest of south-eastern Australia,Australia,-36.72,144.95,Morethia_boulengeri,Scincidae,-0.587595386,0.435505671,-1.620487749,1.133206347,3,Oviparous,3.505257353,Other,Forest,591.8,20.45240024,3310116.242,3
2976,2991,The influence of habitat disturbance on reptiles in a Box-Ironbark eucalypt forest of south-eastern Australia,Australia,-36.72,144.95,Tiliqua_scincoides,Scincidae,-0.408118502,0.430817424,NA,NA,11,Viviparous,1603.693,Other,Forest,591.8,20.45240024,3464258.416,4
2977,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Bassiana_trilineata,Scincidae,-2.351059676,0.335171886,-2.128231706,0.164064559,5.15,Oviparous,7.452922942,Mining,Forest,1148.75,21.2348332,320293.006,NA
2978,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Bassiana_trilineata,Scincidae,-0.455761215,0.233084191,-0.245958229,0.123738458,5.15,Oviparous,7.452922942,Mining,Forest,1148.75,21.2348332,320293.006,NA
2979,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Bassiana_trilineata,Scincidae,-0.967502375,0.265268096,-0.510408,0.122369629,5.15,Oviparous,7.452922942,Mining,Forest,1148.75,21.2348332,320293.006,NA
2980,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Diplodactylus_lateroides,Diplodactylidae,-0.476226066,0.262472688,-0.526261432,0.229684328,2,Oviparous,2.607181533,Mining,Forest,1148.75,21.2348332,16169.8925,3
2981,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Diplodactylus_lateroides,Diplodactylidae,-1.079680088,0.246233246,-1.624873721,0.264764854,2,Oviparous,2.607181533,Mining,Forest,1148.75,21.2348332,16169.8925,3
2982,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Diplodactylus_lateroides,Diplodactylidae,-0.826121601,0.261507243,-1.154870091,0.28333239,2,Oviparous,2.607181533,Mining,Forest,1148.75,21.2348332,16169.8925,3
2983,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Hemiergis_initialis,Scincidae,-4.019340264,0.446600255,-3.380332243,0.224901791,1.9,Viviparous,0.983680021,Mining,Forest,1148.75,21.2348332,364709.4988,3
2984,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Hemiergis_initialis,Scincidae,-2.93275556,0.3309797,-1.38268642,0.129445199,1.9,Viviparous,0.983680021,Mining,Forest,1148.75,21.2348332,364709.4988,3
2985,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Hemiergis_initialis,Scincidae,-2.852537286,0.355843023,-1.325528006,0.124099485,1.9,Viviparous,0.983680021,Mining,Forest,1148.75,21.2348332,364709.4988,3
2986,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Lerista_distinguenda,Scincidae,-1.824343781,0.3071051,-5.195730778,0.410124033,2,Oviparous,1.033031288,Mining,Forest,1148.75,21.2348332,404887.1622,2
2987,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Lerista_distinguenda,Scincidae,-1.959325099,0.27967473,-3.123257905,0.264582362,2,Oviparous,1.033031288,Mining,Forest,1148.75,21.2348332,404887.1622,2
2988,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Lerista_distinguenda,Scincidae,-1.779994835,0.296322744,-2.956203821,0.222843705,2,Oviparous,1.033031288,Mining,Forest,1148.75,21.2348332,404887.1622,2
2989,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Menetia_greyii,Scincidae,-1.622096269,0.297657773,-1.82397819,0.269479128,1.55,Oviparous,1.116996242,Mining,Forest,1148.75,21.2348332,7082459.354,4
2990,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Menetia_greyii,Scincidae,-1.97359209,0.280333917,-2.297172745,0.234879431,1.55,Oviparous,1.116996242,Mining,Forest,1148.75,21.2348332,7082459.354,4
2991,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Menetia_greyii,Scincidae,-1.748823467,0.294869138,-1.989103324,0.195096308,1.55,Oviparous,1.116996242,Mining,Forest,1148.75,21.2348332,7082459.354,4
2992,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Morethia_obscura,Scincidae,-2.760468563,0.359852072,-1.398245561,0.085700137,3.05,Oviparous,3.310542283,Mining,Forest,1148.75,21.2348332,1262898.278,3
2993,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Morethia_obscura,Scincidae,-3.643002208,0.374531631,-2.406417245,0.182588226,3.05,Oviparous,3.310542283,Mining,Forest,1148.75,21.2348332,1262898.278,3
2994,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Morethia_obscura,Scincidae,-3.534155212,0.400792077,-2.755945047,0.202698565,3.05,Oviparous,3.310542283,Mining,Forest,1148.75,21.2348332,1262898.278,3
2995,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Pogona_minor,Agamidae,0.927078372,0.272172442,1.045968555,0.340861838,6.5,Oviparous,173.5976736,Mining,Forest,1148.75,21.2348332,3027694.484,4
2996,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Pogona_minor,Agamidae,0.081614764,0.230229222,0.143100844,0.401038167,6.5,Oviparous,173.5976736,Mining,Forest,1148.75,21.2348332,3027694.484,4
2997,409,The relative influence of in situ and neighborhood factors on reptile recolonization in post-mining restoration sites,Australia,-32.6,116.1,Pogona_minor,Agamidae,1.446237933,0.281770908,1.339041476,0.322611379,6.5,Oviparous,173.5976736,Mining,Forest,1148.75,21.2348332,3027694.484,4
2998,921,Responses of two sympatric sand lizards to exotic forestations in the coastal dunes of Argentina: Some implications for conservation,Argentina,-37.27,-56.98,Liolaemus_wiegmannii,Iguanidae,-2.396624737,1.070195081,-1.551705446,0.471250563,4.45,Oviparous,9.059986872,Other,Grassland,918,20.1950371,344196.94,5
2999,921,Responses of two sympatric sand lizards to exotic forestations in the coastal dunes of Argentina: Some implications for conservation,Argentina,-37.27,-56.98,Liolaemus_multimaculatus,Iguanidae,-1.21463199,0.888600532,-1.415281898,0.574465598,4.2,Oviparous,12.0157617,Other,Grassland,918,20.1950371,3649.363421,1
3083,741,High resilience of herpetofaunal communities in a human-modified tropical dry forest landscape in western Mexico,Mexico,19.5,-105.05,Anolis_nebulosus,Dactyloidae,0.691204334,0.840523816,0.413975798,0.360336064,1,Oviparous,3.66574143,Grazing,Forest,951.25,27.57072226,239936.1924,2
3084,741,High resilience of herpetofaunal communities in a human-modified tropical dry forest landscape in western Mexico,Mexico,19.5,-105.05,Coleonyx_elegans,Eublepharidae,0.162679327,0.81784598,0.356674944,1.393888507,2,Oviparous,36.98849223,Grazing,Forest,951.25,27.57072226,386633.0462,3
3085,741,High resilience of herpetofaunal communities in a human-modified tropical dry forest landscape in western Mexico,Mexico,19.5,-105.05,Ctenosaura_pectinata,Iguanidae,1.644881161,0.944529602,1.897119985,1.190238071,27.5,Oviparous,2664.436572,Grazing,Forest,951.25,27.57072226,31985.55895,NA
3086,741,High resilience of herpetofaunal communities in a human-modified tropical dry forest landscape in western Mexico,Mexico,19.5,-105.05,Sceloporus_horridus,Phrynosomatidae,0.650987981,0.837843728,NA,NA,11.9,Oviparous,49.13920586,Grazing,Forest,951.25,27.57072226,300251.8936,4
