"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","author","pub_year","continent","grade","low_ability","teachers","ni","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",565,-0.320545409,0.016666667,"from_dataset",565,1420,"Benedict",2016,1,5,"2",2,63,7.74596661495517,0.320545409,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",566,-0.459896681,0.016666667,"from_dataset",566,1420,"Benedict",2016,1,5,"2",2,63,7.74596661495517,0.459896681,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",567,-0.309519604,0.011494253,"from_dataset",567,1421,"Douglas & LeFevre",2016,1,5,"2",2,90,9.32737900178823,0.309519604,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",568,-0.3884231,0.011494253,"from_dataset",568,1421,"Douglas & LeFevre",2016,1,5,"2",2,90,9.32737900178823,0.3884231,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",569,-0.459896681,0.011494253,"from_dataset",569,1421,"Douglas & LeFevre",2016,1,5,"2",2,90,9.32737900178823,0.459896681,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",570,-0.320545409,0.001449275,"from_dataset",570,1423,"LeFevre, Penner-Wilger, Pyke, Shanahan, & Deslauriers",2014,1,5,"2",2,693,26.2678543566094,0.320545409,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",571,-0.151140436,0.006756757,"from_dataset",571,1424,"Sowinski",2016,1,5,"2",2,151,12.165524841617,0.151140436,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",572,-0.080171325,0.006756757,"from_dataset",572,1424,"Sowinski",2016,1,5,"2",2,151,12.165524841617,0.080171325,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",573,-0.13073985,0.006756757,"from_dataset",573,1424,"Sowinski",2016,1,5,"2",2,151,12.165524841617,0.13073985,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",574,-0.192337169,0.006756757,"from_dataset",574,1424,"Sowinski",2016,1,5,"2",2,151,12.165524841617,0.192337169,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",575,-0.213171347,0.006756757,"from_dataset",575,1424,"Sowinski",2016,1,5,"2",2,151,12.165524841617,0.213171347,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",576,-0.266108407,0.006756757,"from_dataset",576,1424,"Sowinski",2016,1,5,"2",2,151,12.165524841617,0.266108407,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",577,-0.298566264,0.006756757,"from_dataset",577,1424,"Sowinski",2016,1,5,"2",2,151,12.165524841617,0.298566264,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",578,-0.223656109,0.00257732,"from_dataset",578,1425,"Sowinski, Dunbar, & LeFevre",2014,1,5,"2",2,391,19.6977140277751,0.223656109,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",579,-0.234189467,0.002538071,"from_dataset",579,1427,"Arias",2016,-999,6,"2",2,397,19.8494334993218,0.234189467,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",580,-0.18611973,0.007692308,"from_dataset",580,1428,"Gashaj & Roebers",2015,3,1,"2",2,133,11.4017540229563,0.18611973,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",581,-0.212125441,0.006756757,"from_dataset",581,1429,"Gilligan, Thomas, & Farran",2016,3,2,"2",2,151,12.165524841617,0.212125441,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",582,-0.036015564,0.007633588,"from_dataset",582,1429,"Gilligan, Thomas, & Farran",2016,3,2,"2",2,134,11.4455229820223,0.036015564,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",583,0.020002667,0.007936508,"from_dataset",583,1429,"Gilligan, Thomas, & Farran",2016,3,2,"2",2,129,11.2249721154219,0.020002667,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",584,0.070114671,0.007936508,"from_dataset",584,1429,"Gilligan, Thomas, & Farran",2016,3,2,"2",2,129,11.2249721154219,0.070114671,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",585,-0.110446916,0.009803922,"from_dataset",585,1429,"Gilligan, Thomas, & Farran",2016,3,2,"2",2,105,10.099504716173,0.110446916,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",586,-0.181982689,0.012345679,"from_dataset",586,1430,"Krinzinger",2016,3,2,"2",2,84,9.0000000045,0.181982689,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",587,-0.171666664,0.01,"from_dataset",587,1430,"Krinzinger",2016,3,1,"2",2,103,10,0.171666664,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",588,0.050041729,0.015151515,"from_dataset",588,1430,"Krinzinger",2016,3,1,"2",2,69,8.12403844525615,0.050041729,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",589,-0.140925576,0.012658228,"from_dataset",589,1430,"Krinzinger",2016,3,1,"2",2,82,8.88819436398642,0.140925576,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",590,-0.202732554,0.011627907,"from_dataset",590,1430,"Krinzinger",2016,3,1,"2",2,89,9.27361848622209,0.202732554,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",591,-0.59014516,0.008333333,"from_dataset",591,1433,"Batchelor",2016,1,5,"2",2,123,10.9544513691924,0.59014516,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",592,-0.604155603,0.008333333,"from_dataset",592,1433,"Batchelor",2016,1,5,"2",2,123,10.9544513691924,0.604155603,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",593,-0.020002667,0.007751938,"from_dataset",593,1435,"Sandoz, Butcher, & Protti",2017,1,5,"2",2,132,11.3578166802427,0.020002667,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",594,-0.359757028,0.004716981,"from_dataset",594,1438,"Si, Li, Sun, Xu, & Sun",2016,4,3,"2",2,215,14.5602199824041,0.359757028,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",595,-0.195451377,0.004587156,"from_dataset",595,1438,"Si, Li, Sun, Xu, & Sun",2016,4,2,"2",2,221,14.7648230011741,0.195451377,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",596,-0.320545409,0.005,"from_dataset",596,1438,"Si, Li, Sun, Xu, & Sun",2016,4,5,"2",2,203,14.142135623731,0.320545409,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",597,-0.105388448,0.058823529,"from_dataset",597,1439,"Hoover & Healy",2017,1,6,"2",2,20,4.12310564004853,0.105388448,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",598,-0.140925576,0.058823529,"from_dataset",598,1439,"Hoover & Healy",2017,1,5,"2",2,20,4.12310564004853,0.140925576,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",599,-0.362029024,0.058823529,"from_dataset",599,1439,"Hoover & Healy",2017,1,5,"2",2,20,4.12310564004853,0.362029024,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",600,-0.534745221,0.058823529,"from_dataset",600,1439,"Hoover & Healy",2017,1,6,"2",2,20,4.12310564004853,0.534745221,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",601,-0.298566264,0.00120919,"from_dataset",601,1456,"Devine, Hill, Carey, & SzÅ±cs",2018,3,2,"2",2,830,28.7576058198525,0.298566264,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",602,-0.161386696,0.004255319,"from_dataset",602,1456,"Devine, Hill, Carey, & SzÅ±cs",2018,3,3,"2",2,238,15.3297099850258,0.161386696,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",603,-0.331647109,0.001457726,"from_dataset",603,1456,"Devine, Hill, Carey, & SzÅ±cs",2018,3,3,"2",2,689,26.1916012359688,0.331647109,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",604,-0.234189467,0.003058104,"from_dataset",604,1465,"Wu, Chen, Battista, Watts, Willcutt, & Menon",2017,1,1,"2",2,330,18.0831412476926,0.234189467,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",605,-0.40005965,0.003058104,"from_dataset",605,1465,"Wu, Chen, Battista, Watts, Willcutt, & Menon",2017,1,1,"2",2,330,18.0831412476926,0.40005965,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",606,-0.295293894,0.003717472,"from_dataset",606,1479,"Canu, Elizondo, & Broman-Fulks",2017,1,5,"2",2,272,16.4012197292762,0.295293894,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",607,-0.287682072,0.004739336,"from_dataset",607,1480,"Gibson-Dee",2016,1,5,"2",2,214,14.5258398016776,0.287682072,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",608,-0.181982689,0.004739336,"from_dataset",608,1480,"Gibson-Dee",2016,1,5,"2",2,214,14.5258398016776,0.181982689,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",609,-0.181982689,0.004739336,"from_dataset",609,1480,"Gibson-Dee",2016,1,5,"2",2,214,14.5258398016776,0.181982689,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",610,-0.276863823,0.004739336,"from_dataset",610,1480,"Gibson-Dee",2016,1,5,"2",2,214,14.5258398016776,0.276863823,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",611,-0.120581028,0.012987013,"from_dataset",611,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,2,"2",2,80,8.77496438300464,0.120581028,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",612,0.120581028,0.012987013,"from_dataset",612,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,2,"2",2,80,8.77496438300464,0.120581028,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",613,0.140925576,0.012987013,"from_dataset",613,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,2,"2",2,80,8.77496438300464,0.140925576,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",614,0.213171347,0.012987013,"from_dataset",614,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,2,"2",2,80,8.77496438300464,0.213171347,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",615,0.223656109,0.012987013,"from_dataset",615,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,2,"2",2,80,8.77496438300464,0.223656109,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",616,0.244774113,0.012987013,"from_dataset",616,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,2,"2",2,80,8.77496438300464,0.244774113,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",617,-0.376885901,0.012987013,"from_dataset",617,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,2,"2",2,80,8.77496438300464,0.376885901,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",618,-0.320545409,0.012987013,"from_dataset",618,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,2,"2",2,80,8.77496438300464,0.320545409,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",619,-0.320545409,0.012987013,"from_dataset",619,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,2,"2",2,80,8.77496438300464,0.320545409,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",620,-0.708921359,0.005128205,"from_dataset",620,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,1,"2",2,198,13.9642402183219,0.708921359,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",621,-0.040021354,0.005128205,"from_dataset",621,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,1,"2",2,198,13.9642402183219,0.040021354,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",622,-0.010000333,0.005128205,"from_dataset",622,1482,"Cargnelutti, Tomasetto, & Passolunghi",2017,3,1,"2",2,198,13.9642402183219,0.010000333,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",623,-0.459896681,0.013157895,"from_dataset",623,1484,"Lindskog, Winman, & Poom",2017,-999,5,"2",2,79,8.71779779990337,0.459896681,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",624,-0.365443754,0.013157895,"from_dataset",624,1484,"Lindskog, Winman, & Poom",2017,-999,5,"2",2,79,8.71779779990337,0.365443754,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",625,0.020002667,0.012195122,"from_dataset",625,1486,"Hart, Daucourt, & Ganley",2017,1,5,"2",2,85,9.05538512002665,0.020002667,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",626,-0.13073985,0.012195122,"from_dataset",626,1486,"Hart, Daucourt, & Ganley",2017,1,5,"2",2,85,9.05538512002665,0.13073985,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",627,-0.234189467,0.004587156,"from_dataset",627,1487,"D'Aloisio",2016,1,5,"2",2,221,14.7648230011741,0.234189467,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",628,-0.205859519,0.00462963,"from_dataset",628,1487,"D'Aloisio",2016,1,5,"2",2,219,14.6969378688216,0.205859519,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",629,-0.205859519,0.005025126,"from_dataset",629,1487,"D'Aloisio",2016,1,5,"2",2,202,14.1067354577167,0.205859519,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",630,-0.330533423,0.005025126,"from_dataset",630,1487,"D'Aloisio",2016,1,5,"2",2,202,14.1067354577167,0.330533423,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",631,-0.487210954,0.005025126,"from_dataset",631,1487,"D'Aloisio",2016,1,5,"2",2,202,14.1067354577167,0.487210954,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",632,-0.330533423,0.005586592,"from_dataset",632,1487,"D'Aloisio",2016,1,5,"2",2,182,13.3790883743251,0.330533423,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",633,-0.078158764,0.01369863,"from_dataset",633,1489,"Lee & Cho",2018,4,5,"2",2,76,8.54400378803755,0.078158764,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",634,0.0852056,0.01369863,"from_dataset",634,1489,"Lee & Cho",2018,4,5,"2",2,76,8.54400378803755,0.0852056,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",635,0.021003088,0.01369863,"from_dataset",635,1489,"Lee & Cho",2018,4,5,"2",2,76,8.54400378803755,0.021003088,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",636,-0.276863823,0.006097561,"from_dataset",636,1494,"Justicia-Galiano, Martin-Puga, Linares, & Pelegrina",2017,3,2,"2",2,167,12.8062484492532,0.276863823,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",637,-0.266108407,0.006097561,"from_dataset",637,1494,"Justicia-Galiano, Martin-Puga, Linares, & Pelegrina",2017,3,2,"2",2,167,12.8062484492532,0.266108407,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",638,-0.161386696,0.001785714,"from_dataset",638,1497,"YÃ¡Ã±ez-Marquina & VillardÃ³n-Gallego",2017,3,3,"2",2,563,23.6643210255442,0.161386696,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",639,-0.40005965,0.001785714,"from_dataset",639,1497,"YÃ¡Ã±ez-Marquina & VillardÃ³n-Gallego",2017,3,3,"2",2,563,23.6643210255442,0.40005965,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",640,-0.3884231,0.001785714,"from_dataset",640,1497,"YÃ¡Ã±ez-Marquina & VillardÃ³n-Gallego",2017,3,3,"2",2,563,23.6643210255442,0.3884231,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",641,-0.126673217,0.004504505,"from_dataset",641,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.126673217,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",642,-0.210035,0.004504505,"from_dataset",642,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.210035,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",643,-0.342828254,0.004504505,"from_dataset",643,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.342828254,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",644,0.005000042,0.004504505,"from_dataset",644,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.005000042,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",645,-0.012000576,0.004504505,"from_dataset",645,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.012000576,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",646,-0.123625981,0.004504505,"from_dataset",646,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.123625981,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",647,0.002000003,0.004504505,"from_dataset",647,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.002000003,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",648,-0.050041729,0.004504505,"from_dataset",648,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.050041729,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",649,-0.115511019,0.004504505,"from_dataset",649,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.115511019,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",650,-0.078158764,0.004504505,"from_dataset",650,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.078158764,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",651,-0.119566541,0.004504505,"from_dataset",651,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.119566541,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",652,-0.126673217,0.004504505,"from_dataset",652,1503,"Paechter, Macher, Martskivishvili, Wimmer, & Papousek",2017,3,5,"2",2,225,14.8996636062699,0.126673217,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",653,-0.262893582,0.016666667,"from_dataset",653,1507,"Ariapooran",2017,4,4,"2",2,63,7.74596661495517,0.262893582,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",654,-0.31171886,0.016666667,"from_dataset",654,1507,"Ariapooran",2017,4,4,"2",2,63,7.74596661495517,0.31171886,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",655,-0.104377407,0.013513514,"from_dataset",655,1514,"Hunt, Bhardwa, & Sheffield",2017,3,3,"2",2,77,8.60232511220078,0.104377407,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",656,-0.263964597,0.013513514,"from_dataset",656,1514,"Hunt, Bhardwa, & Sheffield",2017,3,3,"2",2,77,8.60232511220078,0.263964597,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",657,-0.287682072,0.041666667,"from_dataset",657,1519,"Daches Cohen & Rubinsten",2017,4,3,"2",2,27,4.89897946597044,0.287682072,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",658,-0.447692024,0.041666667,"from_dataset",658,1519,"Daches Cohen & Rubinsten",2017,4,3,"2",2,27,4.89897946597044,0.447692024,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",659,-0.265036204,0.001236094,"from_dataset",659,1520,"Ramirez",2017,1,1,"2",2,812,28.4429246524685,0.265036204,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",660,-0.266108407,0.001236094,"from_dataset",660,1520,"Ramirez",2017,1,1,"2",2,812,28.4429246524685,0.266108407,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",661,0.566792795,0.083333333,"from_dataset",661,1522,"Ribeiro, Tonoli, Ribeiro, & Santos",2017,2,2,"1",2,15,3.46410162206596,0.566792795,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",662,0.203774438,0.083333333,"from_dataset",662,1522,"Ribeiro, Tonoli, Ribeiro, & Santos",2017,2,2,"1",2,15,3.46410162206596,0.203774438,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",663,0.18715497,0.083333333,"from_dataset",663,1522,"Ribeiro, Tonoli, Ribeiro, & Santos",2017,2,2,"1",2,15,3.46410162206596,0.18715497,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",664,-0.027006564,0.083333333,"from_dataset",664,1522,"Ribeiro, Tonoli, Ribeiro, & Santos",2017,2,2,"1",2,15,3.46410162206596,0.027006564,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",665,-0.370009475,0.083333333,"from_dataset",665,1522,"Ribeiro, Tonoli, Ribeiro, & Santos",2017,2,2,"1",2,15,3.46410162206596,0.370009475,"CRAN",NA,NA,"CRAN"
"psymetadata_barroso2021","psymetadata","barroso2021","Studies on Math Anxiety and Math Achievement",666,0.284429817,0.1,"from_dataset",666,1522,"Ribeiro, Tonoli, Ribeiro, & Santos",2017,2,2,"1",2,13,3.16227766016838,0.284429817,"CRAN",NA,NA,"CRAN"
