"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","studyid","effectsizeid","species","speciesid","subphylum","phylum","assortmenttrait","traitdimensions","fieldcollection","publicationyear","pooleddata","spatiallypooled","temporallypooled","ni","precision","abs_yi","source","repo","branch","repo_license"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1689,0.576339754969193,0.0526315789473684,"ZCOR","Vincent and Giles 2003",1689,"Hippocampus whitei","Hippocampus_whitei_ott57111","Teleostei","Chordata","body length","uni","no",2003,"no","no","no",22,4.35889894354067,0.576339754969193,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1690,0.289853534216196,0.0357142857142857,"ZCOR","Vines and Schluter 2006",1690,"Gasterosteus aculeatus","Gasterosteus_aculeatus_aculeatus_ott111122","Teleostei","Chordata","body length","uni","yes",2006,"yes","yes","no",31,5.29150262212918,0.289853534216196,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1691,0.354092528962243,0.0263157894736842,"ZCOR","Vojar et al. 2015",1691,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-vent length","uni","yes",2015,"no","no","no",41,6.16441400296898,0.354092528962243,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1692,0.110446915790097,0.0169491525423729,"ZCOR","Vojar et al. 2015",1692,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-vent length","uni","yes",2015,"no","no","no",62,7.68114574786861,0.110446915790097,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1693,0.37688590118819,0.0138888888888889,"ZCOR","Vojar et al. 2015",1693,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-vent length","uni","yes",2015,"no","no","no",75,8.48528137423857,0.37688590118819,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1694,0.549306144334055,0.0277777777777778,"ZCOR","Vojar et al. 2015",1694,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-vent length","uni","yes",2015,"no","no","no",39,6,0.549306144334055,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1695,0.223656109021832,0.0769230769230769,"ZCOR","Vojar et al. 2015",1695,"Bufo bufo","Bufo_bufo_ott889350","Amphibia","Chordata","snout-vent length","uni","yes",2015,"no","no","no",16,3.60555127546399,0.223656109021832,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1696,0.120581028408444,0.0119047619047619,"ZCOR","Vojar et al. 2015",1696,"Bufo bufo","Bufo_bufo_ott889350","Amphibia","Chordata","snout-vent length","uni","yes",2015,"no","no","no",87,9.16515138991168,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1697,0.171666663500579,0.0222222222222222,"ZCOR","Vojar et al. 2015",1697,"Bufo bufo","Bufo_bufo_ott889350","Amphibia","Chordata","snout-vent length","uni","yes",2015,"no","no","no",48,6.70820393249937,0.171666663500579,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1698,0.21317134656486,0.0181818181818182,"ZCOR","Vojar et al. 2015",1698,"Bufo bufo","Bufo_bufo_ott889350","Amphibia","Chordata","snout-vent length","uni","yes",2015,"no","no","no",58,7.41619848709566,0.21317134656486,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1699,0.140925576070494,0.015625,"ZCOR","Vojar et al. 2015",1699,"Bufo bufo","Bufo_bufo_ott889350","Amphibia","Chordata","snout-vent length","uni","yes",2015,"no","no","no",67,8,0.140925576070494,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1700,0.234189466759367,0.0333333333333333,"ZCOR","Vojar et al. 2015",1700,"Bufo bufo","Bufo_bufo_ott889350","Amphibia","Chordata","snout-vent length","uni","yes",2015,"no","no","no",33,5.47722557505166,0.234189466759367,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1701,0.423648930193602,0.05,"ZCOR","Vreys and Michiels 1997",1701,"Dugesia gonocephala","Dugesia_gonocephala_ott807701","Platyhelminthes","Lophotrochozoa","dorsal surface area","tri","yes",1997,"no","no","no",23,4.47213595499958,0.423648930193602,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1702,0.810743125475137,0.0769230769230769,"ZCOR","Vreys and Michiels 1997",1702,"Dugesia gonocephala","Dugesia_gonocephala_ott807701","Platyhelminthes","Lophotrochozoa","dorsal surface area","tri","yes",1997,"no","no","no",16,3.60555127546399,0.810743125475137,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1703,0.510070336613307,0.037037037037037,"ZCOR","Vreys and Michiels 1997",1703,"Dugesia gonocephala","Dugesia_gonocephala_ott807701","Platyhelminthes","Lophotrochozoa","dorsal surface area","tri","yes",1997,"no","no","no",30,5.19615242270663,0.510070336613307,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1704,0.693147180559945,0.0192307692307692,"ZCOR","Vreys and Michiels 1997",1704,"Dugesia gonocephala","Dugesia_gonocephala_ott807701","Platyhelminthes","Lophotrochozoa","dorsal surface area","tri","yes",1997,"no","no","no",55,7.21110255092798,0.693147180559945,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1705,0.693147180559945,0.0192307692307692,"ZCOR","Vreys and Michiels 1998",1705,"Dugesia gonocephala","Dugesia_gonocephala_ott807701","Platyhelminthes","Lophotrochozoa","body length","uni","yes",1998,"no","no","no",55,7.21110255092798,0.693147180559945,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1706,0.41180003447869,0.0294117647058824,"ZCOR","Wagner 1999",1706,"Alca torda","Alca_torda_ott855485","Aves","Chordata","bill depth","uni","yes",1999,"no","no","no",37,5.8309518948453,0.41180003447869,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1707,0.400059650056057,0.0303030303030303,"ZCOR","Wagner 1999",1707,"Alca torda","Alca_torda_ott855485","Aves","Chordata","weight","uni","yes",1999,"no","no","no",36,5.74456264653803,0.400059650056057,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1708,0.244774112659353,0.03125,"ZCOR","Wagner 1999",1708,"Alca torda","Alca_torda_ott855485","Aves","Chordata","gonys length","uni","yes",1999,"no","no","no",35,5.65685424949238,0.244774112659353,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1709,0.192337169219545,0.0344827586206897,"ZCOR","Wagner 1999",1709,"Alca torda","Alca_torda_ott855485","Aves","Chordata","tarsus length","uni","yes",1999,"no","no","no",32,5.3851648071345,0.192337169219545,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1710,0.130739850028878,0.03125,"ZCOR","Wagner 1999",1710,"Alca torda","Alca_torda_ott855485","Aves","Chordata","gape length","uni","yes",1999,"no","no","no",35,5.65685424949238,0.130739850028878,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1711,0.110446915790097,0.0294117647058824,"ZCOR","Wagner 1999",1711,"Alca torda","Alca_torda_ott855485","Aves","Chordata","culmen","uni","yes",1999,"no","no","no",37,5.8309518948453,0.110446915790097,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1712,0.0801713250375897,0.04,"ZCOR","Wagner 1999",1712,"Alca torda","Alca_torda_ott855485","Aves","Chordata","head length","uni","yes",1999,"no","no","no",28,5,0.0801713250375897,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1713,0.0801713250375897,0.0294117647058824,"ZCOR","Wagner 1999",1713,"Alca torda","Alca_torda_ott855485","Aves","Chordata","wing length","uni","yes",1999,"no","no","no",37,5.8309518948453,0.0801713250375897,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1714,0.0100003333533348,0.0357142857142857,"ZCOR","Wagner 1999",1714,"Alca torda","Alca_torda_ott855485","Aves","Chordata","head width","uni","yes",1999,"no","no","no",31,5.29150262212918,0.0100003333533348,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1715,0.00100000033333353,0.03125,"ZCOR","Wagner 1999",1715,"Alca torda","Alca_torda_ott855485","Aves","Chordata","toe length","uni","yes",1999,"no","no","no",35,5.65685424949238,0.00100000033333353,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1716,-0.0600721559210316,0.142857142857143,"ZCOR","Wagner and Sullivan 1995",1716,"Incilius valliceps","Incilius_valliceps_ott937819","Amphibia","Chordata","snout-vent length","uni","yes",1995,"no","no","no",10,2.64575131106459,0.0600721559210316,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1717,-0.130739850028878,0.0285714285714286,"ZCOR","Wagner and Sullivan 1995",1717,"Incilius valliceps","Incilius_valliceps_ott937819","Amphibia","Chordata","snout-vent length","uni","yes",1995,"no","no","no",38,5.91607978309962,0.130739850028878,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1718,-0.829114038301766,0.2,"ZCOR","Wagner and Sullivan 1995",1718,"Incilius valliceps","Incilius_valliceps_ott937819","Amphibia","Chordata","snout-vent length","uni","yes",1995,"no","no","no",8,2.23606797749979,0.829114038301766,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1719,0.120581028408444,0.0222222222222222,"ZCOR","Wagner and Sullivan 1995",1719,"Incilius valliceps","Incilius_valliceps_ott937819","Amphibia","Chordata","snout-vent length","uni","yes",1995,"no","no","no",48,6.70820393249937,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1720,-0.0801713250375897,0.00238095238095238,"ZCOR","Wang et al. 2017",1720,"Taeniopygia guttata","Taeniopygia_guttata_ott708327","Aves","Chordata","weight","uni","yes",2017,"no","no","no",423,20.4939015319192,0.0801713250375897,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1721,-0.0801713250375897,0.00238095238095238,"ZCOR","Wang et al. 2017",1721,"Taeniopygia guttata","Taeniopygia_guttata_ott708327","Aves","Chordata","weight","uni","yes",2017,"no","no","no",423,20.4939015319192,0.0801713250375897,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1722,0.494777455564479,0.00746268656716418,"ZCOR","Wang et al. 2018",1722,"Duttaphrynus melanostictus","Duttaphrynus_melanostictus_ott962265","Amphibia","Chordata","snout-vent length","uni","yes",2018,"no","no","no",137,11.5758369027902,0.494777455564479,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1723,0.510070336613307,0.00350877192982456,"ZCOR","Ward 1985",1723,"Gammarus duebeni","Gammarus_duebeni_duebeni_ott184777","Crustacea","Arthropoda","body length","uni","yes",1985,"yes","no","yes",288,16.8819430161341,0.510070336613307,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1724,0.510070336613307,0.00102040816326531,"ZCOR","Ward 1986",1724,"Gammarus pulex","Gammarus_pulex_gallicus_ott1024016","Crustacea","Arthropoda","body length","uni","yes",1986,"no","no","no",983,31.3049516849971,0.510070336613307,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1725,0.298566263660178,0.00442477876106195,"ZCOR","Ward 1986",1725,"Gammarus pulex","Gammarus_pulex_gallicus_ott1024016","Crustacea","Arthropoda","body length","uni","yes",1986,"no","no","no",229,15.0332963783729,0.298566263660178,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1726,0.426032156821952,0.0116279069767442,"ZCOR","Warkentin et al. 1992",1726,"Falco columbarius","Falco_columbarius_columbarius_ott928167","Aves","Chordata","tail length","uni","yes",1992,"yes","no","yes",89,9.2736184954957,0.426032156821952,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1727,0.179916484577676,0.0116279069767442,"ZCOR","Warkentin et al. 1992",1727,"Falco columbarius","Falco_columbarius_columbarius_ott928167","Aves","Chordata","wing length","uni","yes",1992,"yes","no","yes",89,9.2736184954957,0.179916484577676,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1728,0.133792642123732,0.0114942528735632,"ZCOR","Warkentin et al. 1992",1728,"Falco columbarius","Falco_columbarius_columbarius_ott928167","Aves","Chordata","weight","uni","yes",1992,"yes","no","yes",90,9.32737905308882,0.133792642123732,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1729,0.0540525800247147,0.0113636363636364,"ZCOR","Warkentin et al. 1992",1729,"Falco columbarius","Falco_columbarius_columbarius_ott928167","Aves","Chordata","culmen","uni","yes",1992,"yes","no","yes",91,9.38083151964686,0.0540525800247147,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1730,-0.0400213538367682,0.0114942528735632,"ZCOR","Warkentin et al. 1992",1730,"Falco columbarius","Falco_columbarius_columbarius_ott928167","Aves","Chordata","body length","uni","yes",1992,"yes","no","yes",90,9.32737905308882,0.0400213538367682,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1731,0.130739850028878,0.0163934426229508,"ZCOR","Wells 1979",1731,"Trachycephalus typhonius","Trachycephalus_typhonius_A_ott331403","Amphibia","Chordata","snout-vent length","uni","no",1979,"no","no","no",64,7.81024967590665,0.130739850028878,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1732,-0.0430265317739091,0.02,"ZCOR","Wen 1993",1732,"Hyalella azteca","Hyalella_azteca_ott648347","Crustacea","Arthropoda","weight","uni","yes",1993,"no","no","no",53,7.07106781186548,0.0430265317739091,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1733,-0.104377406931055,0.0222222222222222,"ZCOR","Wen 1993",1733,"Hyalella azteca","Hyalella_azteca_ott648347","Crustacea","Arthropoda","weight","uni","yes",1993,"no","no","no",48,6.70820393249937,0.104377406931055,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1734,0.244774112659353,0.0285714285714286,"ZCOR","Wiggins 1990",1734,"Tachycineta bicolor","Tachycineta_bicolor_ott136028","Aves","Chordata","tarsus length","uni","yes",1990,"no","no","no",38,5.91607978309962,0.244774112659353,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1735,0.192337169219545,0.0285714285714286,"ZCOR","Wiggins 1990",1735,"Tachycineta bicolor","Tachycineta_bicolor_ott136028","Aves","Chordata","weight","uni","yes",1990,"no","no","no",38,5.91607978309962,0.192337169219545,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1736,0.130739850028878,0.0285714285714286,"ZCOR","Wiggins 1990",1736,"Tachycineta bicolor","Tachycineta_bicolor_ott136028","Aves","Chordata","wing length","uni","yes",1990,"no","no","no",38,5.91607978309962,0.130739850028878,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1737,0.100335347731076,0.0285714285714286,"ZCOR","Wiggins 1990",1737,"Tachycineta bicolor","Tachycineta_bicolor_ott136028","Aves","Chordata","bill length","uni","yes",1990,"no","no","no",38,5.91607978309962,0.100335347731076,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1738,-0.0983155510034261,0.25,"ZCOR","Wilbur et al. 1978",1738,"Anaxyrus americanus","Anaxyrus_americanus_charlesmithi_ott738656","Amphibia","Chordata","snout-ischium length","uni","yes",1978,"no","no","no",7,2,0.0983155510034261,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1739,-0.497311287572031,1,"ZCOR","Wilbur et al. 1978",1739,"Anaxyrus terrestris","Anaxyrus_terrestris_ott931329","Amphibia","Chordata","snout-ischium length","uni","yes",1978,"no","no","no",4,1,0.497311287572031,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1740,-0.234189466759367,0.0454545454545455,"ZCOR","Wilbur et al. 1978",1740,"Anaxyrus quercicus","Anaxyrus_quercicus_ott931345","Amphibia","Chordata","snout-ischium length","uni","yes",1978,"no","no","no",25,4.69041575982343,0.234189466759367,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1741,0.331647108705132,0.1,"ZCOR","Wilbur et al. 1978",1741,"Anaxyrus quercicus","Anaxyrus_quercicus_ott931345","Amphibia","Chordata","snout-ischium length","uni","yes",1978,"no","no","no",13,3.16227766016838,0.331647108705132,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1742,0.110446915790097,0.0588235294117647,"ZCOR","Wilbur et al. 1978",1742,"Anaxyrus quercicus","Anaxyrus_quercicus_ott931345","Amphibia","Chordata","snout-ischium length","uni","yes",1978,"no","no","no",20,4.12310562561766,0.110446915790097,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1743,0.414160979464099,0.0125,"ZCOR","Willams 2007",1743,"Gammarus zaddachi","Gammarus_zaddachi_ott232763","Crustacea","Arthropoda","body length","uni","yes",2007,"no","no","no",83,8.94427190999916,0.414160979464099,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1744,0.327197097131356,0.0126582278481013,"ZCOR","Willams 2007",1744,"Gammarus zaddachi","Gammarus_zaddachi_ott232763","Crustacea","Arthropoda","body length","uni","yes",2007,"no","no","no",82,8.88819441731559,0.327197097131356,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1745,0.331647108705132,0.0303030303030303,"ZCOR","Willoughby 1933",1745,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1933,"yes","yes","yes",36,5.74456264653803,0.331647108705132,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1746,0.223656109021832,0.00211416490486258,"ZCOR","Willoughby 1933",1746,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","bizygomatic breadth","uni","yes",1933,"yes","yes","yes",476,21.7485631709315,0.223656109021832,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1747,0.192337169219545,0.0113636363636364,"ZCOR","Willoughby 1933",1747,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1933,"yes","yes","yes",91,9.38083151964686,0.192337169219545,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1748,0.171666663500579,0.0037593984962406,"ZCOR","Willoughby 1933",1748,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1933,"yes","yes","yes",269,16.3095064303001,0.171666663500579,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1749,0.171666663500579,0.00355871886120996,"ZCOR","Willoughby 1933",1749,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","bizygomatic breadth","uni","yes",1933,"yes","yes","yes",284,16.7630546142402,0.171666663500579,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1750,0.161386696131526,0.0029940119760479,"ZCOR","Willoughby 1933",1750,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head breadth","uni","yes",1933,"yes","yes","yes",337,18.2756668824971,0.161386696131526,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1751,0.161386696131526,0.00343642611683849,"ZCOR","Willoughby 1933",1751,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","bizygomatic breadth","uni","yes",1933,"yes","yes","yes",294,17.058722109232,0.161386696131526,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1752,0.120581028408444,0.00240963855421687,"ZCOR","Willoughby 1933",1752,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1933,"yes","yes","yes",418,20.3715487874634,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1753,0.120581028408444,0.0016260162601626,"ZCOR","Willoughby 1933",1753,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head length","uni","yes",1933,"yes","yes","yes",618,24.7991935352745,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1754,0.120581028408444,0.00355871886120996,"ZCOR","Willoughby 1933",1754,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head breadth","uni","yes",1933,"yes","yes","yes",284,16.7630546142402,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1755,0.120581028408444,0.003003003003003,"ZCOR","Willoughby 1933",1755,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","bizygomatic breadth","uni","yes",1933,"yes","yes","yes",336,18.2482875908947,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1756,0.110446915790097,0.0029940119760479,"ZCOR","Willoughby 1933",1756,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1933,"yes","yes","yes",337,18.2756668824971,0.110446915790097,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1757,0.100335347731076,0.00343642611683849,"ZCOR","Willoughby 1933",1757,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1933,"yes","yes","yes",294,17.058722109232,0.100335347731076,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1758,0.100335347731076,0.00373134328358209,"ZCOR","Willoughby 1933",1758,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head length","uni","yes",1933,"yes","yes","yes",271,16.3707055437449,0.100335347731076,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1759,0.0902441878561468,0.0016260162601626,"ZCOR","Willoughby 1933",1759,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head length","uni","yes",1933,"yes","yes","yes",618,24.7991935352745,0.0902441878561468,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1760,0.0801713250375897,0.0163934426229508,"ZCOR","Willoughby 1933",1760,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1933,"yes","yes","yes",64,7.81024967590665,0.0801713250375897,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1761,0.0500417292784913,0.0113636363636364,"ZCOR","Willoughby 1933",1761,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head breadth","uni","yes",1933,"yes","yes","yes",91,9.38083151964686,0.0500417292784913,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1762,0.0500417292784913,0.00341296928327645,"ZCOR","Willoughby 1933",1762,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head length","uni","yes",1933,"yes","yes","yes",296,17.1172427686237,0.0500417292784913,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1763,0.0400213538367682,0.0029940119760479,"ZCOR","Willoughby 1933",1763,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head length","uni","yes",1933,"yes","yes","yes",337,18.2756668824971,0.0400213538367682,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1764,0.0300090048631265,0.0113636363636364,"ZCOR","Willoughby 1933",1764,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head length","uni","yes",1933,"yes","yes","yes",91,9.38083151964686,0.0300090048631265,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1765,0.0100003333533348,0.0294117647058824,"ZCOR","Willoughby 1933",1765,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","bizygomatic breadth","uni","yes",1933,"yes","yes","yes",37,5.8309518948453,0.0100003333533348,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1766,-0.0200026673068496,0.0163934426229508,"ZCOR","Willoughby 1933",1766,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head length","uni","yes",1933,"yes","yes","yes",64,7.81024967590665,0.0200026673068496,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1767,-0.0600721559210316,0.00344827586206897,"ZCOR","Willoughby 1933",1767,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head length","uni","yes",1933,"yes","yes","yes",293,17.0293863659264,0.0600721559210316,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",1768,-0.140925576070494,0.0294117647058824,"ZCOR","Willoughby 1933",1768,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","head length","uni","yes",1933,"yes","yes","yes",37,5.8309518948453,0.140925576070494,"CRAN",NA,NA,"CRAN"
