"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","study_id","sample_id","author","pub_year","pub_type","ed_level1","ed_level2","country","perc_white","age","perc_female","ei_construct","ei_stream","ei_measure","subject","humanities","achievement_type","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",-0.0668255059526822,0.00538635133436191,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1,13.6255066862827,0.0668255059526822,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",-0.0577717215222326,0.00539856519440373,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.6100846009142,0.0577717215222326,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",-0.0565926781675177,0.00540002606001596,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.6082435126274,0.0565926781675177,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",-0.0480670805299618,0.0054096980961478,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1,13.5960729345219,0.0480670805299618,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",-0.0235800484193208,0.00542874060755359,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.5722063665661,0.0235800484193208,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",-0.0164130237627312,0.00543185487973626,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1,13.5683150986859,0.0164130237627312,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",-0.00820650566059597,0.00543405060361559,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1,13.5655735633406,0.00820650566059597,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",-0.00353700005035664,0.00543464662727064,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,7,3,3.3,2,1,1,13.5648296672799,0.00353700005035664,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.00235799997208329,0.00543472217229988,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.5647353884021,0.00235799997208329,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.0141480101624613,0.00543260710697495,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.5673756961731,0.0141480101624613,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.0269642996267722,0.00542688250938632,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1,13.5745296464119,0.0269642996267722,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.0294750951113133,0.00542534343650645,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.5764549354932,0.0294750951113133,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.0459813632402085,0.00541182553626871,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.5934002990065,0.0459813632402085,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.0527566453872727,0.00540457184397506,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1,13.6025193637062,0.0527566453872727,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.0644806768744149,0.00538968354113394,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1,13.6212940061549,0.0644806768744149,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.0695622605899297,0.00538231303714577,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.6306172705469,0.0695622605899297,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.0773773433473482,0.00536989859062312,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1,13.646364204871,0.0773773433473482,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.0801739308213535,0.00536513912503797,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.6524157723477,0.0801739308213535,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.0813530173444659,0.00536308247397051,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.6550332562518,0.0813530173444659,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.0990396413689189,0.00532868756752385,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.6990317212551,0.0990396413689189,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.107293630333775,0.00531037325083312,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,2,1,1,13.7226338722574,0.107293630333775,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Stottlemyer NA",0.155937792825493,0.00517368536054929,"from_dataset",196,222,"Stottlemyer",2002,1,1,1,"USA",33,16,58.5,NA,3,3.3,1,1,1,13.9027269501074,0.155937792825493,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Suliman NA",-0.215874899301998,0.00937080205681286,"from_dataset",198,223,"Suliman",2010,0,2,2,"Saudi Arabia",NA,21.33267,100,0,3,3.1,0,0,0,10.3302686958481,0.215874899301998,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Sunbul NA",0.324497753482558,0.00258222661796585,"from_dataset",199,224,"Sunbul",2007,3,2,2,"Turkey",NA,21.45,50.8,5,3,3.1,0,0,0,19.6789908234467,0.324497753482558,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Sunbul NA",0.175133162247526,0.00303095967584834,"from_dataset",199,224,"Sunbul",2007,3,2,2,"Turkey",NA,21.45,50.8,7,3,3.1,0,0,0,18.163934232214,0.175133162247526,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Sunbul NA",0.411704461247028,0.00222493327153269,"from_dataset",199,224,"Sunbul",2007,3,2,2,"Turkey",NA,21.45,50.8,8,3,3.1,0,0,0,21.2002755040592,0.411704461247028,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Sunbul NA",0.3115478589032,0.00262999002692019,"from_dataset",199,224,"Sunbul",2007,3,2,2,"Turkey",NA,21.45,50.8,9,3,3.1,0,0,0,19.4994763706622,0.3115478589032,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Sunbul NA",0.205677746007933,0.00295865452181768,"from_dataset",199,224,"Sunbul",2007,3,2,2,"Turkey",NA,21.45,50.8,6,3,3.1,0,0,0,18.3845444062284,0.205677746007933,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Szuberla NA",-0.0887614094660878,0.0164050816087512,"from_dataset",201,225,"Szuberla",2005,1,0,0,"USA",67.2,11.426,47.5,1,1,1.1,1,1,1,7.80747859812806,0.0887614094660878,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Szuberla NA",0.154719230041961,0.0158782824912736,"from_dataset",201,225,"Szuberla",2005,1,0,0,"USA",67.2,11.426,47.5,1,1,1.1,2,1,1,7.93593748245631,0.154719230041961,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Szuberla NA",0.198169019570464,0.0153833381281537,"from_dataset",201,225,"Szuberla",2005,1,0,0,"USA",67.2,11.426,47.5,1,1,1.1,1,1,1,8.06259244018986,0.198169019570464,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Szuberla NA",0.225775326978882,0.0150108233821547,"from_dataset",201,225,"Szuberla",2005,1,0,0,"USA",67.2,11.426,47.5,2,1,1.1,2,1,1,8.16202165096122,0.225775326978882,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Szuberla NA",0.324232129982497,0.0133466437888909,"from_dataset",201,225,"Szuberla",2005,1,0,0,"USA",67.2,11.426,47.5,2,1,1.1,1,1,1,8.65593457437117,0.324232129982497,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Szuberla NA",0.507345767068386,0.00919091941536203,"from_dataset",201,225,"Szuberla",2005,1,0,0,"USA",67.2,11.426,47.5,2,1,1.1,1,1,1,10.4308697125849,0.507345767068386,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Szuberla NA",0.58568231678052,0.00719362931087399,"from_dataset",201,225,"Szuberla",2005,1,0,0,"USA",67.2,11.426,47.5,4,1,1.1,2,1,1,11.7903303219812,0.58568231678052,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Szuberla NA",0.617167898259304,0.00638815828408073,"from_dataset",201,225,"Szuberla",2005,1,0,0,"USA",67.2,11.426,47.5,4,1,1.1,1,1,1,12.5115802481054,0.617167898259304,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Tok & Morali NA",0.0112772591814924,0.00340049545246459,"from_dataset",204,227,"Tok & Morali",2009,0,2,2,"Turkey",NA,23.2,37.63,NA,2,2.2,0,0,0,17.1486091008476,0.0112772591814924,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Tok & Morali NA",0.0789657650161689,0.00335907380448629,"from_dataset",204,227,"Tok & Morali",2009,0,2,2,"Turkey",NA,23.2,37.63,2,2,2.2,0,0,0,17.2540172119463,0.0789657650161689,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Tok & Morali NA",0.0902555051169742,0.00334617090416271,"from_dataset",204,227,"Tok & Morali",2009,0,2,2,"Turkey",NA,23.2,37.63,NA,2,2.2,0,0,0,17.2872511187065,0.0902555051169742,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Trapp NA",0.0448337534346471,0.00851268298691473,"from_dataset",206,229,"Trapp",2011,1,2,2,"USA",NA,21.33267,86.4,0,3,3.3,2,1,1,10.8384397997332,0.0448337534346471,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Trapp NA",0.0863614306250429,0.00841999173325172,"from_dataset",206,229,"Trapp",2011,1,2,2,"USA",NA,21.33267,86.4,0,3,3.3,1,1,1,10.8979338504614,0.0863614306250429,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Trapp NA",0.101564259899941,0.00837158809925747,"from_dataset",206,229,"Trapp",2011,1,2,2,"USA",NA,21.33267,86.4,0,3,3.3,0,1,1,10.9293937900118,0.101564259899941,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Trapp NA",0.111515377613085,0.00833575459175095,"from_dataset",206,229,"Trapp",2011,1,2,2,"USA",NA,21.33267,86.4,0,3,3.3,1,1,1,10.952860083386,0.111515377613085,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Trapp NA",0.177049021250739,0.00801957164254821,"from_dataset",206,229,"Trapp",2011,1,2,2,"USA",NA,21.33267,86.4,0,3,3.3,0,0,0,11.166688828937,0.177049021250739,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",-0.115194471208853,0.00242802133242083,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,20.294284809054,0.115194471208853,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",-0.20425835657277,0.00229001927461141,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,20.8968310337539,0.20425835657277,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",-0.0219608633448784,0.00249136078193474,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,20.0346466942689,0.0219608633448784,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",-0.0241987411962873,0.00249084584726156,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,20.0367174769967,0.0241987411962873,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",0.024125533250534,0.0024908634814536,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,0,3,3.3,0,0,0,20.0366465514017,0.024125533250534,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",0.0416976318222807,0.00248510134177665,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,20.0598623266709,0.0416976318222807,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",0.0469546501275596,0.00248278150258753,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,20.0692318159692,0.0469546501275596,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",0.0781825446068633,0.0024633724244876,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,20.1481401080584,0.0781825446068633,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",0.10820330785606,0.00243571362735101,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,20.26221349514,0.10820330785606,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",0.109470247628354,0.00243435446303167,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,20.267869169996,0.109470247628354,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",0.114254176652449,0.00242908322591449,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,20.2898484182972,0.114254176652449,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",0.124830351382364,0.00241665233089384,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,20.3419654434301,0.124830351382364,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",0.305853827391986,0.00204902202524962,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,7,3,3.3,0,0,0,22.09157535649,0.305853827391986,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vargas NA",0.681943970580586,0.000713651104044294,"from_dataset",211,232,"Vargas",2014,1,2,2,"USA",3.5,21.33267,66.66666667,NA,3,3.3,0,0,0,37.4332064101839,0.681943970580586,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",-0.0675031594606196,0.00396362964090693,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.8837654823371,0.0675031594606196,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",-0.045388780648578,0.00398353584546038,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.8440292415641,0.045388780648578,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.00838445065435783,0.0039994376276656,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.8124999039747,0.00838445065435783,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.0286344273431517,0.00399344324570947,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,7,3,3.3,0,0,0,15.8243631777351,0.0286344273431517,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.0410835989339739,0.00398650849870295,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.8381208648065,0.0410835989339739,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.0470089946282293,0.00398234076906222,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.8464064119462,0.0470089946282293,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.0471464857761029,0.00398223743423318,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.8466120093147,0.0471464857761029,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.0965531610376612,0.00392576753373664,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,0,3,3.3,0,0,0,15.9601772593299,0.0965531610376612,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.0957594811447403,0.00392697732083407,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.9577186375627,0.0957594811447403,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.0874791572181023,0.00393901342574678,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.9333196699128,0.0874791572181023,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.086813438564572,0.00393993461481406,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.9314568905323,0.086813438564572,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.088583557919008,0.00393746993070103,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.9364423084031,0.088583557919008,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.0941024978575729,0.00392947142311854,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.9526535161137,0.0941024978575729,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Veitch NA",0.0953393101305019,0.00392761380970398,"from_dataset",212,233,"Veitch",2011,1,2,2,"USA",45.82,19,56.97,NA,3,3.3,0,0,0,15.9564255723173,0.0953393101305019,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",-0.0765092055676006,0.00130214354182489,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,27.712172221403,0.0765092055676006,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",-0.0447213595499958,0.0013122582345191,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,27.6051649578275,0.0447213595499958,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",-0.0402693633128415,0.00131325347353549,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,27.5947027946058,0.0402693633128415,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",0,0.00131752305665349,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,27.5499546279118,0,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",0,0.00131752305665349,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,27.5499546279118,0,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",0.0397359707119513,0.00131336574221074,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,27.5935233489892,0.0397359707119513,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",0.0794719414239026,0.00130093321508473,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,27.7250602717333,0.0794719414239026,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",0.129903810567666,0.00127343183876812,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,0,3,3.3,0,0,0,28.02284005382,0.129903810567666,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",0.128300059819917,0.00127450480988847,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,28.0110417346551,0.128300059819917,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",0.153018411135201,0.00125654674150135,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,28.210493000609,0.153018411135201,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",0.16,0.00125092932806324,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,7,3,3.3,0,0,0,28.2737629596796,0.16,"CRAN",NA,NA,"CRAN"
