"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","models","trait","sex","population","estimate","llest","ulest","q","p","n_lab","n_lab_av","precision","abs_yi","source","repo","branch","repo_license"
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",162,9.21333256028183,0.6729750081276,"estimate","lmers","LA_CircPhase","B","AK",9.21333256028183,7.60547504760278,10.8211900729609,24.8041260343053,0.0016778949699361,1,1,1.21899109161378,9.21333256028183,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",163,0.0418517775849427,0.0073534894154888,"estimate","lmers","LA_NDlog2","B","YE",0.0418517775849427,-0.126220012963056,0.209923568132941,21.8188040133329,0.00526282559485734,1,1,11.6614690552744,0.0418517775849427,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",164,-0.225066483001173,0.0162387520024612,"estimate","lmers","LA_NDlog2","B","RE",-0.225066483001173,-0.474827362878146,0.0246943968757992,21.8188040133329,0.00526282559485734,1,1,7.84736178662367,0.225066483001173,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",165,-0.318829654220643,0.0138607666452723,"estimate","lmers","LA_NDlog2","B","GI",-0.318829654220643,-0.549579658101605,-0.0880796503396812,21.8188040133329,0.00526282559485734,1,1,8.49388494723991,0.318829654220643,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",166,-0.271529139120641,0.0151262169862948,"estimate","lmers","LA_NDlog2","B","MU",-0.271529139120641,-0.512582535001585,-0.0304757432396966,21.8188040133329,0.00526282559485734,1,1,8.13082917739965,0.271529139120641,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",167,-0.0966114042145743,0.011346941057988,"estimate","lmers","LA_NDlog2","B","MA",-0.0966114042145743,-0.30539072985556,0.112167921426411,21.8188040133329,0.00526282559485734,1,1,9.38773021956393,0.0966114042145743,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",168,-0.441446535703833,0.0127669290851999,"estimate","lmers","LA_NDlog2","B","UM",-0.441446535703833,-0.662904505412575,-0.219988565995092,21.8188040133329,0.00526282559485734,1,1,8.85027523334463,0.441446535703833,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",169,-0.0434395447023114,0.0114238782401672,"estimate","lmers","LA_NDlog2","B","KA",-0.0434395447023114,-0.252925481777395,0.166046392372772,21.8188040133329,0.00526282559485734,1,1,9.35606471682902,0.0434395447023114,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",170,-0.247661088579253,0.0130210592714774,"estimate","lmers","LA_NDlog2","B","VA",-0.247661088579253,-0.471312296922061,-0.024009880236446,21.8188040133329,0.00526282559485734,1,1,8.76348488820084,0.247661088579253,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",171,-0.450191898942809,0.0134888992638839,"estimate","lmers","LA_NDlog2","B","AK",-0.450191898942809,-0.677825488420945,-0.222558309464672,21.8188040133329,0.00526282559485734,1,1,8.61017035769361,0.450191898942809,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",172,24.0942260327892,0.037771986320287,"estimate","lmers","LA_Period","B","YE",24.0942260327892,23.7133067105893,24.4751453549891,18.1444362330162,0.0201693143293624,1,1,5.1453519690757,24.0942260327892,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",173,24.109129046714,0.0734744869300285,"estimate","lmers","LA_Period","B","RE",24.109129046714,23.5778577262823,24.6404003671458,18.1444362330162,0.0201693143293624,1,1,3.68919591395807,24.109129046714,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",174,23.5997208206014,0.0576802880120412,"estimate","lmers","LA_Period","B","GI",23.5997208206014,23.1290017417826,24.0704398994202,18.1444362330162,0.0201693143293624,1,1,4.16376576334708,23.5997208206014,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",175,23.8124884863856,0.0707781070571085,"estimate","lmers","LA_Period","B","MU",23.8124884863856,23.2910566273028,24.3339203454684,18.1444362330162,0.0201693143293624,1,1,3.7588113391989,23.8124884863856,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",176,24.3145796617164,0.0427628500508939,"estimate","lmers","LA_Period","B","MA",24.3145796617164,23.9092751742924,24.7198841491404,18.1444362330162,0.0201693143293624,1,1,4.8357816045834,24.3145796617164,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",177,24.5953908275796,0.050014911999677,"estimate","lmers","LA_Period","B","UM",24.5953908275796,24.1570642086441,25.033717446515,18.1444362330162,0.0201693143293624,1,1,4.47146921923216,24.5953908275796,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",178,24.643092100356,0.0414902536929161,"estimate","lmers","LA_Period","B","KA",24.643092100356,24.2438639688053,25.0423202319068,18.1444362330162,0.0201693143293624,1,1,4.90938345683935,24.643092100356,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",179,23.9960594407556,0.0465361165855166,"estimate","lmers","LA_Period","B","VA",23.9960594407556,23.5732514754353,24.4188674060759,18.1444362330162,0.0201693143293624,1,1,4.63558907423923,23.9960594407556,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",180,24.3240117353228,0.0495743849897302,"estimate","lmers","LA_Period","B","AK",24.3240117353228,23.8876197572809,24.7604037133646,18.1444362330162,0.0201693143293624,1,1,4.49129242323528,24.3240117353228,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",181,-1.5875301166571,0.0818100421491402,"estimate","glmers","PR_HR",NA,"YE",-1.5875301166571,-2.14812792974164,-1.02693230357255,18.1654756838632,0.0200195353058396,1,1,3.4962034078511,1.5875301166571,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",182,-1.33744514564862,0.0584335711116986,"estimate","glmers","PR_HR",NA,"RE",-1.33744514564862,-1.81122796210748,-0.863662329189756,18.1654756838632,0.0200195353058396,1,1,4.1368405869786,1.33744514564862,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",183,-1.89534627045303,0.094601291579258,"estimate","glmers","PR_HR",NA,"GI",-1.89534627045303,-2.49817872311812,-1.29251381778795,18.1654756838632,0.0200195353058396,1,1,3.2512582490793,1.89534627045303,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",184,-1.39694758180818,0.0920557239943697,"estimate","glmers","PR_HR",NA,"MU",-1.39694758180818,-1.99161410426725,-0.802281059349121,18.1654756838632,0.0200195353058396,1,1,3.29590436070828,1.39694758180818,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",185,-0.802543807320147,0.0560345545232969,"estimate","glmers","PR_HR",NA,"MA",-0.802543807320147,-1.26649901392655,-0.338588600713749,18.1654756838632,0.0200195353058396,1,1,4.22446813104269,0.802543807320147,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",186,-0.740964980610213,0.0648340115976022,"estimate","glmers","PR_HR",NA,"UM",-0.740964980610213,-1.24002127576397,-0.241908685456455,18.1654756838632,0.0200195353058396,1,1,3.92734046954802,0.740964980610213,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",187,-1.79193243790052,0.0922769072216611,"estimate","glmers","PR_HR",NA,"KA",-1.79193243790052,-2.38731293740737,-1.19655193839367,18.1654756838632,0.0200195353058396,1,1,3.29195193017488,1.79193243790052,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",188,-1.04860951705523,0.0640596848124542,"estimate","glmers","PR_HR",NA,"VA",-1.04860951705523,-1.54467669120979,-0.552542342900671,18.1654756838632,0.0200195353058396,1,1,3.9510051998107,1.04860951705523,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",189,-1.47429568283454,0.0652134873145406,"estimate","glmers","PR_HR",NA,"AK",-1.47429568283454,-1.97481034403106,-0.973781021638019,18.1654756838632,0.0200195353058396,1,1,3.91589724835354,1.47429568283454,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",190,0.469114982670352,0.00158584259367515,"estimate","lmers","Pgm_T4","F","YE",0.469114982670352,0.391064044048796,0.547165921291908,6.17047291933493,0.628142955742337,3,3,25.1113441959142,0.469114982670352,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",191,0.453842506703995,0.000539612775257362,"estimate","lmers","Pgm_T4","F","RE",0.453842506703995,0.408313392334488,0.499371621073502,6.17047291933493,0.628142955742337,3,3,43.0485857606038,0.453842506703995,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",192,0.434933328763815,0.00151662872474015,"estimate","lmers","Pgm_T4","F","GI",0.434933328763815,0.358604652682206,0.511262004845423,6.17047291933493,0.628142955742337,3,3,25.677950740879,0.434933328763815,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",193,0.465177357100281,0.00140489232451081,"estimate","lmers","Pgm_T4","F","MU",0.465177357100281,0.391714196181916,0.538640518018645,6.17047291933493,0.628142955742337,3,3,26.6795487702748,0.465177357100281,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",194,0.507262726312527,0.000481566773855523,"estimate","lmers","Pgm_T4","F","MA",0.507262726312527,0.464252042393522,0.550273410231531,6.17047291933493,0.628142955742337,3,3,45.5692355004389,0.507262726312527,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",195,0.477591102210858,0.00263571409198453,"estimate","lmers","Pgm_T4","F","UM",0.477591102210858,0.376968107088064,0.578214097333652,6.17047291933493,0.628142955742337,3,3,19.478291042204,0.477591102210858,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",196,0.424707031700733,0.00417706143095661,"estimate","lmers","Pgm_T4","F","KA",0.424707031700733,0.298034187418585,0.551379875982882,6.17047291933493,0.628142955742337,3,3,15.4726452670035,0.424707031700733,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",197,0.390055463032247,0.00484638156912173,"estimate","lmers","Pgm_T4","F","VA",0.390055463032247,0.253610693153911,0.526500232910583,6.17047291933493,0.628142955742337,3,3,14.3645226291026,0.390055463032247,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",198,0.453960151988002,0.00147872850836981,"estimate","lmers","Pgm_T4","F","AK",0.453960151988002,0.378591228207115,0.529329075768888,6.17047291933493,0.628142955742337,3,3,26.0049352732976,0.453960151988002,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",199,0.586003195291481,0.00918422049047919,"estimate","lmers","Pgm_T5","F","YE",0.586003195291481,0.398171342789433,0.773835047793529,1.25428599072529,0.996076047996779,3,3,10.4346731314844,0.586003195291481,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",200,0.617420920630163,0.0141684724495681,"estimate","lmers","Pgm_T5","F","RE",0.617420920630163,0.384123677896446,0.850718163363881,1.25428599072529,0.996076047996779,3,3,8.40114508673012,0.617420920630163,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",201,0.539086939991969,0.00624147562438476,"estimate","lmers","Pgm_T5","F","GI",0.539086939991969,0.384243885283532,0.693929994700407,1.25428599072529,0.996076047996779,3,3,12.6577455361532,0.539086939991969,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",202,0.603817447134446,0.0104307000390188,"estimate","lmers","Pgm_T5","F","MU",0.603817447134446,0.403644760009296,0.803990134259596,1.25428599072529,0.996076047996779,3,3,9.79136570872261,0.603817447134446,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",203,0.65809334331099,0.00955021973335285,"estimate","lmers","Pgm_T5","F","MA",0.65809334331099,0.466555420605706,0.849631266016274,1.25428599072529,0.996076047996779,3,3,10.2327724810706,0.65809334331099,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",204,0.653196619226946,0.0222895396564781,"estimate","lmers","Pgm_T5","F","UM",0.653196619226946,0.360580234308758,0.945813004145134,1.25428599072529,0.996076047996779,3,3,6.69806642949278,0.653196619226946,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",205,0.564175133966184,0.015782708869983,"estimate","lmers","Pgm_T5","F","KA",0.564175133966184,0.317946325328683,0.810403942603685,1.25428599072529,0.996076047996779,3,3,7.95992960931518,0.564175133966184,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",206,0.559066375174115,0.017393163345116,"estimate","lmers","Pgm_T5","F","VA",0.559066375174115,0.30058016519016,0.817552585158071,1.25428599072529,0.996076047996779,3,3,7.58247020087342,0.559066375174115,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",207,0.584261160572867,0.00785598394104045,"estimate","lmers","Pgm_T5","F","AK",0.584261160572867,0.410541735045549,0.757980586100184,1.25428599072529,0.996076047996779,3,3,11.2823535916647,0.584261160572867,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",208,0.637198550656103,0.00451613911644018,"estimate","lmers","Pgm_T6","F","YE",0.637198550656103,0.505484608932643,0.768912492379562,6.85506545452343,0.552347862415678,3,3,14.8804595693833,0.637198550656103,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",209,0.694269488213347,0.00711052561189561,"estimate","lmers","Pgm_T6","F","RE",0.694269488213347,0.528997617250416,0.859541359176278,6.85506545452343,0.552347862415678,3,3,11.8590294471807,0.694269488213347,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",210,0.585315379515514,0.00948303737660148,"estimate","lmers","Pgm_T6","F","GI",0.585315379515514,0.394452345961822,0.776178413069206,6.85506545452343,0.552347862415678,3,3,10.2689554286514,0.585315379515514,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",211,0.630001931027539,0.00869554124294389,"estimate","lmers","Pgm_T6","F","MU",0.630001931027539,0.447235512863763,0.812768349191315,6.85506545452343,0.552347862415678,3,3,10.7238736975396,0.630001931027539,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",212,0.745652081891425,0.00334142968159865,"estimate","lmers","Pgm_T6","F","MA",0.745652081891425,0.632356166148154,0.858947997634696,6.85506545452343,0.552347862415678,3,3,17.299511387342,0.745652081891425,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",213,0.757565313960832,0.00171755282642672,"estimate","lmers","Pgm_T6","F","UM",0.757565313960832,0.676337803503567,0.838792824418096,6.85506545452343,0.552347862415678,3,3,24.1293125137847,0.757565313960832,"GitHub","DrosEU_PhenotypingWG","main",NA
"gh_esradm_DrosEU_PhenotypingWG_MetaAnalyses_all_models_pop_meta_compound_estimates.csv","esradm","MetaAnalyses/all_models_pop_meta_compound_estimates.csv","esradm / DrosEU_PhenotypingWG / MetaAnalyses/all_models_pop_meta_compound_estimates.csv",214,0.684003918873045,0.00884817596096116,"estimate","lmers","Pgm_T6","F","KA",0.684003918873045,0.499640409489306,0.868367428256783,6.85506545452343,0.552347862415678,3,3,10.6309756800113,0.684003918873045,"GitHub","DrosEU_PhenotypingWG","main",NA
