"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","es_id","g","precalc_g","wf_1","wf_2","wf_3","wf_4","wf_5","wf_6","wf_7","wf_8","sample_size","1","notes","condition_arm1","condition_arm2","descr_arm1","descr_arm2","multi_arm1","multi_arm2","outcome_type","outcome_domain","time","time_weeks","instrument","rating","sample","mean_arm1","mean_arm2","sd_arm1","sd_arm2","n_arm1","n_arm2","baseline_m_arm1","baseline_sd_arm1","baseline_n_arm1","baseline_m_arm2","baseline_sd_arm2","baseline_n_arm2","dich","dich_type","event_arm1","event_arm2","totaln_arm1","totaln_arm2","change","mean_change_arm1","mean_change_arm2","sd_change_arm1","sd_change_arm2","n_change_arm1","n_change_arm2","other_statistic","precalc_g_se","rand_arm1","rand_arm2","n_drop_study1","n_drop_study2","year","comorbid_me0tal","format","format_spec","program_arm1","support","initial_screening","forum","n_sessions_planned","x0_sessio0s_received","country","income_level","age_group","mean_age","percent_women","recruitment","diagnosis","target_group","70","sg","ac","ba","itt","rob","other_target","reference","domain1_rob2","domain2_rob2","domain3_rob2","domain4_rob2","domain5_rob2","totalscore_rob2","selfguidedchecked","time_weeks_num","g_se","log_rr","log_rr_se","precision","abs_yi","source","repo","branch","repo_license"
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",11,0.420550453228426,0.012542040478849,"from_dataset",11,11,-0.420550453228426,NA,"mobile","guided","med","cbt-based","cau","cut","some concerns","post",NA,NA,NA,"bat","cau","i-bat","gp","Lima",NA,"response (50%)","depression","post",12,"phq-9","self-report",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"response","50% reduction of baseline",108,70,205,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,215,12,10,2021,0,"gsh",1,"COnEMO",5,1,0,18,NA,"oth","upper middle","adul",59.7,0.859,"oth","cut","med",NA,"1","?","sr","1",3,NA,"Araya, R., Menezes, P. R., Claro, H. G., Brandt, L. R., Daley, K. L., Quayle, J., Diez-Canseco, F., Peters, T. J., Vera Cruz, D., Toyama, M., Aschar, S., Hidalgo-Padilla, L., Martins, H., Cavero, V., Rocha, T., Scotton, G., de Almeida Lopes, I. F., Begale, M., Mohr, D. C., & Miranda, J. J. (2021, May 11). Effect of a Digital Intervention on Depressive Symptoms in Patients With Comorbid Hypertension or Diabetes in Brazil and Peru: Two Randomized Clinical Trials. Jama, 325(18), 1852-1862. https://doi.org/10.1001/jama.2021.4348 
","Some concerns","Low risk","Low risk","Low risk","Low risk","Some concerns",NA,12,0.111991251796062,0.433635985074861,0.117426044743055,8.92926888451088,0.420550453228426,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",12,0.0863222542566168,0.0122300461745411,"from_dataset",12,12,-0.0863222542566168,NA,"mobile","guided","med","cbt-based","cau","cut","some concerns","follow-up",NA,NA,NA,"bat","cau","i-bat","gp","Lima",NA,"response (50%)","depression","fu1",24,"phq-9","self-report",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"response","50% reduction of baseline",112,101,203,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,215,14,18,2021,0,"gsh",1,"COnEMO",5,1,0,18,NA,"oth","upper middle","adul",59.7,0.859,"oth","cut","med",NA,"1","?","sr","1",3,NA,"Araya, R., Menezes, P. R., Claro, H. G., Brandt, L. R., Daley, K. L., Quayle, J., Diez-Canseco, F., Peters, T. J., Vera Cruz, D., Toyama, M., Aschar, S., Hidalgo-Padilla, L., Martins, H., Cavero, V., Rocha, T., Scotton, G., de Almeida Lopes, I. F., Begale, M., Mohr, D. C., & Miranda, J. J. (2021, May 11). Effect of a Digital Intervention on Depressive Symptoms in Patients With Comorbid Hypertension or Diabetes in Brazil and Peru: Two Randomized Clinical Trials. Jama, 325(18), 1852-1862. https://doi.org/10.1001/jama.2021.4348 
","Some concerns","Low risk","Low risk","Low risk","Low risk","Some concerns",NA,24,0.110589539173202,0.0733761041500364,0.0939537706599229,9.04244657746363,0.0863222542566168,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",13,0.266596436680042,0.0290579645456039,"from_dataset",13,13,-0.266596436680042,NA,"mobile","minimal to no support","adul","not-cbt-based","other ctr","cut","some concerns","post",NA,"1",NA,"pst","other ctr","Problem-Solving therapy App (iPST)","information control(daily health tips)","pst",NA,"remission","depression","post",4,"phq-9","self-report",0,NA,NA,NA,NA,NA,NA,13.51,5.01,211,13.64,4.9,206,"remission","reduction of pretreatment scores of at least 50%",36,34,79,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,206,132,106,2016,0,"ush",1,"IPST",1,0,0,NA,NA,"us","high","adul",33.95,0.789,"com","cut","adul",NA,"1","1","sr","1",4,NA,"Arean, P. A., Hallgren, K. A., Jordan, J. T., Gazzaley, A., Atkins, D. C., Heagerty, P. J., & Anguera, J. A. (2016). The Use and Effectiveness of Mobile Apps for Depression: Results From a Fully Remote Clinical Trial. J Med Internet Res, 18(12), e330.","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,4,0.170463968467251,0.292880747361018,0.185826033255728,5.86634236543728,0.266596436680042,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",14,0.388644587098011,0.0130252689191716,"from_dataset",14,14,-0.388644587098011,NA,"website","guided","adul","cbt-based","other ctr","mood","some concerns","post",313,"1",NA,"bat","other ctr","i-bat","attention control: online psychoeducation/ecau",NA,NA,"msd","depression","post",10,"phq-9","self-report",1,8.5,10.83,5.75,6.21,159,154,17.92,5.38,159,18.01,5.05,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,154,39,9,2018,0,"gsh",2,"GAF-ID",5,1,0,8,"5","oth","lower middle","adul",24.5,0.81,"com","mood","adul",NA,"1","1","sr","1",4,NA,"Arjadi R, Nauta MH, Scholte WF, et al. Internet-based behavioural activation with lay counsellor support versus online minimal psychoeducation without support for treatment of depression: a randomised controlled trial in Indonesia. The lancet psychiatry 2018; 5(9): 707‐16.","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,10,0.114128300255334,NA,NA,8.76206863470976,0.388644587098011,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",15,0.445813726797858,0.0196181408409609,"from_dataset",15,15,-0.445813726797858,NA,"website","guided","med","cbt-based","cau","mdd","some concerns","post",209,"1",NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","post",9,"phq-9","self-report",1,8.92,11.29,4.71,5.82,104,105,12.69,4.18,104,13,4.33,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,105,22,22,2021,0,"gsh",2,"eSano BackCare-BP",5,1,0,6,NA,"eu","high","adul",49.9,0.6,"oth","mdd","med",NA,"1","1","1","1",4,NA,"Baumeister, H., Paganini, S., Sander, L. B., Lin, J., Schlicker, S., Terhorst, Y., Moshagen, M., Bengel, J., Lehr, D., & Ebert, D. D. (2021). Effectiveness of a Guided Internet- and Mobile-Based Intervention for Patients with Chronic Back Pain and Depression (WARD-BP): A Multicenter, Pragmatic Randomized Controlled Trial. Psychother Psychosom, 90(4), 255-268. https://doi.org/10.1159/000511881 
","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,9,0.140064773733301,NA,NA,7.13955388886082,0.445813726797858,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",16,0.264086108552856,0.019307256874671,"from_dataset",16,16,-0.264086108552856,NA,"website","guided","med","cbt-based","cau","mdd","some concerns","follow-up",209,NA,NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","fu1",24,"phq-9","self-report",1,8.63,10.08,5.24,5.69,104,105,12.69,4.18,104,13,4.33,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,105,28,26,2021,0,"gsh",2,"eSano BackCare-BP",5,1,0,6,NA,"eu","high","adul",49.9,0.6,"oth","mdd","med",NA,"1","1","1","1",4,NA,"Baumeister, H., Paganini, S., Sander, L. B., Lin, J., Schlicker, S., Terhorst, Y., Moshagen, M., Bengel, J., Lehr, D., & Ebert, D. D. (2021). Effectiveness of a Guided Internet- and Mobile-Based Intervention for Patients with Chronic Back Pain and Depression (WARD-BP): A Multicenter, Pragmatic Randomized Controlled Trial. Psychother Psychosom, 90(4), 255-268. https://doi.org/10.1159/000511881 
","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,24,0.138950555503283,NA,NA,7.19680462145668,0.264086108552856,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",17,0.279126137510261,0.0193269447358472,"from_dataset",17,17,-0.279126137510261,NA,"website","guided","med","cbt-based","cau","mdd","some concerns","post",209,NA,NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","post",9,"qids","clinician",1,7.29,8.56,4.27,4.78,104,105,12.12,3.79,104,12.24,3.8,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,105,11,15,2021,0,"gsh",2,"eSano BackCare-BP",5,1,0,6,NA,"eu","high","adul",49.9,0.6,"oth","mdd","med",NA,"1","1","1","1",4,NA,"Baumeister, H., Paganini, S., Sander, L. B., Lin, J., Schlicker, S., Terhorst, Y., Moshagen, M., Bengel, J., Lehr, D., & Ebert, D. D. (2021). Effectiveness of a Guided Internet- and Mobile-Based Intervention for Patients with Chronic Back Pain and Depression (WARD-BP): A Multicenter, Pragmatic Randomized Controlled Trial. Psychother Psychosom, 90(4), 255-268. https://doi.org/10.1159/000511881 
","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,9,0.139021382297283,NA,NA,7.19313808764757,0.279126137510261,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",18,0.231840953376759,0.0192687212331858,"from_dataset",18,18,-0.231840953376759,NA,"website","guided","med","cbt-based","cau","mdd","some concerns","follow-up",209,NA,NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","fu1",24,"qids","clinician",1,6.68,7.79,4.56,4.97,104,105,12.12,3.79,104,12.24,3.8,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,105,16,14,2021,0,"gsh",2,"eSano BackCare-BP",5,1,0,6,NA,"eu","high","adul",49.9,0.6,"oth","mdd","med",NA,"1","1","1","1",4,NA,"Baumeister, H., Paganini, S., Sander, L. B., Lin, J., Schlicker, S., Terhorst, Y., Moshagen, M., Bengel, J., Lehr, D., & Ebert, D. D. (2021). Effectiveness of a Guided Internet- and Mobile-Based Intervention for Patients with Chronic Back Pain and Depression (WARD-BP): A Multicenter, Pragmatic Randomized Controlled Trial. Psychother Psychosom, 90(4), 255-268. https://doi.org/10.1159/000511881 
","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,24,0.138811819501027,NA,NA,7.20399749527526,0.231840953376759,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",19,0.213812285331136,0.0192493596430076,"from_dataset",19,19,-0.213812285331136,NA,"website","guided","med","cbt-based","cau","mdd","some concerns","post",209,NA,NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","post",9,"hdrs-17","clinician",1,9.67,11.14,6.41,7.26,104,105,14.4,5.45,104,14.61,5.32,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,105,11,15,2021,0,"gsh",2,"eSano BackCare-BP",5,1,0,6,NA,"eu","high","adul",49.9,0.6,"oth","mdd","med",NA,"1","1","1","1",4,NA,"Baumeister, H., Paganini, S., Sander, L. B., Lin, J., Schlicker, S., Terhorst, Y., Moshagen, M., Bengel, J., Lehr, D., & Ebert, D. D. (2021). Effectiveness of a Guided Internet- and Mobile-Based Intervention for Patients with Chronic Back Pain and Depression (WARD-BP): A Multicenter, Pragmatic Randomized Controlled Trial. Psychother Psychosom, 90(4), 255-268. https://doi.org/10.1159/000511881 
","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,9,0.138742061549508,NA,NA,7.20761958436927,0.213812285331136,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",20,0.143691422811324,0.0191889497433689,"from_dataset",20,20,-0.143691422811324,NA,"website","guided","med","cbt-based","cau","mdd","some concerns","follow-up",209,NA,NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","fu1",24,"ham-d","clinician",1,8.97,9.95,6.44,7.13,104,105,14.4,5.45,104,14.61,5.32,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,105,16,14,2021,0,"gsh",2,"eSano BackCare-BP",5,1,0,6,"0A","eu","high","adul",49.9,0.6,"oth","mdd","med",NA,"1","1","1","1",4,NA,"Baumeister, H., Paganini, S., Sander, L. B., Lin, J., Schlicker, S., Terhorst, Y., Moshagen, M., Bengel, J., Lehr, D., & Ebert, D. D. (2021). Effectiveness of a Guided Internet- and Mobile-Based Intervention for Patients with Chronic Back Pain and Depression (WARD-BP): A Multicenter, Pragmatic Randomized Controlled Trial. Psychother Psychosom, 90(4), 255-268. https://doi.org/10.1159/000511881 
","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,24,0.138524184687617,NA,NA,7.2189560419004,0.143691422811324,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",21,0.317575968024231,0.00890958836810848,"from_dataset",21,21,-0.317575968024231,NA,"website","guided","adul","cbt-based","wl","cut","some concerns","post",455,"1",NA,"cbt","wl",NA,NA,"cbt (alcohol use & depression)","wl","msd","depression","post",12,"ces-d","self-report",1,15.9,18.88,8.12,10.41,221,234,22.2,7.8,221,22,6.9,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,234,117,118,2021,1,"gsh",2,"Take Care of You",5,0,0,8,"3.7","eu","high","adul",42.8,0.48,"com","cut","adul",NA,"1","1","1","1",4,NA,"Baumgartner, C., Schaub, M. P., Wenger, A., Malischnig, D., Augsburger, M., Lehr, D., Blankers, M., Ebert, D. D., & Haug, S. (2021). ""Take Care of You"" - Efficacy of integrated, minimal-guidance, internet-based self-help for reducing co-occurring alcohol misuse and depression symptoms in adults: Results of a three-arm randomized controlled trial. Drug Alcohol Depend, 225, 108806. https://www.sciencedirect.com/science/article/pii/S037687162100301X?via%3Dihub","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,12,0.0943906158900792,NA,NA,10.5942734939301,0.317575968024231,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",22,0.280234965057659,0.00863118073482311,"from_dataset",22,22,-0.280234965057659,NA,"website","guided","adul","cbt-based","wl","cut","some concerns","post",468,NA,NA,"cbt","wl",NA,NA,"cbt (alcohol only)","wl","msd","depression","post",12,"ces-d","self-report",1,16.12,18.88,9.22,10.41,234,234,22.9,7.6,234,22,6.9,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,234,127,118,2021,1,"gsh",2,"Take Care of 1ou",5,0,0,8,"3.9","eu","high","adul",42.8,0.48,"com","cut","adul",NA,"1","1","1","1",4,NA,"Baumgartner, C., Schaub, M. P., Wenger, A., Malischnig, D., Augsburger, M., Lehr, D., Blankers, M., Ebert, D. D., & Haug, S. (2021). ""Take Care of You"" - Efficacy of integrated, minimal-guidance, internet-based self-help for reducing co-occurring alcohol misuse and depression symptoms in adults: Results of a three-arm randomized controlled trial. Drug Alcohol Depend, 225, 108806. https://www.sciencedirect.com/science/article/pii/S037687162100301X?via%3Dihub","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,12,0.0929041481034249,NA,NA,10.7637820314197,0.280234965057659,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",23,0.384699831036941,0.00896156202810426,"from_dataset",23,23,-0.384699831036941,NA,"website","guided","adul","cbt-based","wl","cut","some concerns","follow-up",455,NA,NA,"cbt","wl",NA,NA,"cbt (alcohol use & depression)","wl","msd","depression","fu1",24,"ces-d","self-report",1,15.56,19.37,9.17,10.52,221,234,22.2,7.8,221,22,6.9,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,234,132,131,2021,1,"gsh",2,"Take Care of 1ou",5,0,0,8,"3.7","eu","high","adul",42.8,0.48,"com","cut","adul",NA,"1","1","1","1",4,NA,"Baumgartner, C., Schaub, M. P., Wenger, A., Malischnig, D., Augsburger, M., Lehr, D., Blankers, M., Ebert, D. D., & Haug, S. (2021). ""Take Care of You"" - Efficacy of integrated, minimal-guidance, internet-based self-help for reducing co-occurring alcohol misuse and depression symptoms in adults: Results of a three-arm randomized controlled trial. Drug Alcohol Depend, 225, 108806. https://www.sciencedirect.com/science/article/pii/S037687162100301X?via%3Dihub","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,24,0.0946655271368847,NA,NA,10.5635074376549,0.384699831036941,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",24,0.377282709673721,0.0086995745532498,"from_dataset",24,24,-0.377282709673721,NA,"website","guided","adul","cbt-based","wl","cut","some concerns","follow-up",468,NA,NA,"cbt","wl",NA,NA,"cbt (alcohol only)","wl","msd","depression","fu1",24,"ces-d","self-report",1,15.55,19.37,9.68,10.52,234,234,22.9,7.6,234,22,6.9,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,234,138,131,2021,1,"gsh",2,"Take Care of 1ou",5,0,0,8,"3.9","eu","high","adul",42.8,0.48,"com","cut","adul",NA,"1","1","1","1",4,NA,"Baumgartner, C., Schaub, M. P., Wenger, A., Malischnig, D., Augsburger, M., Lehr, D., Blankers, M., Ebert, D. D., & Haug, S. (2021). ""Take Care of You"" - Efficacy of integrated, minimal-guidance, internet-based self-help for reducing co-occurring alcohol misuse and depression symptoms in adults: Results of a three-arm randomized controlled trial. Drug Alcohol Depend, 225, 108806. https://www.sciencedirect.com/science/article/pii/S037687162100301X?via%3Dihub","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,24,0.0932715098690366,NA,NA,10.7213874998283,0.377282709673721,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",25,0.814498586331099,0.0153835255912795,"from_dataset",25,25,-0.814498586331099,NA,"website","automated encouragement","adul","cbt-based","wl","cut","high risk","post",376,"1",NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",8,"qids-sr","self-report",1,9.06,13.15,5.25,4.17,285,91,15.13,3.78,285,15.4,3.89,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,91,62,10,2017,0,"ush",2,"Deprexis",2,1,0,10,NA,"us","high","adul",31.91,0.744,"com","cut","adul",NA,"1","1","sr","1",4,NA,"Beevers, C. G., Pearson, R., Hoffman, J. S., Foulser, A. A., Shumake, J., & Meyer, B. (2017). Effectiveness of an internet intervention (Deprexis) for depression in a united states adult sample: A parallel-group pragmatic randomized controlled trial. J Consult Clin Psychol, 85(4), 367-380.","Low risk","Low risk","Some concerns","high risk","Low risk","High risk",NA,8,0.124030341414025,NA,NA,8.06254331479993,0.814498586331099,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",26,0.763279741927967,0.0152756302580546,"from_dataset",26,26,-0.763279741927967,NA,"website","automated encouragement","adul","cbt-based","wl","cut","high risk","post",376,NA,NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",8,"hdrs","clinician",1,10.94,15.62,6.33,5.4,285,91,16.74,5.85,285,16.96,5.87,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,91,59,10,2017,0,"ush",2,"Deprexis",2,1,0,10,NA,"us","high","adul",31.91,0.744,"com","cut","adul",NA,"1","1","0","1",3,NA,"Beevers, C. G., Pearson, R., Hoffman, J. S., Foulser, A. A., Shumake, J., & Meyer, B. (2017). Effectiveness of an internet intervention (Deprexis) for depression in a united states adult sample: A parallel-group pragmatic randomized controlled trial. J Consult Clin Psychol, 85(4), 367-380.","Low risk","Low risk","Some concerns","high risk","Low risk","High risk",NA,8,0.123594620667951,NA,NA,8.09096702263926,0.763279741927967,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",27,0.315451473205873,0.119590597612777,"from_dataset",27,27,-0.315451473205873,NA,"website","guided","med","cbt-based","wl","cut","some concerns","post",34,"1",NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",8,"phq-9","self-report",1,9.04,10.73,5.16,5.31,18,16,11.61,3.94,18,10.69,4.67,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,16,5,3,2021,0,"gsh",2,"WIDeCAD",5,1,0,8,"2.78","eu","high","adul",56.4,0.35,"oth","cut","med",NA,"1","1","1","1",4,NA,"Bendig, E., Bauereiß, N., Buntrock, C., Habibović, M., Ebert, D. D., & Baumeister, H. (2021). Lessons learned from an attempted randomized-controlled feasibility trial on “WIDeCAD” - An internet-based depression treatment for people living with coronary artery disease (CAD) [Article]. Internet Interventions, 24. https://doi.org/10.1016/j.invent.2021.100375 
","Low risk","Low risk","Some concerns","Low risk","Some concerns","Some concerns",NA,8,0.345818735196313,NA,NA,2.89168832750581,0.315451473205873,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",28,0.654098954526653,0.0827882057834878,"from_dataset",28,28,-0.654098954526653,NA,"website","minimal to no support","adul","cbt-based","wl","mood","some concerns","post",51,"1",NA,"cbt","wl","self-guided","wl","self-guided","wl","msd","depression","post",10,"bdi-2","self-report",1,20.8,28.5,13.5,9.4,25,26,29.8,8.6,25,29.8,8.6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,3,4,2011,0,"ush",2,"Deprexis",0,1,0,10,"6.8","eu","high","adul",38.8,0.7,"com","mood","adul",NA,"1","1","sr","1",4,NA,"Berger, T., Hämmerli, K., Gubser, N., Andersson, G., & Caspar, F. (2011). Internet-based treatment of depression: a randomized controlled trial comparing guided with unguided self-help. Cogn Behav Ther, 40(4), 251-266. https://www.tandfonline.com/doi/full/10.1080/16506073.2011.616531","Low risk","Low risk","Some concerns","Low risk","Some concerns","Some concerns",NA,10,0.287729396801036,NA,NA,3.47548777121128,0.654098954526653,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",29,0.144242466623419,0.0786719419201384,"from_dataset",29,29,-0.144242466623419,NA,"website","minimal to no support","adul","cbt-based","wl","mood","some concerns","follow-up",51,NA,NA,"cbt","wl","self-guided","wl","self-guided","wl","msd","depression","fu1",24,"bdi-2","self-report",1,19.4,21.08,12.9,9.9,25,26,29.8,8.6,25,29.8,8.6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,6,6,2011,0,"ush",2,"Deprexis",0,1,0,10,"6.8","eu","high","adul",38.8,0.7,"com","mood","adul",NA,"1","1","sr","1",4,NA,"Berger, T., Hämmerli, K., Gubser, N., Andersson, G., & Caspar, F. (2011). Internet-based treatment of depression: a randomized controlled trial comparing guided with unguided self-help. Cogn Behav Ther, 40(4), 251-266. https://www.tandfonline.com/doi/full/10.1080/16506073.2011.616531","Low risk","Low risk","Some concerns","Low risk","Some concerns","Some concerns",NA,24,0.280485190197519,NA,NA,3.5652506262302,0.144242466623419,"GitHub","multiverse-meta-analysis-depression","main",NA
