"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","author","age","ses","experimenter","duration","dialogic_reading","follow_up","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",-0.216540306425084,0.278065199173968,"from_dataset",265,39,"Whitehurst et al, 1994a","Preschool","Low","Teacher",6,"Y","Y",1994,1.89638573845696,0.216540306425084,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",-0.141786622425751,0.290346465879667,"from_dataset",266,39,"Whitehurst et al, 1994a","Preschool","Low","Teacher",6,"Y","Y",1994,1.85584511439297,0.141786622425751,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",0.257784481274818,0.349885037514858,"from_dataset",267,39,"Whitehurst et al, 1994a","Preschool","Low","Combined - Teacher and Parent",6,"Y","Y",1994,1.69058618081546,0.257784481274818,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",0.181803788150059,0.289343752270086,"from_dataset",268,39,"Whitehurst et al, 1994a","Preschool","Low","Combined - Teacher and Parent",6,"Y","Y",1994,1.85905802588147,0.181803788150059,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Whitehurst et al, 1994a 1994",-0.0929354785151338,0.309728092609973,"from_dataset",269,39,"Whitehurst et al, 1994a","Preschool","Low","Combined - Teacher and Parent",6,"Y","Y",1994,1.79684121637601,0.0929354785151338,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Huebner, 2000b 2000",-0.32668996325702,0.0456606505607543,"from_dataset",270,40,"Huebner, 2000b","Preschool","Middle or high","Parent",6,"Y","N",2000,4.67981788178105,0.32668996325702,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Huebner, 2000b 2000",0.00119066779111734,0.0488447453918618,"from_dataset",271,40,"Huebner, 2000b","Preschool","Middle or high","Parent",6,"Y","N",2000,4.52471339141467,0.00119066779111734,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Boit 2010 2010",0.439579596398445,0.455201120993414,"from_dataset",272,41,"Boit 2010","Preschool","Low","Teacher",8,"Y","N",2010,1.48217109179661,0.439579596398445,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Boit 2010 2010",1.54883903062667,0.764541736735551,"from_dataset",273,41,"Boit 2010","Preschool","Low","Teacher",8,"Y","N",2010,1.14366650151006,1.54883903062667,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Boit 2010 2010",0.0171125400989872,0.370458331765625,"from_dataset",274,41,"Boit 2010","Preschool","Low","Teacher",8,"Y","N",2010,1.64297258458073,0.0171125400989872,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Boit 2010 2010",1.4090779986474,0.707275673783596,"from_dataset",275,41,"Boit 2010","Preschool","Low","Teacher",8,"Y","N",2010,1.18906511925958,1.4090779986474,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lefebvre et al. 2011 2011",2.95169015994143,1.89279865819333,"from_dataset",276,42,"Lefebvre et al. 2011","Preschool","Mixed","Researcher",10,"Y","N",2011,0.726855013420925,2.95169015994143,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lefebvre et al. 2011 2011",1.96088183204991,0.8775384148525,"from_dataset",277,42,"Lefebvre et al. 2011","Preschool","Mixed","Researcher",10,"Y","N",2011,1.06749765937503,1.96088183204991,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lefebvre et al. 2011 2011",1.95189945362676,1.29528558530326,"from_dataset",278,42,"Lefebvre et al. 2011","Preschool","Mixed","Researcher",10,"Y","N",2011,0.878652671386652,1.95189945362676,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lefebvre et al. 2011 2011",2.34035769104758,1.38448402493899,"from_dataset",279,42,"Lefebvre et al. 2011","Preschool","Mixed","Researcher",10,"Y","N",2011,0.849876900838636,2.34035769104758,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lefebvre et al. 2011 2011",1.4422868742941,0.94749340280878,"from_dataset",280,42,"Lefebvre et al. 2011","Preschool","Mixed","Researcher",10,"Y","N",2011,1.02733457041033,1.4422868742941,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Lefebvre et al. 2011 2011",0.0122944185292999,0.350509483715873,"from_dataset",281,42,"Lefebvre et al. 2011","Preschool","Mixed","Researcher",10,"Y","N",2011,1.68907958717078,0.0122944185292999,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Fontes & Cardoso-Martins, 2004 2004",1.07875153143221,0.426739720753011,"from_dataset",282,43,"Fontes & Cardoso-Martins, 2004","Primary School age","Low","Researcher",16,"N","N",2004,1.53080004266298,1.07875153143221,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Fontes & Cardoso-Martins, 2004 2004",1.24135565898329,0.323668558394283,"from_dataset",283,43,"Fontes & Cardoso-Martins, 2004","Primary School age","Low","Researcher",16,"N","N",2004,1.75772019804365,1.24135565898329,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Fontes & Cardoso-Martins, 2004 2004",0.457885252244943,0.348320595002965,"from_dataset",284,43,"Fontes & Cardoso-Martins, 2004","Primary School age","Low","Researcher",16,"N","N",2004,1.69437846563403,0.457885252244943,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Teepe 2017 2017",0.0547894077248614,0.315823268177392,"from_dataset",285,44,"Teepe 2017","Preschool","Mixed","Parent",2,"N","N",2017,1.77941783155643,0.0547894077248614,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Teepe 2017 2017",0.205621276006428,0.331163151319397,"from_dataset",286,44,"Teepe 2017","Preschool","Mixed","Parent",2,"N","N",2017,1.7377167873597,0.205621276006428,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Bunucci 1997 1997",-0.0266515084912959,0.639393753734201,"from_dataset",287,45,"Bunucci 1997","Preschool","Middle or high","Teacher",4,"N","N",1997,1.25059245831114,0.0266515084912959,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Bunucci 1997 1997",0.379466716137976,0.669758781295569,"from_dataset",288,45,"Bunucci 1997","Preschool","Middle or high","Teacher",4,"N","Y",1997,1.22191442501733,0.379466716137976,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Fritz 1990 1990",0.802118320904414,0.921287113036282,"from_dataset",289,46,"Fritz 1990","Primary School age","Low","Researcher",13,"N","N",1990,1.04184353674772,0.802118320904414,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Fritz 1990 1990",1.12408410022765,0.912463045839507,"from_dataset",290,46,"Fritz 1990","Primary School age","Low","Researcher",13,"N","N",1990,1.04686904329458,1.12408410022765,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Fritz 1990 1990",0.439444870479048,0.699275893727419,"from_dataset",291,46,"Fritz 1990","Primary School age","Low","Researcher",13,"N","Y",1990,1.1958472840276,0.439444870479048,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Fritz 1990 1990",0.345542374639983,0.743837712765629,"from_dataset",292,46,"Fritz 1990","Primary School age","Low","Researcher",13,"N","Y",1990,1.15947370313892,0.345542374639983,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Herrell 1989 1989",0.410403090158467,0.105636907839419,"from_dataset",293,47,"Herrell 1989","Preschool","Low",NA,10,"N","N",1989,3.07674965013857,0.410403090158467,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Witt 2000 2000",1.99315889406236,1.98783226559655,"from_dataset",294,48,"Witt 2000","Preschool","Low","Researcher",6,"N","N",2000,0.709267617759717,1.99315889406236,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Witt 2000 2000",2.10168036100598,2.08183910059528,"from_dataset",295,48,"Witt 2000","Preschool","Low","Researcher",6,"N","N",2000,0.693068913112047,2.10168036100598,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Murray et al 2016 2016",0.953414378678202,0.15356395854791,"from_dataset",296,49,"Murray et al 2016","Preschool","Low","Parent",8,"Y","N",2016,2.5518512223634,0.953414378678202,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Murray et al 2016 2016",5.2562373085013,0.845463488260678,"from_dataset",297,49,"Murray et al 2016","Preschool","Low","Parent",8,"Y","N",2016,1.08755836074237,5.2562373085013,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Murray et al 2016 2016",0.649997649681744,0.0894302428954845,"from_dataset",298,49,"Murray et al 2016","Preschool","Low","Parent",8,"Y","N",2016,3.34393475274685,0.649997649681744,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Woods 2017 2017",-0.0875346191478753,0.284791155770598,"from_dataset",299,50,"Woods 2017","Preschool","Low","Parent",10,"Y","N",2017,1.8738583182788,0.0875346191478753,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Woods 2017 2017",-0.231910831571644,0.406520778087833,"from_dataset",300,50,"Woods 2017","Preschool","Low","Parent",10,"Y","N",2017,1.56840647266001,0.231910831571644,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Woods 2017 2017",-0.021407705303326,0.343556300214217,"from_dataset",301,50,"Woods 2017","Preschool","Low","Parent",10,"Y","N",2017,1.70608648015807,0.021407705303326,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Woods 2017 2017",0.321016010946737,0.282444266702527,"from_dataset",302,50,"Woods 2017","Preschool","Low","Parent",10,"Y","N",2017,1.88162735529808,0.321016010946737,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Silverman et al. (2013) 2013",0,0.071581814597894,"from_dataset",303,51,"Silverman et al. (2013)","Preschool","Low","Teacher",12,"N","N",2013,3.73765014942552,0,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Silverman et al. (2013) 2013",0.548506349715114,0.0929736369169533,"from_dataset",304,51,"Silverman et al. (2013)","Preschool","Low","Teacher",12,"N","N",2013,3.2795940517075,0.548506349715114,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Tse and Nicholson (2014) 2014",0.623801839342713,3.08904576875989,"from_dataset",305,52,"Tse and Nicholson (2014)","Primary School age","Low","Teacher",12,"N","N",2014,0.568967983041358,0.623801839342713,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Tse and Nicholson (2014) 2014",-0.235529042933196,0.479656105766215,"from_dataset",306,52,"Tse and Nicholson (2014)","Primary School age","Low","Teacher",12,"N","N",2014,1.44389300156421,0.235529042933196,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Tse and Nicholson (2014) 2014",-1.82417164753388,3.02592233007279,"from_dataset",307,52,"Tse and Nicholson (2014)","Primary School age","Low","Teacher",12,"N","N",2014,0.57487194130844,1.82417164753388,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Tse and Nicholson (2014) 2014",0.413100886628745,0.518400225018219,"from_dataset",308,52,"Tse and Nicholson (2014)","Primary School age","Low","Teacher",12,"N","N",2014,1.3888885874564,0.413100886628745,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Tse and Nicholson (2014) 2014",-0.0684777924423415,0.460826445549605,"from_dataset",309,52,"Tse and Nicholson (2014)","Primary School age","Low","Teacher",12,"N","N",2014,1.47309685718434,0.0684777924423415,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Tse and Nicholson (2014) 2014",-0.291570685363081,0.416548399857623,"from_dataset",310,52,"Tse and Nicholson (2014)","Primary School age","Low","Teacher",12,"N","N",2014,1.54941324708155,0.291570685363081,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Hassinger-Das (2013) 2013",0.227048644269805,0.0782124992594675,"from_dataset",311,53,"Hassinger-Das (2013)","Primary School age","Low","Researcher",8,"Y","N",2013,3.57570694540458,0.227048644269805,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Hassinger-Das (2013) 2013",0.389645848928548,0.0872286153483082,"from_dataset",312,53,"Hassinger-Das (2013)","Primary School age","Low","Researcher",8,"Y","N",2013,3.3858718030716,0.389645848928548,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Hassinger-Das (2013) 2013",0.407917903264395,0.0970555498431134,"from_dataset",313,53,"Hassinger-Das (2013)","Primary School age","Low","Researcher",8,"Y","Y",2013,3.20988750963623,0.407917903264395,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Hassinger-Das (2013) 2013",0.673285106604477,0.114585545015174,"from_dataset",314,53,"Hassinger-Das (2013)","Primary School age","Low","Researcher",8,"Y","Y",2013,2.95416727304616,0.673285106604477,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crandell 2010 2010",0.75253999583291,0.231192147970877,"from_dataset",315,54,"Crandell 2010","Preschool","Low","Teacher",12,"N","N",2010,2.07976114380932,0.75253999583291,"CRAN",NA,NA,"CRAN"
"psymetadata_noble2019","psymetadata","noble2019","Studies on Shared Reading and Language Development","Crandell 2010 2010",0.123864344503583,0.160196153072901,"from_dataset",316,54,"Crandell 2010","Preschool","Low","Teacher",12,"N","N",2010,2.49846896171422,0.123864344503583,"CRAN",NA,NA,"CRAN"
